"","Id","vannlnr","vannlnr2","var1.pred","var1.var"
"383",0,1013,10136,801.137539984203,4193.96759159131
"384",0,1000,10008,795.754018488833,5420.60035538781
"385",0,1020,10205,799.343167614069,5800.5579185434
"386",0,1109,11099,821.122837429991,6696.87366215335
"387",0,9288,9288,770.498262968672,5332.90070866985
"388",0,1075,10751,817.200430250953,5556.21978891109
"389",0,9287,9287,769.962766576013,5413.04223982753
"390",0,1395,1395,815.97018483545,6064.84035239173
"391",0,2064,20641,789.462560606836,3697.32173592934
"392",0,2004,20040,750.738424591175,6277.91451087631
"393",0,1993,19932,743.365314583502,6169.45411617846
"394",0,1950,19504,721.047759569753,6285.07225656482
"395",0,2057,20576,767.01859981223,6263.49464710157
"396",0,2572,25727,715.4759510742,6375.51914545621
"397",0,1939,19393,718.817855331888,6441.76232349061
"398",0,2015,20159,762.468343308564,5856.16933937395
"399",0,2000,20008,742.397875690936,5807.9736337639
"400",0,1974,19748,731.624987136115,5852.24845664684
"401",0,2002,20020,749.784682009935,6209.83194833543
"402",0,1989,19891,747.250311250485,6614.26586518366
"403",0,1432,1432,795.517460154179,3009.8935665965
"404",0,7914,7914,722.831856189011,6474.30188011652
"405",0,1930,19305,717.53713229452,6526.09973595749
"406",0,2086,20861,801.314469488131,3097.14969848755
"407",0,2069,20691,789.109794160782,4018.66201826897
"408",0,1406,1406,746.824214952479,6594.76140294427
"409",0,1407,1407,742.250746350737,6660.48576231386
"410",0,1411,1411,719.737529248356,6506.66402731459
"411",0,1423,1423,771.223825846842,6043.26052336164
"412",0,1983,19834,740.021116817167,6274.93215192643
"413",0,1535,1535,784.84000609011,6228.48941964479
"414",0,1970,19707,718.338559649878,4451.36652666122
"415",0,2508,2508,725.615063156474,5879.8893566808
"416",0,2143,21432,800.115556010447,6007.47329367117
"417",0,2152,21529,803.168785991511,5429.30952910442
"418",0,2109,21092,783.864501666442,6842.31966140428
"419",0,2098,20986,784.195155203072,6832.48166039797
"420",0,2068,20686,760.398846242173,6429.61387469663
"421",0,2024,20242,750.023084499492,5777.55580816171
"422",0,2025,20251,741.206015663784,5415.03086152189
"423",0,2048,20487,762.736832648865,6277.97932643921
"424",0,2042,20425,757.97645661022,6149.22058033853
"425",0,2045,20451,748.469659423953,6066.71382588269
"426",0,2029,20292,759.792228341547,6026.16349062717
"427",0,2069,20694,757.309285867002,5327.82353779825
"428",0,2054,20545,752.71335872999,5680.45004604402
"429",0,1526,1526,740.435049984215,5043.07237642181
"430",0,2007,20070,733.887981561549,4526.60610870476
"431",0,2104,21042,773.304687967088,3081.25716436807
"432",0,2009,20096,738.496702577829,6639.66581890118
"433",0,2035,20353,745.892567326207,5962.99890663754
"434",0,1977,19772,732.555657034825,5617.64572796043
"435",0,1991,19912,725.300107503617,3218.37239601611
"436",0,1988,19882,724.969606704736,3200.74341393698
"437",0,2018,20180,737.706774598374,5342.91931947878
"438",0,1956,19566,720.823072820008,5494.40484474101
"439",0,2026,20262,742.976399667532,6085.66990609084
"440",0,1993,19930,725.896887337718,3607.23720364898
"441",0,1961,19615,722.385593812268,5522.35891035165
"442",0,1988,19887,728.944322690306,5856.87973112455
"443",0,2561,25619,704.129754209568,5855.93829590797
"444",0,2539,25392,705.308227109868,4028.64101180464
"445",0,2540,25406,705.279618881936,4222.00938180154
"446",0,2527,25271,702.35172222444,3629.68693045158
"447",0,1956,19569,708.628278114104,2345.93863460594
"448",0,2523,25237,702.200452355655,2231.23064728456
"449",0,1950,19501,711.06649636454,4590.29289084956
"450",0,2526,25267,702.506132135256,3269.24879582381
"451",0,2311,23119,705.465144809713,5305.70806855595
"452",0,2529,25296,702.713817256345,3460.3245480987
"453",0,2552,25524,703.448118280066,6204.22350572451
"454",0,2555,25559,703.657235425747,6151.00361338384
"455",0,1934,19345,709.887116580204,4978.21346338836
"456",0,1668,1668,708.363700902572,3033.91941287785
"457",0,1679,1679,704.585145927171,6321.0794937378
"458",0,2520,25208,698.896246635567,5423.20919473675
"459",0,2488,24888,691.454256151897,6516.8160373058
"460",0,2460,24607,692.197202829551,4127.17968638174
"461",0,2443,24435,686.812205947239,5801.10812420181
"462",0,2490,24907,695.109994355266,3492.61236653315
"463",0,2504,25040,699.766112807582,1584.36263337613
"464",0,2551,25518,702.438957256661,6319.6575971126
"465",0,2381,23811,679.835661996735,6174.14849154871
"466",0,2393,23931,674.900485487991,4623.04647179516
"467",0,1853,1853,675.86320673798,6836.67008800147
"468",0,2354,23544,645.671394374957,4723.6233464516
"469",0,2349,23497,646.764164698513,5744.64414110791
"470",0,2338,23382,634.739097434262,2015.602283764
"471",0,2022,2022,637.692880701296,3163.47477499691
"472",0,2270,22704,683.249397915561,6797.36839022576
"473",0,2282,22827,686.189180656902,6241.565415365
"474",0,2279,22797,688.031793668942,6529.39367017124
"475",0,2288,22880,693.726408070637,5953.59701654772
"476",0,2289,22892,693.999431563422,6031.81852383792
"477",0,2291,22913,696.019695531976,6039.69538938135
"478",0,2035,2035,670.222978545733,5862.47571285963
"479",0,2034,2034,661.38926239523,3648.6468294108
"480",0,2678,26786,661.687108762475,3462.97675331989
"481",0,2677,26777,659.574729961899,5994.13256018164
"482",0,2693,26930,652.771897714219,5980.37145159571
"483",0,2662,26625,671.540563490025,4522.5127787005
"484",0,2339,23395,642.134014407198,6112.76341914042
"485",0,2337,23377,638.281872655787,4141.77322754777
"486",0,2251,22519,670.255287802824,6637.61365410484
"487",0,2251,22511,669.666589023359,6522.91063377175
"488",0,1476,1476,673.291281440478,6751.36590940108
"489",0,2237,22378,664.590615516894,5899.24280855336
"490",0,2224,22242,649.717711066924,4340.88329859863
"491",0,2231,22310,657.425914774823,5223.48170767496
"492",0,2232,22327,658.775058080438,5593.76072078643
"493",0,2198,21989,642.657495919164,6231.8148601169
"494",0,2199,21990,641.822403099289,6168.88933209276
"495",0,2701,27014,618.091755756252,4877.66394242186
"496",0,2203,22030,630.624358102931,6249.15914837202
"497",0,2204,22049,638.658695289797,6454.66726121511
"498",0,1482,1482,639.082287592614,6705.25747156197
"499",0,2765,27659,602.52714767053,6514.20617831363
"500",0,2704,27045,618.80495688512,5409.89793330111
"501",0,1494,1494,626.774627232101,5022.28702169943
"502",0,2778,27782,558.658132961203,6020.08820944833
"503",0,1178,11780,526.051750437214,6321.3314746278
"504",0,1258,12589,606.179824878716,6077.92327953125
"505",0,2329,23293,596.699590798483,4050.04313712481
"506",0,2780,27807,607.594902661775,5820.5467511449
"507",0,1888,18887,511.379046162651,5726.92265923804
"508",0,1871,1871,601.9772921976,6016.46015409679
"509",0,1702,1702,579.917978100504,5224.69750866238
"510",0,1705,1705,630.748918222924,2425.00593369035
"511",0,1870,18704,416.961055613423,5481.03239410552
"512",0,1890,18902,452.627543852077,5496.41594642232
"513",0,2755,27555,493.164359823325,5272.99603942152
"514",0,2751,27511,594.138598757235,6294.43204675013
"515",0,2783,27830,521.996018233947,6086.95352337796
"516",0,1811,18118,446.965616155979,1689.88527985185
"517",0,2747,27475,503.722443913288,5999.99406204078
"518",0,43,43,487.155172201777,4870.16037767541
"519",0,1720,17206,349.098135828514,4808.69607522472
"520",0,1853,18537,428.364106739354,4121.98440221569
"521",0,1713,17138,373.446055977217,5583.53096031461
"522",0,1730,17305,348.924922111754,5170.12691039923
"523",0,1789,17898,405.101109484304,3697.54461143339
"524",0,1666,16663,430.111615235648,6582.2791270294
"525",0,1651,16510,411.405277978367,6131.03690939353
"526",0,1648,16481,501.067355391664,5962.91984880142
"527",0,1648,16482,404.076824582097,6046.69217765587
"528",0,2010,2010,581.118832996919,4959.00708046951
"529",0,2732,27329,639.180999160203,5132.0456653084
"530",0,2734,27344,634.953796943995,4406.42358708819
"531",0,2724,27241,645.606765682525,6432.3602134417
"532",0,2725,27258,627.326188204117,6765.27728416468
"533",0,2736,27369,634.029753910503,3790.15898802234
"534",0,2733,27337,604.999306121471,3205.27036340518
"535",0,2013,2013,631.193929080791,3123.99030802655
"536",0,2691,26917,629.819825426325,5707.75373218969
"537",0,2738,27383,634.607710897631,3761.67391017779
"538",0,2016,2016,647.318039315901,6567.8325449292
"539",0,2700,27008,637.642723156113,4024.60906986653
"540",0,2692,26928,647.058668670087,5787.04834768528
