ebint,mm,tws02,tws08
10422211,26,0.0,12.8132258064
10422211,27,0.0,14.668483871
10422211,28,0.0,16.1035806452
10422472,22,0.0,10.2870483871
10422472,26,0.0,10.7567096774
10422472,27,0.0,12.7859677419
10422472,28,0.0,14.6014354839
10422837,22,0.0,10.0227096774
10422837,26,0.0,10.66
10422837,27,0.0,13.0045322581
10422837,28,0.0,14.5781612903
10423350,22,0.0,11.5549516129
10423350,26,0.0,12.4235
10423350,27,0.0,14.0856612904
10423350,28,0.0,15.5909032259
10425085,22,0.0,14.6252580645
10425085,26,0.0,15.6797419355
10425085,27,0.0,16.2938064516
10425085,28,0.0,17.7775967742
10425887,22,0.0,8.28804838709
10425887,26,0.0,8.52556451613
10425887,27,0.0,10.4124354839
10425887,28,0.0,12.3940806451
10427807,22,0.0,6.46743548387
10427807,26,0.0,7.4185
10427807,27,0.0,8.74106451613
10427807,28,0.0,10.6795967742
10429155,22,0.0,11.1261612904
10429155,26,0.0,12.0156451613
10429155,27,0.0,13.411032258
10429155,28,0.0,15.5278225806
10430869,22,0.0,9.81401612903
10430869,26,0.0,10.422016129
10430869,27,0.0,12.3634193549
10430869,28,0.0,13.8428709677
10431696,22,0.0,15.0813870968
10431696,26,0.0,16.2140645161
10431696,27,0.205490147783,17.2892903226
10431696,28,1.84717118227,18.6139354839
10431728,22,0.0,15.2782419355
10431728,26,0.0,16.2814193548
10431728,27,0.0,17.7048709678
10431728,28,0.0,18.6987580645
10432588,22,0.0,13.3706774194
10432588,26,0.0,14.0980483871
10432588,27,0.0,16.0216290322
10432588,28,0.0,17.105
10434884,22,0.0,12.6410322581
10434884,26,0.0,13.7816935484
10434884,27,0.0,14.6859354838
10434884,28,0.0,16.2883225806
10435303,22,0.0,14.1828064516
10435303,26,0.0,15.7917580646
10435303,27,0.0,16.0211935484
10435303,28,0.0,17.6232096774
10440700,22,0.0,9.59011290323
10440700,26,0.0,10.0744516129
10440700,27,0.0,11.4939354838
10440700,28,0.0,13.9038709678
10442313,22,0.0,12.4184677419
10442313,26,0.0,13.7647258065
10442313,27,0.0,15.0754516129
10442313,28,0.0,16.5421935484
10443629,22,0.0,2.14956451613
10443629,26,0.0,6.64869354839
10443629,27,0.0,9.18646774194
10443629,28,0.0,11.3726935484
10447980,22,0.0,7.66177419355
10447980,26,0.0,8.67829032258
10447980,27,0.0,10.6560483871
10447980,28,0.0,12.4264354839
10450442,22,0.0,13.4460967742
10450442,26,0.0,14.6443064516
10450442,27,0.0,15.6061612904
10450442,28,0.0,16.9798709678
10452496,22,0.0,9.46858064516
10452496,26,0.0,10.1779354839
10452496,27,0.0,11.514016129
10452496,28,0.0,13.8631451613
10454514,22,0.0,14.4621451613
10454514,26,0.0,15.5697419355
10454514,27,0.0,16.6963225807
10454514,28,1.1520067734,18.212483871
10454858,22,0.0,15.5397419355
10454858,26,0.0,16.0100483871
10454858,27,0.0,17.6509354838
10454858,28,0.0,19.1892419355
10455794,22,0.0,8.59024193549
10455794,26,0.0,9.16711290323
10455794,27,0.0,10.0975967742
10455794,28,0.0,12.3135483871
10462549,22,0.0,11.9737741935
10462549,26,0.0,13.3407903226
10462549,27,0.0,14.4962096774
10462549,28,0.0,16.4238870968
10466038,22,0.0,15.0061129032
10466038,26,0.0,15.8807741935
10466038,27,0.0,17.3458225807
10466038,28,0.0,18.5845
10471894,22,0.0,9.04962903225
10471894,26,0.0,9.92762903225
10471894,27,0.0,11.5048064516
10471894,28,0.0,12.9273709678
10473645,22,0.0,14.4606612903
10473645,26,0.0,15.6573870967
10473645,27,0.0,16.4157741935
10473645,28,0.0,17.4949193548
10475175,22,0.0,8.57527419355
10475175,26,0.0,9.70443548387
10475175,27,0.0,12.3961935484
10475175,28,0.0,14.2603064516
10475354,22,0.0,15.5959193549
10475354,26,0.0,16.1496451613
10475354,27,0.0,17.8376612903
10475354,28,0.0,19.4153064516
10476141,22,0.0,9.07203225807
10476141,26,0.0,9.38879032258
10476141,27,0.0,10.5903548388
10476141,28,0.0,12.7923870968
10478015,22,0.0,10.8154516129
10478015,26,0.0,12.0604354839
10478015,27,0.0,13.7690483871
10478015,28,0.0,14.873516129
10478066,22,0.0,9.15608064516
10478066,26,0.0,9.71603225807
10478066,27,0.0,12.2757096774
10478066,28,0.0,13.8554838709
10479755,22,0.0,11.2207419355
10479755,26,0.0,12.0486290323
10479755,27,0.0,13.5816612903
10479755,28,0.0,15.2641129033
10479772,22,0.0,9.50651612903
10479772,26,0.0,10.3737903226
10479772,27,0.0,12.1441935484
10479772,28,0.0,13.6121612903
10480017,22,0.0,7.46466129033
10480017,26,0.0,7.68190322581
10480017,27,0.0,10.1898225806
10480017,28,0.0,11.5230806451
10480826,22,0.0,9.93774193549
10480826,26,0.0,10.7677096774
10480826,27,0.0,13.1278225806
10480826,28,0.0,14.6730483871
10481982,22,0.0,11.3013225807
10481982,26,0.0,12.534967742
10481982,27,0.0,14.1850322581
10481982,28,0.0,15.3866129032
10485692,22,0.0,10.4457258064
10485692,26,0.0,11.1689032258
10485692,27,0.0,13.0144193548
10485692,28,0.0,14.239016129
10487037,22,0.0,11.5311612904
10487037,26,0.0,12.6398548387
10487037,27,0.0,14.4730806452
10487037,28,0.0,15.5552419355
10494333,22,0.0,12.1109838709
10494333,26,0.0,12.4649516129
10494333,27,0.0,13.7606290322
10494333,28,0.0,15.5357258065
10495392,22,0.0,13.0066774194
10495392,26,0.0,14.1337419355
10495392,27,0.0,15.1576451613
10495392,28,0.0,16.7161612904
10499273,22,0.0,13.2618548387
10499273,26,0.0,13.8063548387
10499273,27,0.0,15.2776451613
10499273,28,0.0,17.2824193548
10503760,22,0.0,14.1905
10503760,26,0.0,15.2303709678
10503760,27,0.0,15.9485483871
10503760,28,0.0,17.573
10503846,22,0.0,12.7610967742
10503846,26,0.0,13.7627258064
10503846,27,0.0,15.0371129032
10503846,28,0.0,16.2740483871
10510477,22,0.567196428571,12.9138225807
10510477,26,1.03777770936,12.4530483871
10510477,27,2.52530357143,14.1810806452
10510477,28,3.05469642858,15.9053225807
10512821,22,0.0,9.72898387099
10512821,26,0.0,10.446483871
10512821,27,0.0,12.293532258
10512821,28,0.0,13.2309354839
10513729,22,0.0,15.027032258
10513729,26,0.0,15.9391290323
10513729,27,0.0,17.0568548387
10513729,28,0.0,18.2750806452
10514640,22,0.0,10.3998225806
10514640,26,0.0,11.033483871
10514640,27,0.0,12.8588548387
10514640,28,0.0,14.0463548387
10515000,22,0.0,14.3644354838
10515000,26,0.0,15.4305322581
10515000,27,0.0,16.0452258064
10515000,28,0.0,17.5300645161
10522098,22,0.0,14.9325322581
10522098,26,0.0,15.541
10522098,27,0.0,16.9750806452
10522098,28,0.0,18.1816935484
10524145,22,0.0,11.7047903226
10524145,26,0.0,12.5230483871
10524145,27,0.0,13.5666612903
10524145,28,0.0,15.0637903226
10527090,22,0.0,14.2535483871
10527090,26,0.0,15.5685645162
10527090,27,0.0,16.4195
10527090,28,0.0,17.8096290323
10528138,22,0.0,8.05533870968
10528138,26,0.0,8.30358064516
10528138,27,0.0,10.559967742
10528138,28,0.0,12.1192580645
10529310,22,0.0,13.0268709677
10529310,26,0.0,13.8486612903
10529310,27,0.0,15.3317580645
10529310,28,0.0,17.301016129
10530001,22,0.0,11.4823709678
10530001,26,0.0,11.5696612904
10530001,27,0.0,13.4277903226
10530001,28,0.0,15.172467742
10530525,22,0.0,10.1303709678
10530525,26,0.0,10.4352903226
10530525,27,0.0,12.3675645162
10530525,28,0.0,14.1520161291
10531791,22,0.0,11.0208709677
10531791,26,0.0,11.5328548387
10531791,27,0.0,12.6487096774
10531791,28,0.0,14.4042258065
10532042,22,0.0,16.4317258065
10532042,26,0.0,17.3208709677
10532042,27,0.159706896551,18.5330645161
10532042,28,1.71697475369,19.9386451613
10533370,22,0.0,8.60833870967
10533370,26,0.0,9.2054516129
10533370,27,0.0,10.8561612903
10533370,28,0.0,12.4106451613
10535424,22,0.0,12.4227258064
10535424,26,0.0,12.854
10535424,27,0.0,14.4150483871
10535424,28,0.0,15.6769032259
10536119,22,0.0,10.9071451613
10536119,26,0.0,11.5696129033
10536119,27,0.0,13.5790483871
10536119,28,0.0,14.6223387097
10536883,22,0.0,11.8325967742
10536883,26,0.0,13.4161129032
10536883,27,0.0,14.9888548387
10536883,28,0.0,15.988467742
10538454,22,0.0,9.38938709677
10538454,26,0.0,10.4718387097
10538454,27,0.0,11.6388870968
10538454,28,0.0,13.6303709678
10540235,22,0.0,13.7546451613
10540235,26,0.0,14.5763548387
10540235,27,0.0,15.9557903226
10540235,28,0.0,17.4166451613
10542589,22,0.0,13.7821451613
10542589,26,0.0,14.9696290322
10542589,27,0.0,15.3893548387
10542589,28,0.0,17.1382903226
10543378,22,0.0,9.38648387097
10543378,26,0.0,10.5159516129
10543378,27,0.0,12.7033225806
10543378,28,0.0,14.173516129
10545420,22,0.0,11.2513064516
10545420,26,0.0,12.598516129
10545420,27,0.0,13.9492419355
10545420,28,0.0,15.7475967742
10546848,22,0.0,11.9384354839
10546848,26,0.0,12.9888548387
10546848,27,0.0,14.3195806452
10546848,28,0.0,16.2035967742
10549428,22,0.0,0.272822580645
10549428,26,0.0,4.02067741935
10549428,27,0.0,7.25806451613
10549428,28,0.0,9.27972580646
10549498,22,0.0,13.4723225807
10549498,26,0.0,14.8175483871
10549498,27,0.0,15.4718870968
10549498,28,0.0,17.2743064516
10552871,22,0.0,10.6210967742
10552871,26,0.0,11.1785806452
10552871,27,0.0,13.0283709677
10552871,28,0.0,14.1478870967
10553877,22,0.0,10.9016129032
10553877,26,0.0,12.0519354838
10553877,27,0.0,13.1189193549
10553877,28,0.326348522167,14.7374354838
10557399,22,0.0,13.5697580645
10557399,26,0.0,15.0008387096
10557399,27,0.0,15.4669354839
10557399,28,0.0,16.6948225807
10563534,22,0.0,15.6276612903
10563534,26,0.0,16.5371451613
10563534,27,0.0,17.3993709677
10563534,28,0.940647167488,18.911483871
10564353,22,0.0,11.4443709677
10564353,26,0.0,12.4877580646
10564353,27,0.0,13.627048387
10564353,28,0.0,16.0163064516
10566853,22,0.0,12.5435
10566853,26,0.0,12.0309193548
10566853,27,0.0449642857143,13.6982419355
10566853,28,0.386464285714,15.279032258
10567707,22,0.0,0.0
10567707,26,0.0,9.75301612905
10567707,27,0.0,11.4392419355
10567707,28,0.0,13.3079354838
10568409,22,0.0,12.3103870968
10568409,26,0.0,13.2833548388
10568409,27,0.0,14.5129193548
10568409,28,0.0,16.4787096774
10569519,22,0.0,9.88975806452
10569519,26,0.0,10.8363870968
10569519,27,0.0,12.1263709677
10569519,28,0.0,13.8030967742
10570716,22,0.0,16.0603870967
10570716,26,0.0,16.8718225806
10570716,27,0.0,18.1948709677
10570716,28,1.15363731527,19.9091612903
10571786,22,0.0,14.5004516129
10571786,26,0.0,15.5465645161
10571786,27,0.0,16.6479677419
10571786,28,0.0,17.4900483871
10572513,22,0.0,14.9888548388
10572513,26,0.0,15.5868548387
10572513,27,0.0,17.1475806452
10572513,28,0.0,18.6673548387
10573096,22,0.0,11.0547741935
10573096,26,0.0,11.6832096774
10573096,27,0.0,13.1422580646
10573096,28,0.0,14.9274838709
10574212,22,0.0,10.1345806452
10574212,26,0.0,10.6589354839
10574212,27,0.0,12.5524354839
10574212,28,0.0,14.5871612904
10575395,22,0.0,7.85919354839
10575395,26,0.0,9.79706451613
10575395,27,0.0,10.9543709678
10575395,28,0.0,12.432483871
10579355,22,0.0,14.4796129032
10579355,26,0.0,15.6889354838
10579355,27,0.0,16.7533225806
10579355,28,0.392375,18.3926451613
10582245,22,0.0,11.6146129032
10582245,26,0.0,12.6200483871
10582245,27,0.0,14.0053709678
10582245,28,0.0,15.6687580645
10591209,22,0.0,13.6146290323
10591209,26,0.0,14.8472258065
10591209,27,0.0,15.5988709677
10591209,28,0.0,16.7460161291
10592193,22,0.0,0.0
10592193,26,0.0,0.0
10592193,27,0.0,0.0
10592193,28,0.0,0.0
10592284,22,0.108410714285,15.4681290323
10592284,26,0.291758620689,16.4887741936
10592284,27,1.10626600985,17.2983709677
10592284,28,2.30198214286,18.9605645162
10597023,22,0.0,15.0309838709
10597023,26,0.0,16.0308387097
10597023,27,0.0,17.1352580645
10597023,28,0.0,18.8790806451
10598270,22,0.0,10.4791290323
10598270,26,0.0,11.8112096774
10598270,27,0.0,13.5388064516
10598270,28,0.0,14.8817258064
10604111,22,0.0,14.3032741935
10604111,26,0.0,15.2897258065
10604111,27,0.0,16.5072903226
10604111,28,0.303159482759,18.3041129033
10608366,22,0.0,0.0
10608366,26,0.0,6.90770967742
10608366,27,0.0,9.72561290322
10608366,28,0.0,12.0650806452
10609052,22,0.0,13.4695645161
10609052,26,0.0,14.7742096774
10609052,27,0.0,16.2399193549
10609052,28,0.0,17.5620161291
10609140,22,0.0,15.2821290322
10609140,26,0.0,16.1109354838
10609140,27,0.0,17.445516129
10609140,28,0.283910714286,18.5846612903
10611226,22,0.0,8.83659677419
10611226,26,0.0,8.98622580645
10611226,27,0.0,10.7026451613
10611226,28,0.0,12.5479677419
10611275,22,0.0,15.2656129033
10611275,26,0.14974137931,16.427467742
10611275,27,0.743285714286,17.5045806451
10611275,28,2.25715763547,18.6832258065
10615493,22,0.0,15.0840645162
10615493,26,0.0,15.9882419355
10615493,27,0.0,17.1883870967
10615493,28,0.890253078818,18.9243870968
10619855,22,0.0,15.1672741935
10619855,26,0.0,16.2204516129
10619855,27,0.0,17.2918064516
10619855,28,1.40557142857,18.6800161291
10620143,22,0.0,13.5540483871
10620143,26,0.0,14.6906129032
10620143,27,0.0,16.0232096774
10620143,28,0.0,17.1365645162
10620589,22,0.0,15.668016129
10620589,26,0.0,16.6260806452
10620589,27,0.397850369458,17.8680806452
10620589,28,2.19237931035,19.0532419355
10622914,22,0.0,12.1469032258
10622914,26,0.0,13.3592903226
10622914,27,0.0,14.6012096774
10622914,28,0.0,15.9527419355
10623019,22,0.0,0.0
10623019,26,0.0,4.03488709677
10623019,27,0.0,7.76970967742
10623019,28,0.0,10.2437258064
10625590,22,0.0,9.132
10625590,26,0.0,9.91859677421
10625590,27,0.0,12.0864193549
10625590,28,0.0,13.5567741936
10625708,22,0.0,8.01269354839
10625708,26,0.0,8.25670967741
10625708,27,0.0,10.1131774194
10625708,28,0.0,11.8270645161
10632027,22,0.0,13.7456774193
10632027,26,0.0,14.7064032258
10632027,27,0.557823891626,15.7739354839
10632027,28,1.782375,17.0889032258
10632265,22,0.0,3.53890322581
10632265,26,0.0,6.98129032258
10632265,27,0.0,9.77938709677
10632265,28,0.0,11.4891774193
10633145,22,0.0,11.1865161291
10633145,26,0.0,11.8181129032
10633145,27,0.0,13.7541290323
10633145,28,0.0,15.2121612904
10634649,22,0.0,2.18361290322
10634649,26,0.0,6.66669354839
10634649,27,0.0,9.02566129032
10634649,28,0.0,11.4973548387
10636974,22,0.0,10.2446774193
10636974,26,0.0,11.2784838709
10636974,27,0.0,12.9039354839
10636974,28,0.0,14.2327903226
10638794,22,0.0,10.1835645161
10638794,26,0.0,10.6867580645
10638794,27,0.0,12.6423548387
10638794,28,0.0,14.0446774193
10639336,22,0.0,9.05204838709
10639336,26,0.0,9.65653225807
10639336,27,0.0,11.4066935484
10639336,28,0.0,12.8157903226
10639792,22,0.0,13.3390322581
10639792,26,0.0,14.2433064516
10639792,27,0.0,15.9547419355
10639792,28,0.0,17.5110483871
10641499,22,0.0,13.2169516129
10641499,26,0.0,13.9263387097
10641499,27,0.0,15.5096935484
10641499,28,0.0,17.3226290322
10643155,22,0.0,9.27390322581
10643155,26,0.0,9.67795161291
10643155,27,0.0,11.9168225806
10643155,28,0.0,13.4866129032
10644716,22,0.0,11.5962741936
10644716,26,0.0,11.9318064516
10644716,27,0.0,14.021
10644716,28,0.0,15.3493870968
10644990,22,0.0,15.3476290323
10644990,26,0.0,16.2461451613
10644990,27,0.0,17.5245645161
10644990,28,0.222428571429,18.614
10645530,22,0.0,14.718516129
10645530,26,0.0,15.7543387097
10645530,27,0.0,16.2672096775
10645530,28,0.0,18.0911129032
10646583,22,0.0,12.4857096774
10646583,26,0.0,13.6912258064
10646583,27,0.0,14.887516129
10646583,28,0.0,16.1747258064
10647739,22,0.0,13.8677580645
10647739,26,0.0,14.0223064516
10647739,27,0.0,15.2851290323
10647739,28,0.0251551724138,17.1384354838
10648042,22,0.0,11.8907741936
10648042,26,0.0,12.1768064516
10648042,27,0.699035714286,14.1147580645
10648042,28,1.12081834975,15.500467742
10648498,22,0.0,11.5223387097
10648498,26,0.0,12.9669516129
10648498,27,0.0,14.5319677419
10648498,28,0.0,15.842467742
10652389,22,0.0,15.899516129
10652389,26,0.0,17.1482096774
10652389,27,0.74553817734,18.2548387097
10652389,28,2.25522598522,19.5075322581
10653720,22,0.0,13.7090483871
10653720,26,0.0,14.9822741936
10653720,27,0.0,15.7535483871
10653720,28,0.0,17.0125967742
10653740,22,0.0,6.36361290323
10653740,26,0.0,6.5930483871
10653740,27,0.0,9.13556451613
10653740,28,0.0,10.4081612903
10654925,22,0.0,7.0550483871
10654925,26,0.0,7.69729032258
10654925,27,0.0,9.64835483872
10654925,28,0.0,11.7061129033
10656148,22,0.0,15.4001451613
10656148,26,0.144982758621,16.440532258
10656148,27,0.869107142858,17.4898709678
10656148,28,2.34521428572,18.8026774193
10659508,22,0.0,10.1777580645
10659508,26,0.0,11.0994516129
10659508,27,0.0858392857145,13.2955967742
10659508,28,0.412291871921,14.8579354838
10660750,22,0.0,13.5981612903
10660750,26,0.0,14.9981129033
10660750,27,0.0,15.9874032258
10660750,28,0.0,16.901467742
10661706,22,0.0,12.5100322581
10661706,26,0.0,13.4903548387
10661706,27,0.0,14.5636451613
10661706,28,0.0,15.9348870967
10663802,22,0.0,11.4033548387
10663802,26,0.0,12.0861612903
10663802,27,0.0,13.3487419355
10663802,28,0.0,15.3976451613
10666875,22,0.0,14.1398548387
10666875,26,0.0,15.4579838709
10666875,27,0.0,15.6201935484
10666875,28,0.0,17.596548387
10666912,22,0.0,14.9708225807
10666912,26,0.0,16.385467742
10666912,27,0.0,16.8979193548
10666912,28,0.0,17.9581290322
10669684,22,0.0,10.428483871
10669684,26,0.0,10.8151612904
10669684,27,0.0,12.7828225806
10669684,28,0.0,14.0241612903
10670217,22,0.0,15.6621774193
10670217,26,0.0,16.7975806452
10670217,27,1.25225123153,17.8226129033
10670217,28,2.77371490148,19.1848064516
10672035,22,0.0,14.8824516129
10672035,26,0.0,15.5951129032
10672035,27,0.0,17.034
10672035,28,0.0,18.5503225807
10672894,22,0.0,8.43020967742
10672894,26,0.0,9.03608064516
10672894,27,0.0,11.3681774194
10672894,28,0.0,13.2401935484
10676198,22,0.0,9.75522580645
10676198,26,0.0,10.0977258065
10676198,27,0.0,11.9066774194
10676198,28,0.0,13.4115
10677081,22,0.0,11.4420645161
10677081,26,0.0,12.1529193549
10677081,27,0.0,14.2318548387
10677081,28,0.0,15.4073225806
10677935,22,0.0,9.17401612903
10677935,26,0.0,9.86308064515
10677935,27,0.0,11.9306129032
10677935,28,0.0,13.6810161291
10683614,22,0.0,10.6061290322
10683614,26,0.0,11.101483871
10683614,27,0.0,12.8428225807
10683614,28,0.0,14.031516129
10685517,22,0.0,13.6196290322
10685517,26,0.0,15.2144032258
10685517,27,0.0,15.9406290322
10685517,28,0.0,16.9787903226
10685818,22,0.0,12.6087096775
10685818,26,0.0,14.0406935483
10685818,27,0.0,15.3939838709
10685818,28,0.0,16.8621612903
10687300,22,0.0,1.64035483871
10687300,26,0.0,4.36756451613
10687300,27,0.0,7.69454838709
10687300,28,0.0,9.64129032258
10690515,22,0.0,7.9245483871
10690515,26,0.0,10.4562096775
10690515,27,0.0,11.7146451613
10690515,28,0.0,13.3649193548
10692731,22,0.0,15.1505483871
10692731,26,0.130242610837,16.0409516129
10692731,27,1.2481976601,17.2354677419
10692731,28,2.94804433498,18.4371451613
10693871,22,0.0,0.0
10693871,26,0.0,0.0
10693871,27,0.0,0.0
10693871,28,0.0,0.0
10694181,22,0.0,12.9251129032
10694181,26,0.0522068965515,12.8588225806
10694181,27,0.636053571428,14.3022096774
10694181,28,1.20524137931,15.9747419355
10695561,22,0.0,11.0267419355
10695561,26,0.0,11.5853387097
10695561,27,0.0,13.0328225807
10695561,28,0.0,14.5100483871
10697773,22,0.0,8.11070967742
10697773,26,0.0,8.93180645161
10697773,27,0.0,10.2375645161
10697773,28,0.0,12.2245645162
10710692,22,0.0,0.0
10710692,26,0.0,0.0
10710692,27,0.0,0.0
10710692,28,0.0,0.0
10711542,22,0.0,9.84461290323
10711542,26,0.0,10.5373225806
10711542,27,0.0,11.4309516129
10711542,28,0.0,13.2900161291
10711951,22,0.0,12.291032258
10711951,26,0.0,13.2502258065
10711951,27,0.0,15.024451613
10711951,28,0.0,15.8163870967
10712248,22,0.0,12.7329677419
10712248,26,0.0,13.4219032258
10712248,27,0.062357142857,15.0896290323
10712248,28,0.99919642857,16.5704354839
10713637,22,0.0,11.1925483871
10713637,26,0.0,11.8990322581
10713637,27,0.0,13.1803387097
10713637,28,0.0,15.1441774194
10714633,22,0.0,11.1774354839
10714633,26,0.0,12.6458548388
10714633,27,0.0,13.6549354839
10714633,28,0.0,14.9686129033
10714889,22,0.0,15.3885967742
10714889,26,0.0,16.403
10714889,27,0.00255357142857,17.4783387097
10714889,28,1.21871428571,19.2161774194
10716659,22,0.0,10.8898064516
10716659,26,0.0,11.8624032258
10716659,27,0.0,13.6639193548
10716659,28,0.0,15.1563064516
10717242,22,0.0,9.17253225806
10717242,26,0.0,9.82556451613
10717242,27,0.0,10.8568387097
10717242,28,0.0,12.9671612903
10718407,22,0.0,15.3616935484
10718407,26,0.0,15.8136774194
10718407,27,0.0,17.6131290323
10718407,28,0.0,19.347983871
10721810,22,0.0,10.4673225807
10721810,26,0.0,11.2348709677
10721810,27,0.0,13.1772096774
10721810,28,0.0,14.7364193548
10725222,22,0.0,0.0
10725222,26,0.0,0.0
10725222,27,0.0,5.33291935484
10725222,28,0.0,7.82996774194
10726439,22,0.0,6.87967741936
10726439,26,0.0,7.40187096774
10726439,27,0.0,9.61298387097
10726439,28,0.0,11.6742258064
10726589,22,0.0,15.4250645161
10726589,26,0.235952586207,16.5703709678
10726589,27,1.66064716749,17.8841774194
10726589,28,3.34989285714,19.0623870968
10729524,22,0.0,9.87159677419
10729524,26,0.0,10.1901290322
10729524,27,0.0,11.6658064516
10729524,28,0.0,13.4376290323
10732506,22,0.0,8.18020967742
10732506,26,0.0,9.44727419355
10732506,27,0.0,11.2362580645
10732506,28,0.0,13.0237096775
10735247,22,0.0,10.7297903226
10735247,26,0.0,12.1059516129
10735247,27,0.0,13.7968064516
10735247,28,0.0,15.3310967742
10737433,22,0.0,9.80524193549
10737433,26,0.0,10.3585
10737433,27,0.0,12.1111935484
10737433,28,0.0,13.5654838709
10738613,22,0.0,13.7364838709
10738613,26,0.0,15.1220967741
10738613,27,0.0,15.7231451613
10738613,28,0.0,17.5179354838
10746031,22,0.0,8.99183870967
10746031,26,0.0,9.94145161293
10746031,27,0.0,11.6459032258
10746031,28,0.0,13.2740161291
10746250,22,0.492053571429,14.6422741936
10746250,26,0.342155172414,15.5442258065
10746250,27,1.53084667488,16.6001774194
10746250,28,3.04383928572,18.6449354838
10747913,22,2.880625,14.3656774193
10747913,26,2.6151705665,15.420467742
10747913,27,4.41648337439,16.4964677419
10747913,28,5.33278571429,18.0876612903
10748148,22,0.0,15.7123225806
10748148,26,0.0,16.6341451613
10748148,27,0.0,17.893451613
10748148,28,0.272321428571,19.1148225806
10748987,22,0.0,14.0572903226
10748987,26,0.0,14.8237741936
10748987,27,0.0,16.3036935484
10748987,28,0.0,17.5945967742
10755862,22,0.0,10.1393709677
10755862,26,0.0,10.7805645162
10755862,27,0.0,12.5233225806
10755862,28,0.0,13.7800967742
10756340,22,0.0,15.0623870968
10756340,26,0.0,15.9607580645
10756340,27,0.0,17.187532258
10756340,28,0.730677955665,18.8177580645
10756670,22,0.0,10.2877096774
10756670,26,0.0,10.915483871
10756670,27,0.0,12.4883387096
10756670,28,0.0,14.0726935483
10757014,22,0.0,2.79974193548
10757014,26,0.0,5.29762903225
10757014,27,0.0,7.86106451613
10757014,28,0.0,9.72612903226
10757048,22,0.0,15.556516129
10757048,26,0.0,16.5645
10757048,27,0.581382389163,17.6406774193
10757048,28,2.18305172413,19.1234032258
10759935,22,0.0,11.5224032258
10759935,26,0.0,11.3143548387
10759935,27,0.0,12.9536129032
10759935,28,0.0,15.0051774193
10763614,22,0.0,12.197532258
10763614,26,0.0,13.6898709678
10763614,27,0.0,15.1381290323
10763614,28,0.0,16.3188064516
10763815,22,0.0,11.4956129033
10763815,26,0.0252586206896,11.8976935484
10763815,27,0.99476785714,13.8957580645
10763815,28,1.79173891626,15.3194677419
10763835,22,0.0,12.5630645161
10763835,26,0.0,13.8601935484
10763835,27,0.0,14.9435645162
10763835,28,0.0,16.8608709677
10763903,22,0.0,11.2692096774
10763903,26,0.0,12.001967742
10763903,27,0.0,13.9417741935
10763903,28,0.0,14.8865483871
10763941,22,0.0,5.33454838709
10763941,26,0.0,5.99880645161
10763941,27,0.0,8.51053225807
10763941,28,0.0,10.4078870967
10764125,22,0.0,15.6806935483
10764125,26,0.0,16.6411612903
10764125,27,0.508195812808,17.9103225806
10764125,28,1.81593041871,19.2557419355
10767114,22,0.269607142857,13.5814032258
10767114,26,0.721842364534,14.4833548387
10767114,27,1.61069642857,15.7403064517
10767114,28,2.51486884236,17.0247258065
10767498,22,1.77575,14.6670322581
10767498,26,1.84304618227,15.8879354839
10767498,27,3.27385283251,16.7004354839
10767498,28,4.502125,17.9991451612
10770742,22,0.0,15.5557419355
10770742,26,0.0,16.2162741935
10770742,27,0.0,17.5654516129
10770742,28,0.0,19.3737580645
10772598,22,0.0,11.6806129033
10772598,26,0.0,12.2917258065
10772598,27,0.0,13.8504354839
10772598,28,0.0,15.4367903225
10773552,22,0.0,14.0841290323
10773552,26,0.0,15.3483870967
10773552,27,0.0,16.0211935484
10773552,28,0.0,17.3661774194
10776288,22,0.0,14.8591290322
10776288,26,0.0,16.2782096774
10776288,27,0.0,16.565
10776288,28,0.0,17.9281451613
10779442,22,0.0,14.7192580645
10779442,26,0.0,15.8221451613
10779442,27,0.0,16.2513064517
10779442,28,0.0,17.8849838709
10780319,22,0.0,12.1825322581
10780319,26,0.0,13.8053225806
10780319,27,0.0,15.0152903225
10780319,28,0.0,16.6700967742
10786330,22,0.0,9.04619354838
10786330,26,0.0,9.61098387097
10786330,27,0.0,11.6137258064
10786330,28,0.0,13.5451129032
10787497,22,0.0,11.031983871
10787497,26,0.0,11.8422741936
10787497,27,0.0,13.77
10787497,28,0.0,15.0078387097
10788068,22,0.0,9.0265
10788068,26,0.0,9.62072580646
10788068,27,0.0,11.3461935484
10788068,28,0.0,12.8061451613
10789856,22,0.0,16.1775806452
10789856,26,0.258706896551,17.3384516129
10789856,27,1.29057081281,18.594516129
10789856,28,3.01073891626,19.5594677419
10791887,22,0.0,10.2420483871
10791887,26,0.0,11.3235967741
10791887,27,0.0,12.9181935484
10791887,28,0.0,14.3616935484
10792198,22,0.0,11.4698225806
10792198,26,0.0,12.0897903225
10792198,27,0.0,13.7534354839
10792198,28,0.0,15.1001612903
10792691,22,0.0,12.7933548387
10792691,26,0.0,13.5892096775
10792691,27,0.0,14.9665483871
10792691,28,0.0,16.1705322581
10795729,22,0.0,9.45919354839
10795729,26,0.0,10.1067580645
10795729,27,0.0,12.1777741936
10795729,28,0.0,13.8564193549
10796856,22,0.0,13.0195483871
10796856,26,0.0,14.4722096774
10796856,27,0.0,15.6945161291
10796856,28,0.0,17.161516129
10797599,22,0.0,14.1180322581
10797599,26,0.0,15.1092096774
