,sim_id,y,tsw00,tsw01,tsw02,tsw03,tsw04,tsw05,tsw06,tsw07,tsw08,tsw09,tsw10,tsw11,tsw12,pcd00,pcd01,pcd02,pcd03,pcd04,pcd05,pcd06,pcd07,pcd08,pcd09,pcd10,pcd11,pcd12,pcn00,pcn01,pcn02,pcn03,pcn04,pcn05,pcn06,pcn07,pcn08,pcn09,pcn10,pcn11,pcn12,icend,icemh,icedu,iceon,iceof,iceth
54,443757797.0,4.0,4.288195340501793,0.0,0.0,0.0,0.0,0.44999999999999996,7.599066666666666,10.805451612903228,11.487580645161291,10.552833333333334,6.908419354838711,3.3647666666666676,0.2902258064516129,34.365437503032915,38.0,38.0,38.0,38.0,38.0,23.672116039859013,21.963411197194898,25.149722799340992,37.6,38.0,38.0,38.0,4.416666666666667,0.0,0.0,0.0,0.0,0.0,15.0,18.0,19.0,1.0,0.0,0.0,0.0,167.0,0.794,167.0,345.0,147.0,0.0
55,443757797.0,5.0,4.179090501792115,0.0,0.0,0.0,0.0,0.0,6.277466666666667,11.573645161290317,11.698838709677421,11.1759,7.122935483870967,2.3003,0.0,32.89242092526001,38.0,38.0,38.0,38.0,38.0,24.012973530989992,11.553565825501765,23.527426615827714,31.615085130800708,38.0,38.0,38.0,5.75,0.0,0.0,0.0,0.0,0.0,14.0,27.0,19.0,9.0,0.0,0.0,0.0,193.0,0.7140000000000001,193.0,326.0,154.0,0.0
56,443757797.0,6.0,4.414108602150538,0.0,0.0,0.0,0.0,0.0,9.077933333333334,14.332387096774196,12.527838709677418,10.769466666666665,6.261677419354838,0.0,0.0,31.392419305895633,38.0,38.0,38.0,38.0,38.0,17.274616985806396,6.942355600862771,14.358725750745087,34.13333333333333,38.0,38.0,38.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,19.0,31.0,27.0,5.0,0.0,0.0,0.0,212.0,0.7070000000000001,212.0,304.0,151.0,0.0
57,443757797.0,7.0,3.706823476702509,0.0,0.0,0.0,0.0,0.0,5.756200000000001,11.651935483870966,11.132451612903228,9.743066666666667,5.721161290322579,0.47706666666666664,0.0,34.73973409775019,38.0,38.0,38.0,38.0,38.0,36.9,14.749154772922788,23.52765440007945,37.7,38.0,38.0,38.0,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,1.0,25.0,20.0,1.0,0.0,0.0,0.0,210.0,0.77,210.0,312.0,156.0,0.0
58,443757797.0,8.0,4.926062903225806,0.0,0.0,0.0,0.0,0.8525483870967743,13.173733333333333,13.944064516129034,11.431806451612902,10.083766666666667,7.535935483870965,2.0908999999999995,0.0,31.882560982973313,38.0,38.0,38.0,38.0,38.0,10.681597113148037,7.589805279427832,22.319329403103897,38.0,38.0,38.0,38.0,6.75,0.0,0.0,0.0,0.0,0.0,24.0,31.0,26.0,0.0,0.0,0.0,0.0,181.0,0.7509999999999999,181.0,328.0,144.0,0.0
59,443757797.0,9.0,4.124832168458781,0.0,0.0,0.0,0.0,1.5190967741935484,6.917699999999998,10.916032258064515,11.780225806451611,10.304266666666665,7.310064516129033,0.7505999999999999,0.0,34.7658833149005,38.0,38.0,38.0,38.0,38.0,34.53079917854348,15.857878020424478,24.801922579838074,38.0,38.0,38.0,38.0,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,4.0,24.0,19.0,0.0,0.0,0.0,0.0,179.0,0.687,179.0,322.0,136.0,0.0
60,452742681.0,0.0,5.31954453405018,0.0,0.0,0.0,0.0,2.809,13.540299999999998,14.659000000000002,13.753741935483868,11.916266666666667,7.156225806451613,0.0,0.0,11.872535255228305,14.0,14.0,14.0,14.0,12.868978006360704,4.310445473139491,6.048572442653026,8.624714781160739,12.617712359425697,14.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,3.0,30.0,31.0,31.0,13.0,0.0,0.0,0.0,195.0,0.527,195.0,308.0,138.0,0.0
61,452742681.0,1.0,5.225137365591398,0.0,0.0,0.0,0.0,2.5100322580645162,13.3658,16.3021935483871,14.66116129032258,11.002866666666666,3.8221612903225815,1.0374333333333334,0.0,12.101016840018877,14.0,14.0,14.0,14.0,14.0,5.1717439860643575,5.735727598488909,8.634529375823845,13.67020111984941,14.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,29.0,31.0,31.0,5.0,0.0,0.0,0.0,187.0,0.55,204.0,298.0,137.0,1.0
62,452742681.0,2.0,5.262828494623656,0.0,0.0,0.0,0.0,2.697387096774194,10.446533333333333,14.810580645161288,14.793806451612902,11.924733333333334,7.500967741935483,0.9799333333333334,0.0,12.283564165351597,14.0,14.0,14.0,14.0,13.612903225806452,7.786703525030445,6.99632514686923,7.932046328616036,13.074791757896998,14.0,14.0,14.0,8.0,0.0,0.0,0.0,0.0,1.0,25.0,31.0,31.0,8.0,0.0,0.0,0.0,180.0,0.639,180.0,319.0,134.0,0.0
63,452742681.0,3.0,4.789265412186379,0.0,0.0,0.0,0.0,0.0,8.254399999999999,15.97777419354838,13.293548387096779,11.324366666666664,7.614129032258065,1.0069666666666666,0.0,12.282751447306625,14.0,14.0,14.0,14.0,14.0,8.301856837866135,5.377967057728041,8.747850699099734,12.965342772985595,14.0,14.0,14.0,7.833333333333333,0.0,0.0,0.0,0.0,0.0,19.0,31.0,31.0,13.0,0.0,0.0,0.0,207.0,0.782,207.0,314.0,155.0,0.0
64,452742681.0,4.0,5.668756093189965,0.0,0.0,0.0,0.0,2.3751290322580645,12.483733333333333,14.719354838709679,14.604870967741938,12.440166666666666,7.662451612903226,3.5893666666666673,0.15,12.30928212007162,14.0,14.0,14.0,14.0,13.709677419354838,6.142689816193606,7.120799669104978,9.277696884032535,13.460521652173481,14.0,14.0,14.0,7.75,0.0,0.0,0.0,0.0,1.0,25.0,31.0,31.0,5.0,0.0,0.0,0.0,162.0,0.696,162.0,341.0,138.0,0.0
65,452742681.0,5.0,5.537041666666667,0.0,0.0,0.0,0.0,0.3445161290322581,13.434899999999997,15.273806451612904,14.69603225806452,13.094633333333338,7.552645161290321,2.0479666666666665,0.0,11.756587638211945,14.0,14.0,14.0,14.0,14.0,5.64363972198177,5.404083356421057,7.598535371186348,10.432793208954175,14.0,14.0,14.0,8.916666666666666,0.0,0.0,0.0,0.0,0.0,23.0,31.0,31.0,22.0,0.0,0.0,0.0,187.0,0.698,187.0,325.0,147.0,0.0
66,452742681.0,6.0,5.433818100358423,0.0,0.0,0.0,0.0,0.18361290322580645,13.540266666666668,17.771064516129037,15.069709677419356,12.103066666666669,6.538096774193549,0.0,0.0,11.686037789522707,14.0,14.0,14.0,14.0,14.0,4.839926746472886,4.780259062126833,6.881515389695433,11.730752275977345,14.0,14.0,14.0,8.5,0.0,0.0,0.0,0.0,0.0,26.0,31.0,31.0,14.0,0.0,0.0,0.0,211.0,0.703,211.0,303.0,149.0,0.0
67,452742681.0,7.0,5.1691153225806445,0.0,0.0,0.0,0.0,1.7635161290322583,13.190100000000001,15.57187096774193,13.671193548387093,11.300866666666671,6.078903225806451,0.45293333333333335,0.0,12.055168555705642,14.0,14.0,14.0,14.0,14.0,4.135392612810863,6.034413224356578,9.259042357377881,13.233174473922379,14.0,14.0,14.0,8.5,0.0,0.0,0.0,0.0,0.0,30.0,31.0,31.0,10.0,0.0,0.0,0.0,196.0,0.672,196.0,311.0,141.0,0.0
68,452742681.0,8.0,6.189529569892472,0.0,0.0,0.0,0.0,2.612516129032258,18.654166666666665,17.649451612903228,13.707483870967744,11.9036,8.299903225806453,1.4472333333333336,0.0,11.81915205033846,14.0,14.0,14.0,14.0,12.32258064516129,3.128489978902514,5.2205756188067545,9.82484502785764,13.333333333333334,14.0,14.0,14.0,8.5,0.0,0.0,0.0,0.0,5.0,30.0,31.0,31.0,5.0,0.0,0.0,0.0,177.0,0.815,177.0,325.0,137.0,0.0
69,452742681.0,9.0,5.682665860215053,0.0,0.0,0.0,0.0,6.589903225806451,11.518466666666663,14.690645161290321,14.526387096774194,12.267400000000002,8.098354838709678,0.5008333333333334,0.0,12.133731404911808,14.0,14.0,14.0,14.0,9.296642711132332,7.209760449184751,7.574957603907008,9.523416094717605,14.0,14.0,14.0,14.0,8.833333333333334,0.0,0.0,0.0,0.0,15.0,29.0,31.0,31.0,0.0,0.0,0.0,0.0,180.0,0.564,180.0,310.0,125.0,0.0
70,443677102.0,0.0,3.1898364695340504,0.0,0.0,0.0,0.0,0.0,2.2815999999999996,9.572096774193549,10.928612903225808,9.92356666666667,5.57216129032258,0.0,0.0,18.095105745936028,19.0,19.0,19.0,19.0,19.0,17.48478818238392,12.576114128771314,16.080366640077113,19.0,19.0,19.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,13.0,0.0,0.0,0.0,0.0,228.0,1.058,228.0,305.0,168.0,0.0
71,443677102.0,1.0,3.085498387096774,0.0,0.0,0.0,0.0,0.0,2.3074999999999997,11.43848387096774,11.789322580645157,9.075899999999999,2.414774193548387,0.0,0.0,17.499722980425105,19.0,19.0,19.0,19.0,19.0,19.0,6.694734384936377,13.301941380164884,19.0,19.0,19.0,19.0,5.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.0,0.0,0.0,0.0,0.0,240.0,1.197,240.0,292.0,167.0,0.0
72,443677102.0,2.0,3.002684229390681,0.0,0.0,0.0,0.0,0.0,0.8826666666666667,8.886516129032259,11.16509677419355,9.519866666666669,5.5780645161290305,0.0,0.0,18.067493358051816,19.0,19.0,19.0,19.0,19.0,19.0,12.920497104471657,13.889423192150145,19.0,19.0,19.0,19.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,0.0,0.0,0.0,0.0,233.0,1.272,233.0,306.0,174.0,0.0
73,443677102.0,3.0,3.3257386200716845,0.0,0.0,0.0,0.0,0.0,1.6879333333333333,11.791032258064513,10.670741935483871,9.457266666666667,5.939322580645162,0.3625666666666667,0.0,17.75978083640751,19.0,19.0,19.0,19.0,19.0,19.0,7.007769871129612,16.10960016576054,19.0,19.0,19.0,19.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,0.0,0.0,0.0,0.0,225.0,1.055,225.0,312.0,171.0,0.0
74,443677102.0,4.0,3.5496477598566307,0.0,0.0,0.0,0.0,0.0,3.263066666666667,10.269999999999998,12.122096774193547,10.327733333333335,5.602709677419356,1.0101666666666667,0.0,18.106361979039608,19.0,19.0,19.0,19.0,19.0,18.5,12.524043179385563,15.25230056908976,19.0,19.0,19.0,19.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,2.0,19.0,17.0,0.0,0.0,0.0,0.0,207.0,1.17,207.0,322.0,164.0,0.0
75,443677102.0,5.0,3.7239914874551965,0.0,0.0,0.0,0.0,0.0,3.2006333333333337,11.204387096774193,11.925806451612901,11.336166666666665,6.165870967741935,0.8550333333333332,0.0,17.608472473525577,19.0,19.0,19.0,19.0,19.0,18.533333333333335,7.971014012460809,15.763989003179455,17.033333333333335,19.0,19.0,19.0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,3.0,30.0,18.0,4.0,0.0,0.0,0.0,214.0,0.951,214.0,316.0,165.0,0.0
76,443677102.0,6.0,4.231009408602151,0.0,0.0,0.0,0.0,0.0,7.798000000000001,14.852516129032256,12.812548387096776,10.602500000000001,4.706548387096774,0.0,0.0,16.649637563785063,19.0,19.0,19.0,19.0,19.0,13.731648191575506,6.171281997007035,10.81296050553757,17.079760071300658,19.0,19.0,19.0,6.75,0.0,0.0,0.0,0.0,0.0,10.0,31.0,31.0,9.0,0.0,0.0,0.0,222.0,0.8190000000000001,222.0,299.0,156.0,0.0
77,443677102.0,7.0,2.8859540322580646,0.0,0.0,0.0,0.0,0.0,1.0143333333333333,10.228096774193547,10.599612903225806,8.993566666666668,3.7958387096774193,0.0,0.0,18.050054708224874,19.0,19.0,19.0,19.0,19.0,19.0,9.45248051941601,17.148175979282477,19.0,19.0,19.0,19.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,234.0,1.2790000000000001,234.0,307.0,175.0,0.0
78,443677102.0,8.0,4.698571953405017,0.0,0.0,0.0,0.0,0.5116451612903226,13.71453333333333,14.262709677419354,11.307645161290322,10.003733333333335,6.455096774193549,0.1275,0.0,16.67560794014695,19.0,19.0,19.0,19.0,19.0,6.261022365276272,7.076484549373616,15.769788367113517,19.0,19.0,19.0,19.0,6.083333333333333,0.0,0.0,0.0,0.0,0.0,25.0,31.0,17.0,0.0,0.0,0.0,0.0,202.0,0.79,202.0,309.0,146.0,0.0
79,443677102.0,9.0,3.6304558243727603,0.0,0.0,0.0,0.0,0.0,4.572466666666668,10.824000000000002,11.852225806451612,10.151700000000002,6.071677419354839,0.09339999999999998,0.0,18.13397622775887,19.0,19.0,19.0,19.0,19.0,17.960084007039484,12.32505008090563,16.322580645161292,19.0,19.0,19.0,19.0,2.75,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.0,0.0,0.0,0.0,0.0,216.0,1.075,216.0,307.0,158.0,0.0
80,449561357.0,0.0,4.673979480286738,0.0,0.0,0.0,0.0,0.5346129032258065,10.934,13.97725806451613,13.238129032258064,11.287366666666662,6.116387096774193,0.0,0.0,13.691684913520348,16.0,16.0,16.0,16.0,16.0,5.875889997171906,6.377797305371207,9.5329752956768,14.513556364024257,16.0,16.0,16.0,8.5,0.0,0.0,0.0,0.0,0.0,27.0,31.0,31.0,13.0,0.0,0.0,0.0,208.0,0.605,208.0,304.0,147.0,0.0
81,449561357.0,1.0,4.5963595878136205,0.0,0.0,0.0,0.0,1.029483870967742,11.5737,15.672193548387098,13.704032258064515,10.238066666666667,2.938838709677419,0.0,0.0,13.992661933793793,16.0,16.0,16.0,16.0,16.0,7.423350475485733,6.148073272613129,10.543096018268763,15.797423439157901,16.0,16.0,16.0,7.5,0.0,0.0,0.0,0.0,0.0,24.0,31.0,31.0,4.0,0.0,0.0,0.0,217.0,0.63,217.0,292.0,144.0,0.0
82,449561357.0,2.0,4.792969982078853,0.0,0.0,0.0,0.0,1.3774193548387097,9.4574,13.947774193548385,14.183096774193547,11.178133333333335,6.75451612903226,0.6173000000000002,0.0,14.248741088290203,16.0,16.0,16.0,16.0,16.0,10.568622071808496,8.213112394724213,8.81706359828406,15.386094994665664,16.0,16.0,16.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,15.0,31.0,31.0,5.0,0.0,0.0,0.0,188.0,0.721,188.0,319.0,142.0,0.0
83,449561357.0,3.0,4.549668010752688,0.0,0.0,0.0,0.0,0.0,8.238466666666666,15.406999999999998,12.633967741935482,10.744666666666665,6.9795483870967745,0.5923666666666667,0.0,14.106741436699025,16.0,16.0,16.0,16.0,16.0,8.734446416863467,5.773867965069789,10.79167118589921,15.98091167255585,16.0,16.0,16.0,6.916666666666667,0.0,0.0,0.0,0.0,0.0,20.0,31.0,31.0,1.0,0.0,0.0,0.0,208.0,0.758,208.0,312.0,154.0,0.0
