,mm,y0,y1,ebint,d0mean,d1mean,d2mean,d3mean,d4mean,d5mean,d6mean,d7mean,d8mean,d9mean,d0std,d1std,d2std,d3std,d4std,d5std,d6std,d7std,d8std,d9std
4285,27,2061,2070,3817609,15.0737891304,14.9995228261,14.5104891304,13.701475,12.6043195652,11.4198043478,10.0060304348,8.80953369565,8.03134782609,7.51080326087,3.00519120698,2.96759516506,2.77703331342,2.63716698147,2.52362461923,2.45326475085,2.2064575519,1.9564539965,1.78722469537,1.62065122303
4286,26,2031,2040,3817609,13.4291369565,13.3561032609,12.7874195652,11.9139402174,10.9835467391,10.0072858696,9.15043804348,8.25323695652,7.53657282609,7.04096195652,3.71087894887,3.63860945578,3.40401393993,3.16161161086,2.99704516071,2.8974427068,2.74253963669,2.42042066334,2.17472876928,1.98097653666
4287,22,2001,2010,3817609,11.8407282609,11.8184869565,11.4584402174,10.8515586957,10.154148913,9.52818478261,8.92027173913,8.43457826087,7.91145652174,7.45894782609,3.76927799953,3.58300828796,3.42484622352,3.13495438456,2.92495016123,2.77905185227,2.69815415889,2.62061476942,2.46202598753,2.26239497006
4288,28,2091,2100,16047748,10.613601087,10.4981934783,9.94212282609,9.35086086957,8.79873369565,8.40927717391,8.026325,7.642725,7.42166086957,7.25829565217,3.10401198609,2.97129788848,2.65665313575,2.35240901371,2.15055051882,2.07394112483,1.95677912329,1.89283143105,1.88712740637,1.88706886538
4289,27,2061,2070,16047748,8.77203478261,8.74552717391,8.31088695652,7.7965173913,7.48759673913,7.25470217391,7.01216847826,6.75760217391,6.60286413043,6.48127065217,3.60520818807,3.34498574946,3.04931700843,2.70374749155,2.54909102137,2.41584849401,2.2318217045,2.13578793283,2.10416089676,2.09047973408
4290,26,2031,2040,16047748,6.82149891304,6.91925326087,6.70603478261,6.43757065217,6.23410652174,6.06952391304,5.877975,5.79121847826,5.74384130435,5.706625,3.78088685528,3.48552240711,3.18565258062,2.82716512338,2.6231971857,2.40315854533,2.18441043368,2.12030021,2.07843613649,2.03920667052
4291,22,2001,2010,16047748,5.67653804348,5.86167282609,5.76075869565,5.63793913043,5.48965217391,5.37632391304,5.32056521739,5.2859923913,5.25509021739,5.22923369565,3.53662355941,3.13170539928,2.88531129805,2.65080427333,2.41378941754,2.242136547,2.14343164903,2.06875552498,1.99480320794,1.94628497063
4292,28,2091,2100,7231344,13.6208065217,13.415976087,12.6943586957,11.632748913,10.4812434783,9.17062065217,7.80013369565,6.77638804348,6.25227065217,5.9515673913,2.49858805298,2.33899883568,1.97421366879,1.8551998508,2.11152373117,2.16107073334,2.01451068173,1.62560132424,1.41532620525,1.31145517108
4293,27,2061,2070,7231344,11.7371434783,11.5550369565,10.658473913,9.31123695652,8.07180108696,6.94278695652,6.07482282609,5.55582065217,5.26090217391,5.00156521739,3.77835356407,3.47992332454,3.15797206064,2.96648450422,2.80204295566,2.53360454866,2.08357456202,1.82578796244,1.67915751299,1.46550404528
4294,26,2031,2040,7231344,8.61336086957,8.61085217391,8.14279565217,7.51503152174,6.73186630435,6.18910652174,5.70150434783,5.35832717391,5.1239173913,4.93348804348,4.74035803207,4.37069954485,3.93774896915,3.56498613941,3.10970563784,2.87101676521,2.61295348257,2.3831703061,2.23075240914,2.11782470056
4295,22,2001,2010,7231344,6.54633804348,6.72094891304,6.35707826087,5.87996630435,5.63053152174,5.35315869565,5.06968913043,4.85461956522,4.75493913043,4.69799456522,4.97982270114,4.47218934593,3.87989883796,3.27976261913,2.98973078642,2.68494640584,2.37953014836,2.10567838814,1.96178526503,1.84555417481
4296,28,2091,2100,3722988,14.3295554348,14.0219206522,12.8848347826,11.1848315217,9.33492391304,7.76238913043,6.63666521739,6.06364565217,5.71865108696,5.45208913043,2.90923019803,2.76674338311,2.62558788254,2.61957883276,2.49541754313,1.98833045343,1.51781418092,1.32579279687,1.17855916765,0.943605252974
4297,27,2061,2070,3722988,12.7624923913,12.3923934783,11.2853217391,9.94875108696,8.40014456522,7.02828369565,6.04892717391,5.38828043478,4.99365869565,4.77105978261,4.02054956696,3.61350977349,3.23697167763,2.89161459542,2.45417891386,2.11569567836,1.63962454171,1.22123660265,0.9200922275,0.798351800321
4298,26,2031,2040,3722988,9.82041304348,9.69351304348,8.67597826087,7.55741847826,6.72869130435,5.96466847826,5.45955978261,5.09460217391,4.87685326087,4.73990326087,5.30129888872,4.83390198429,4.14109182345,3.42640266726,2.91325375389,2.40769939539,2.07013742657,1.76858481827,1.61265180378,1.52059633024
4299,22,2001,2010,3722988,8.07453152174,8.1071923913,7.47125,6.74657282609,6.10294021739,5.61444565217,5.25846847826,4.95467717391,4.73455543478,4.56698695652,5.08016787646,4.45010917314,3.81558176753,3.22841039779,2.67578244538,2.28420627199,1.91557072955,1.58383303434,1.33492822985,1.17019057619
4300,28,2091,2100,2057466,8.64723152174,8.66564021739,8.35564130435,7.94634021739,7.56297717391,7.15787391304,6.92205,6.73952608696,6.60282934783,6.4444076087,4.5913859083,4.2913857544,4.02470722698,3.76901808194,3.54898756617,3.21400488534,3.08509446081,2.99131991846,2.92033601787,2.8206351464
4301,27,2061,2070,2057466,5.98506304348,6.03160217391,5.83115,5.57294673913,5.40159891304,5.31600434783,5.20285217391,5.09306413043,5.01186304348,4.9568923913,4.61846787576,4.32672454732,4.03605673697,3.73982454745,3.53170581012,3.41944546949,3.28853297063,3.16222099901,3.04288276043,2.9715389711
4302,26,2031,2040,2057466,3.14400869565,3.31883804348,3.32396956522,3.33345869565,3.35447391304,3.34391956522,3.32675652174,3.32176956522,3.34413586957,3.36187391304,3.86690836798,3.65570841688,3.42945941377,3.213712066,3.05687266163,2.86383231375,2.65860340084,2.517261918,2.44556324703,2.38572923528
4303,22,2001,2010,2057466,1.46470652174,1.8049423913,1.98132282609,2.14112934783,2.27450652174,2.38046304348,2.47307826087,2.55482282609,2.61531847826,2.67700434783,2.46093953253,2.26981451356,2.14448302896,2.03560023942,1.94156609604,1.85903086033,1.78908693266,1.72552796296,1.65122878428,1.61032189348
4304,28,2091,2100,13117600,13.5466956522,13.1765684783,12.07695,10.3818608696,8.4211076087,6.93627391304,6.07715,5.5495673913,5.2165923913,5.0138326087,3.090346433,2.87749348778,2.82609501108,2.51399858684,2.21109894399,1.59479048019,1.18966835994,0.950656894373,0.735067937573,0.669046509605
4305,27,2061,2070,13117600,12.161948913,11.7182152174,10.4927108696,9.16052391304,7.41363586957,6.13941956522,5.46629891304,5.08331521739,4.83678586957,4.66433804348,3.84201950979,3.43058657737,2.94516482985,2.68900068317,2.20219712056,1.6077618856,1.22190188668,0.974837562199,0.793926318874,0.672084535874
4306,26,2031,2040,13117600,8.92114565217,8.74255543478,7.84661304348,6.80106521739,5.86538152174,5.21627065217,4.86313695652,4.59857934783,4.44170108696,4.34379673913,5.11639600787,4.54337938335,3.94410874845,3.20306708023,2.52221324753,2.0250455951,1.73651518657,1.4985263963,1.34983152489,1.24783665114
4307,22,2001,2010,13117600,7.02822282609,7.02495108696,6.36368804348,5.60935652174,4.94530108696,4.50224673913,4.23906304348,4.06263586957,3.95039891304,3.88958043478,5.13522166522,4.456991664,3.75225763705,3.05691466798,2.3882020262,1.86865145494,1.52902598892,1.268948185,1.09000363807,0.964966914951
4308,28,2091,2100,13917867,12.3205630435,12.2665402174,11.9721663043,11.6135,11.1635434783,10.6731586957,10.2781478261,9.990075,9.71614891304,9.43397934783,3.1039827903,2.96036111017,2.83391809993,2.80174201484,2.75150950642,2.6411204247,2.62072526279,2.62344334233,2.64205955469,2.67041368434
4309,27,2061,2070,13917867,10.0761184783,10.0618173913,9.68508152174,9.22096413043,8.81943369565,8.47403913043,8.24448804348,8.02867065217,7.8367673913,7.64735652174,4.3302533843,4.09330563215,3.86839798094,3.57985484837,3.37251485355,3.30268890428,3.25035891077,3.20042052344,3.13281436051,3.03757602466
4310,26,2031,2040,13917867,6.754675,6.87983043478,6.77246413043,6.64805108696,6.45393478261,6.27098478261,6.03253804348,5.8337076087,5.63497826087,5.41576304348,4.84109190484,4.58252737779,4.39528212278,4.20950924392,3.99434425076,3.79709998094,3.56082884292,3.38413972178,3.21316754276,3.02946629185
4311,22,2001,2010,13917867,5.07370652174,5.32695434783,5.32543695652,5.31475652174,5.32742391304,5.31122391304,5.28675217391,5.26746413043,5.25571413043,5.22813152174,4.29419337614,3.95960961163,3.68164361098,3.46539284947,3.3158325281,3.17767259871,3.05492879506,2.94269624591,2.8576402959,2.77337788233
4312,28,2091,2100,2980401,18.1905043478,18.0491152174,17.2433836957,15.3824923913,12.3225945652,9.53990978261,7.92514673913,7.04369565217,6.50185652174,6.14068804348,2.39904990851,2.3263745877,2.08847069996,2.19305218415,2.44502317943,1.93889189535,1.31488114921,1.01806437497,0.852431255743,0.760971189122
4313,27,2061,2070,2980401,16.9682065217,16.8278706522,16.0706934783,14.1373673913,11.3392673913,8.99369565217,7.52827391304,6.67629456522,6.18163369565,5.85297173913,2.6712827745,2.61325736633,2.36944254624,2.3874742414,2.65574816375,2.12877827631,1.52030402255,1.10394541781,0.924561698678,0.823760811858
4314,26,2031,2040,2980401,15.648225,15.4219130435,14.3047521739,12.6461684783,10.4828315217,8.53443695652,7.19786847826,6.42177391304,5.98226956522,5.6935,2.98916451118,2.91672388978,2.73633094842,2.73771762738,2.73999793509,2.31806740787,1.62730710053,1.10944093842,0.89833184004,0.792359470142
4315,22,2001,2010,2980401,14.5474619565,14.3835782609,13.4729793478,12.0107717391,10.249948913,8.54034782609,7.22707934783,6.42985217391,5.98219565217,5.68348152174,3.0132746449,2.90024301791,2.71678916385,2.85059367088,2.90754909606,2.44218404472,1.75302856085,1.26133986652,1.05501543691,0.945138114902
4316,28,2091,2100,168632,12.4104271739,12.18425,11.48995,10.7375358696,9.87426847826,9.32495543478,8.84390543478,8.19064673913,7.73393152174,7.27721413043,3.36384006481,3.1336577925,3.03448318713,2.84961704829,2.60214768556,2.64254828688,2.62397135134,2.4423114322,2.3527294835,2.27694183705
4317,27,2061,2070,168632,9.97224021739,9.78736630435,9.07826413043,8.3708576087,7.86818913043,7.44282717391,7.05206304348,6.76520978261,6.52607282609,6.28680543478,4.63730358713,4.2063309114,3.71380380143,3.36144456685,3.19620131732,3.0125692944,2.81629517715,2.69341477166,2.60319372362,2.50397930445
4318,26,2031,2040,168632,5.71372282609,5.7809,5.5374076087,5.22982608696,4.95666630435,4.75850108696,4.61132934783,4.46469347826,4.35430434783,4.2832576087,4.9927225446,4.68850668004,4.31463480666,3.88389341975,3.45432026395,3.14325901858,2.91890804579,2.72384938433,2.60133777812,2.51857411599
4319,22,2001,2010,168632,3.65599130435,3.91630869565,3.92270543478,3.84507826087,3.71072391304,3.64656195652,3.5368326087,3.48022065217,3.46503695652,3.4549423913,4.27185157338,3.9905975404,3.66653016349,3.26796994224,2.86525000758,2.58729653975,2.25349981131,2.02300728111,1.88146830026,1.75910420556
4320,28,2091,2100,14469216,14.1749054348,14.0957923913,13.7590597826,13.2976228261,12.831875,12.3295793478,11.969248913,11.6609836957,11.3709141304,11.1023967391,2.6516403047,2.56576808722,2.48708137432,2.38795840112,2.24716689888,2.12606791196,2.09801566438,2.17297846339,2.26257830439,2.26011429511
4321,27,2061,2070,14469216,12.4708695652,12.3853271739,11.9450978261,11.4558586957,11.0320445652,10.7243630435,10.4504293478,10.1917163043,9.91342282609,9.69961956522,3.10584023426,2.99609968848,2.63331709895,2.35109700916,2.23687505316,2.28209208342,2.31894938112,2.31517872949,2.25851122555,2.22066138744
4322,26,2031,2040,14469216,9.48538586957,9.54690652174,9.30932391304,9.05381630435,8.77035,8.44217282609,8.19536304348,8.00811847826,7.86296956522,7.73609891304,4.35232536399,4.07984483852,3.86128820333,3.67875093026,3.48864395855,3.26892115314,3.10298543961,2.95794807347,2.87473661057,2.80788236108
4323,22,2001,2010,14469216,7.54894673913,7.71767065217,7.54664782609,7.2893326087,7.07469456522,6.89678913043,6.75104456522,6.62662717391,6.47980543478,6.29235978261,4.65398600104,4.26321744902,3.95763041429,3.71064372405,3.5277125331,3.35804833648,3.216767669,3.08555824821,2.91515964324,2.733954968
4324,28,2091,2100,275063,15.1947880435,15.1447695652,14.8327543478,14.4065130435,13.8994630435,13.357326087,12.857573913,12.4345195652,12.0576586957,11.5989184783,2.60903617041,2.55862458145,2.48757511585,2.41264752735,2.28783362676,2.17797704108,2.22642964865,2.37251899796,2.40603693242,2.37163714314
4325,27,2061,2070,275063,13.5862967391,13.5365565217,13.1086086957,12.6126478261,12.1585141304,11.8077065217,11.4992641304,11.2235804348,10.8867728261,10.5615336957,3.06461836934,3.00100883166,2.62006015288,2.34063201287,2.22722225487,2.28845103226,2.32715429598,2.34208567245,2.30607966201,2.28880476265
4326,26,2031,2040,275063,11.3437869565,11.3419315217,11.1135913043,10.8327663043,10.40865,9.97059347826,9.615125,9.33932826087,9.11428804348,8.89820652174,3.57970149032,3.43834164431,3.2958430276,3.17166741858,2.96324057924,2.80403149493,2.70259941019,2.65022014953,2.60295364888,2.53808915013
4327,22,2001,2010,275063,9.74669347826,9.80748152174,9.60914565217,9.29093913043,9.01952173913,8.81829565217,8.65540869565,8.47827717391,8.30438586957,8.15577608696,3.89485015609,3.67855376613,3.50389015839,3.33875595908,3.2490499312,3.16422622989,3.08678616447,2.99726871212,2.90893759217,2.84590974034
4328,28,2091,2100,8417278,4.36495217391,4.52729565217,4.43354456522,4.27521630435,4.16136195652,3.99743586957,3.90737934783,3.87368695652,3.83061413043,3.82689021739,4.83870320084,4.40073677079,3.94830447132,3.44344061116,3.08673210052,2.69795793938,2.46949782082,2.31688981091,2.17607961774,2.11051422752
4329,27,2061,2070,8417278,2.26758043478,2.44532826087,2.45906413043,2.4986826087,2.50690869565,2.48695978261,2.50689891304,2.53656847826,2.58549891304,2.62500108696,3.58424278742,3.3217283463,3.02748943334,2.81476482343,2.58495370364,2.33570408365,2.19799918157,2.11129814527,2.07915501691,2.05096041915
4330,26,2031,2040,8417278,0.448355434783,0.63865326087,0.771988043478,0.861726086957,0.96209673913,1.05253913043,1.13319673913,1.20624565217,1.26955652174,1.32073152174,1.59396744654,1.52406824579,1.45880078526,1.27719183979,1.23284443013,1.22127413915,1.21463827749,1.21558189851,1.21918660208,1.21677716573
4331,22,2001,2010,8417278,0.0,0.0270130434783,0.055,0.0841717391304,0.113260869565,0.141056521739,0.16717173913,0.19174673913,0.214519565217,0.234935869565,0.0,0.0487182372571,0.0986683147918,0.150206918817,0.20036418255,0.24694082382,0.288753176648,0.32774026977,0.363341767618,0.395061212343
4332,28,2091,2100,7545694,19.2454967391,19.174726087,18.7646641304,17.8030271739,16.123123913,13.4650130435,10.8440054348,9.2996076087,8.44985217391,7.92755543478,2.12349014043,2.09261618801,1.96769981024,1.83060596897,1.96533107403,2.07407354145,1.58960052912,1.23290724978,1.09897675719,1.02023168397
4333,27,2061,2070,7545694,18.1585641304,18.1001282609,17.6694217391,16.8057195652,15.2425228261,13.0067456522,10.943226087,9.62169565217,8.73013152174,8.16763478261,2.30409499539,2.28445634758,2.08586586566,1.84083306343,1.99947454891,2.22143025384,1.96518507519,1.6357860545,1.36323479675,1.1772558376
4334,26,2031,2040,7545694,17.1114423913,17.0425413043,16.5582271739,15.663775,14.4824184783,12.8494815217,10.8918152174,9.48652391304,8.57740326087,8.05797717391,2.42093944547,2.38086157959,2.09917028936,1.76825990784,1.89738534368,2.26119003924,2.08559669132,1.6703306409,1.20522713168,1.02181708388
4335,22,2001,2010,7545694,16.3129336957,16.2561815217,15.8098315217,15.0171869565,13.79705,12.160323913,10.449873913,9.03853043478,8.1751673913,7.68999782609,2.08045880909,2.03439503395,1.75042301894,1.60743333413,2.0700512701,2.33407420849,2.21308532961,1.77805932131,1.36036081282,1.20756824141
4336,28,2091,2100,13000746,14.9881663043,14.5238326087,12.7989445652,9.90465869565,6.91104673913,5.68427717391,5.12570108696,4.79729021739,4.56885869565,4.40502934783,2.81914673181,2.64067349296,2.35996394962,2.26111927777,1.37666129415,0.797191719725,0.595569170074,0.499375112793,0.425248308222,0.356649689912
4337,27,2061,2070,13000746,12.8757945652,12.2930858696,10.1855597826,7.55034130435,5.75377717391,4.93883586957,4.56246195652,4.3467076087,4.20478913043,4.11495217391,4.15578422211,3.83876950925,3.33985314532,2.55992647066,1.52108825345,0.921678835706,0.645489968912,0.494912397417,0.378428985913,0.290057635441
4338,26,2031,2040,13000746,10.696798913,10.3105728261,8.90182065217,7.12294565217,5.64023695652,4.8374673913,4.47653804348,4.28582934783,4.16736847826,4.09509021739,4.67157637458,4.00576253727,3.24359546125,2.54188202432,1.78186527458,1.08150928022,0.732225326597,0.554868946293,0.426628016812,0.335448984544
4339,22,2001,2010,13000746,9.23826521739,9.00583043478,7.908375,6.64339782609,5.24679347826,4.54376847826,4.24951413043,4.09833152174,4.01000217391,3.96126086957,4.98644359794,4.26491584691,3.54462903232,2.86029130029,1.84796400649,1.18695291329,0.859833537687,0.665640697753,0.52506169594,0.4263139471
4340,28,2091,2100,5883266,4.315275,4.43910434783,4.30545,4.12902717391,3.95717065217,3.84326847826,3.76926630435,3.78692826087,3.82266630435,3.85628586957,4.68586587869,4.24902589643,3.74906332585,3.18033968736,2.73532685298,2.40680631419,2.1641163724,2.05411400175,1.98199049456,1.929185349
4341,27,2061,2070,5883266,1.92763913043,2.113625,2.13598369565,2.19810217391,2.26537065217,2.31560543478,2.32005,2.36409347826,2.40262826087,2.43130217391,3.31841594422,3.0606392829,2.72027477065,2.49444533957,2.34261844808,2.19845422492,1.99568093481,1.90742142138,1.84146662786,1.7706648432
4342,26,2031,2040,5883266,0.54414673913,0.700343478261,0.763232608696,0.794410869565,0.85312173913,0.932677173913,1.00803804348,1.07623913043,1.13351086957,1.18118369565,1.98216907799,1.88344676324,1.65890456607,1.35011224887,1.1937600851,1.16940559249,1.15632300313,1.15024866942,1.13851563342,1.12993343375
4343,22,2001,2010,5883266,0.0,0.0186565217391,0.0384086956522,0.0592402173913,0.0803086956522,0.100740217391,0.120179347826,0.138488043478,0.155252173913,0.170043478261,0.0,0.0362845341992,0.0743178798027,0.114642899752,0.154540381172,0.192114455457,0.227529412913,0.26037293474,0.290112847159,0.316223953816
4344,28,2091,2100,1822907,16.1447163043,15.9075130435,14.6328782609,11.5392717391,8.26794456522,6.46951521739,5.67926847826,5.24840869565,4.97265869565,4.77464891304,2.37512991706,2.24232675719,2.24812117914,2.64797670025,1.98887629435,1.13602484675,0.785235321414,0.62667159906,0.540829585664,0.477009241793
4345,27,2061,2070,1822907,14.7069565217,14.4793673913,13.0230945652,10.2495782609,7.63591195652,6.18046956522,5.47157826087,5.07502934783,4.80804130435,4.61836413043,2.85906395844,2.81670503408,2.85398139878,2.89256867678,2.09612229111,1.32289691726,0.91764055466,0.739759064538,0.624517887987,0.540369060415
4346,26,2031,2040,1822907,13.3140456522,12.9672369565,11.6148141304,9.59010108696,7.36517934783,6.06869130435,5.36123695652,4.99282608696,4.76523586957,4.60370978261,3.46232714705,3.24053143258,3.0521396443,2.76144162047,2.10022736253,1.40790496712,0.913298443049,0.706205785677,0.604996297452,0.533104672102
4347,22,2001,2010,1822907,11.5479793478,11.3752673913,10.3505304348,8.86868478261,7.17218695652,5.8795826087,5.21187173913,4.87552173913,4.67481847826,4.53118043478,4.18572786387,3.73989992537,3.39942263214,3.07919748504,2.50025141018,1.70882997463,1.156117329,0.895791358741,0.755349711603,0.649497091837
4348,28,2091,2100,5976713,16.0201130435,15.7598913043,14.3098282609,10.875676087,7.75388695652,6.23109782609,5.51560326087,5.11263586957,4.84509456522,4.64753478261,2.59138360207,2.4244871154,2.23652345754,2.51541406034,1.78730409756,1.03293340552,0.709139680296,0.566503523972,0.483054646927,0.412435940074
4349,27,2061,2070,5976713,14.6142065217,14.2934163043,12.615426087,9.68592717391,7.26947065217,6.00703478261,5.37295543478,4.99965108696,4.73850869565,4.55146304348,3.05701406885,2.94457125125,2.82755166512,2.6802135287,1.86066019477,1.21292154284,0.892564967428,0.722525591716,0.598011545383,0.506105167349
4350,26,2031,2040,5976713,13.2726967391,12.8537586957,11.3886815217,9.10811956522,6.96421413043,5.75232717391,5.14461630435,4.8151673913,4.60079782609,4.44617826087,3.43508848524,3.22906289233,2.9474748407,2.56317817987,1.90726460143,1.20600631882,0.773829829175,0.57571169961,0.462241064057,0.370106811576
4351,22,2001,2010,5976713,11.5152836957,11.3061217391,10.1708608696,8.50353478261,6.72909673913,5.58761086957,5.03056956522,4.73201847826,4.53219891304,4.38859565217,4.15534194162,3.67076811013,3.21914936185,2.87576829246,2.11846004861,1.35636161634,0.944932981225,0.73823826602,0.602246218522,0.495086558399
4352,28,2091,2100,284544,18.0673532609,17.8865641304,17.0460456522,14.8602108696,10.8147217391,8.08882608696,6.8677173913,6.20733586957,5.80003369565,5.51866521739,2.33281114427,2.24198195735,1.91390838549,2.05987863485,2.07205718082,1.24630918453,0.904362274494,0.729193293152,0.641150947509,0.599885348936
4353,27,2061,2070,284544,16.9010152174,16.7248543478,15.9008902174,13.6847543478,10.1695619565,7.79598804348,6.56155869565,5.91831086957,5.52656956522,5.25601521739,2.51784053237,2.44362969571,2.02981679515,2.05902050318,2.1776706622,1.5059771839,0.985705820165,0.783642765409,0.686873943693,0.636772265537
4354,26,2031,2040,284544,15.7274934783,15.4921565217,14.4421521739,12.4667597826,9.42077173913,7.17241847826,6.07739130435,5.53297173913,5.19274130435,4.94996195652,2.8040789728,2.68167272995,2.11471941321,2.20787906339,2.19843401731,1.39383831057,0.834605918572,0.645548561986,0.55972023016,0.509086294175
4355,22,2001,2010,284544,14.9508119565,14.7763163043,13.8692054348,12.087076087,9.49997717391,7.22726304348,6.08622934783,5.51340652174,5.17330108696,4.93793695652,2.3756341506,2.25675199282,1.84039909631,2.30759106448,2.40317364172,1.54976314324,0.988604623628,0.731839490748,0.618107143906,0.550288109665
4356,28,2091,2100,14730927,19.6327891304,19.4299173913,18.3686717391,14.9408130435,10.3073706522,8.07885869565,6.98548695652,6.37415869565,5.99446630435,5.73207717391,2.27223717878,2.21004343596,1.92627696206,2.19887599139,1.63443364608,1.0292146988,0.755227720303,0.610410392667,0.538319905774,0.507853915062
4357,27,2061,2070,14730927,18.4412847826,18.2231304348,17.2452173913,13.9433391304,9.84726195652,7.62009347826,6.55936304348,5.97013913043,5.5992576087,5.33653478261,2.52775987555,2.44584791343,2.05756828239,2.24468028753,1.79116325867,1.10865937725,0.814469644419,0.660623880117,0.582164644667,0.542664765537
4358,26,2031,2040,14730927,17.2720521739,17.0137576087,15.7979217391,12.953126087,9.13769565217,7.09567391304,6.14409565217,5.6123923913,5.26809130435,5.01700217391,2.76324893294,2.6590348636,2.07374433666,2.26385247383,1.87315683415,1.11641571179,0.829786779634,0.690741970178,0.620297161342,0.576752514043
4359,22,2001,2010,14730927,16.5158880435,16.3202271739,15.2689108696,12.7223043478,9.13439456522,7.13407608696,6.21446847826,5.70329891304,5.37177391304,5.13102173913,2.28625275123,2.20859931672,1.85511337,2.44699478604,1.93313853908,1.12325023915,0.811248480392,0.659609577865,0.575316334401,0.519276542824
4360,28,2091,2100,14522015,7.68553043478,7.59492065217,7.05854673913,6.53853804348,5.96074782609,5.48902826087,5.31816304348,5.24068152174,5.12603804348,5.04309565217,5.23973292739,4.63790029004,3.99075645399,3.45061253944,2.90682671839,2.48663995128,2.31539520631,2.20910276512,2.05819303724,1.96664233714
4361,27,2061,2070,14522015,4.52459673913,4.60477608696,4.32419891304,4.16632065217,3.98566413043,3.9292826087,3.89407826087,3.87879130435,3.83350434783,3.77312608696,4.85191847806,4.38287262787,3.72393972153,3.30061426578,2.87165796806,2.67018106523,2.50370957607,2.3701389187,2.18484090251,2.02490363273
4362,26,2031,2040,14522015,1.80446195652,2.12451847826,2.24625434783,2.32707934783,2.38754673913,2.49714130435,2.60252608696,2.67674565217,2.76006956522,2.82879456522,3.25826586397,2.99579420525,2.63866465274,2.22958224499,1.89491278348,1.77817935206,1.70162094564,1.58646173213,1.53518461691,1.49040003765
4363,22,2001,2010,14522015,1.07393152174,1.4462673913,1.68251195652,1.89656304348,2.08143043478,2.24124891304,2.37511630435,2.48859565217,2.58852065217,2.67729891304,2.47757458417,2.27881532521,2.02584603583,1.82113878336,1.6774667859,1.59575118874,1.52228156129,1.43855000279,1.37796363593,1.33548070384
4364,28,2091,2100,13855430,19.0505369565,18.8340086957,17.7675815217,13.9219619565,9.54452065217,7.43293043478,6.40901956522,5.83114456522,5.45936086957,5.1909173913,2.23761040803,2.11127199589,1.78021960043,2.43489956975,1.78020666771,1.09346597201,0.77921708961,0.615743553601,0.535787267351,0.495506722011
4365,27,2061,2070,13855430,17.8724076087,17.7321836957,16.7012358696,13.0191,9.14566847826,7.11814130435,6.16605,5.63384130435,5.28963369565,5.04022282609,2.55856439534,2.51767364552,2.23414421857,2.54306188664,1.90924108341,1.13584610102,0.797083849691,0.634039175949,0.551950906921,0.502024176183
4366,26,2031,2040,13855430,16.7570521739,16.5334336957,15.1861869565,12.1605,8.77228695652,6.92546521739,6.05853369565,5.58334130435,5.27966195652,5.06275,2.9464345373,2.84352503727,2.35194217566,2.41906836625,1.99217524014,1.21513187169,0.854205603603,0.698845803331,0.621161444926,0.572802607824
4367,22,2001,2010,13855430,15.6597771739,15.4630152174,14.2528108696,11.4267652174,8.27749347826,6.49895108696,5.68362717391,5.23495869565,4.94521521739,4.73513586957,2.37363248559,2.26896007294,2.14784774809,2.68006897604,2.05105714507,1.1700882284,0.809653881048,0.638541917703,0.541875764611,0.46828943462
4368,28,2091,2100,14918319,3.94546630435,4.19280326087,4.04322826087,3.91579782609,3.789775,3.72175217391,3.70790978261,3.65868913043,3.60374021739,3.53204130435,5.30810203616,4.88728061926,4.21039843631,3.66721899661,3.21911888614,2.92999068126,2.75773363003,2.57454044096,2.37981536004,2.18921608401
4369,27,2061,2070,14918319,0.217540217391,0.544834782609,0.796932608696,1.02396847826,1.2098576087,1.36211304348,1.49627282609,1.61652826087,1.72247608696,1.81430543478,1.26147765856,1.07027096062,0.9557282258,0.991486234551,1.03639837058,1.07668999292,1.11539284058,1.15014136013,1.17921861842,1.20243592676
4370,26,2031,2040,14918319,0.0,0.0275663043478,0.0562554347826,0.0864336956522,0.116843478261,0.146385869565,0.174367391304,0.201197826087,0.226584782609,0.250107608696,0.0,0.0482234547053,0.0981511512996,0.149952563974,0.200643180869,0.248096952723,0.291075817393,0.33160844865,0.369245693757,0.403626288797
4371,22,2001,2010,14918319,0.0,0.0280010869565,0.0573097826087,0.0883054347826,0.119889130435,0.15079673913,0.180238043478,0.208266304348,0.234895652174,0.259669565217,0.0,0.0484069505404,0.0988595067784,0.151841153085,0.204430919267,0.254400421633,0.300234835306,0.342783723227,0.382609376117,0.419257841551
4372,28,2091,2100,889869,18.0346521739,17.899226087,17.4123706522,16.7123673913,15.8055141304,14.5002108696,13.0801858696,11.4965923913,10.3383923913,9.70916956522,2.05105787262,1.92102865846,1.71689129088,1.71558673056,1.70961963705,2.04349764303,2.18523374925,1.89496939035,1.52048048049,1.40252696845
4373,27,2061,2070,889869,16.8614978261,16.7697663043,16.3706141304,15.8370793478,15.1053565217,14.0170576087,12.9902684783,12.0713195652,11.2079521739,10.5251641304,1.94157041651,1.85422606234,1.66341932734,1.54827420692,1.60315644143,1.86367733,2.09593558508,2.21408474498,2.14975863055,1.92476637086
4374,26,2031,2040,889869,15.6823586957,15.569473913,15.0728076087,14.4634554348,13.8259891304,13.1850467391,12.4132195652,11.7024826087,11.022551087,10.4680684783,2.3126662358,2.22016921523,1.8743221193,1.62742221655,1.50496416505,1.59224319456,1.70832701305,1.81736388558,1.84044523626,1.9540172288
