ebint,clust30,clust30a,longitude,latitude,maxdepth,area
13260701.0,24.0,29.0,28.8907210535,61.2890839774,21.2592038278,5134456.72418
8834287.0,24.0,29.0,29.1798673117,61.3786110061,18.3682452988,10175471.6559
3239352.0,20.0,18.0,23.9264751664,62.0209007579,17.0757017121,1447652.05145
9732700.0,22.0,18.0,24.4407498276,62.1437140764,22.140753123,20973187.8707
3133968.0,22.0,18.0,25.0579900233,62.0761374382,17.0117322372,8717855.60299
5295098.0,24.0,29.0,26.5029843445,62.0768846176,17.9508194893,19829254.9027
792429.0,22.0,18.0,25.5047306515,62.6239427421,17.2993173767,3544498.43799
10473645.0,22.0,29.0,26.0546221475,62.3099370654,18.8728391208,4045158.73678
8152771.0,22.0,29.0,26.2727828668,62.5737252895,18.998214265,14452120.7278
11122031.0,28.0,29.0,28.38528786,62.437676815,17.0616894955,2800813.6232
1538136.0,28.0,29.0,29.203074172,62.0730643916,16.954428584,4684635.76743
5543968.0,28.0,29.0,29.1541163752,62.1978694902,17.9059935536,2699958.01683
10078955.0,28.0,13.0,29.4099742578,62.6084594755,21.9263088527,13335387.9353
11502489.0,28.0,13.0,30.8133060797,62.4780809215,16.8387955113,7359877.89735
6565676.0,28.0,13.0,30.8406081548,62.3445073344,19.340276411,11543541.3116
8384821.0,22.0,18.0,22.795472444,62.7420654114,14.9325326794,5886555.7745
10192887.0,22.0,18.0,24.1342343512,63.4494561027,15.0626389406,7946217.01945
13557205.0,22.0,18.0,23.4899575474,63.4125514076,15.8127297474,26993732.8791
9587225.0,22.0,18.0,24.0121221518,63.2709536172,15.1392361798,10096641.3639
9179449.0,22.0,18.0,24.6315211542,63.3148266718,13.3326412178,4423398.48668
13107248.0,22.0,13.0,26.2273120387,62.9134912129,18.465248107,5514823.67561
8968430.0,22.0,13.0,25.644068757,63.2286095931,17.0908247454,6588679.34166
489404.0,28.0,13.0,27.1217450226,62.8464912699,18.4826244425,11311813.3284
7331505.0,22.0,13.0,25.3480892025,63.6930783659,15.1439472356,7386929.98563
3484915.0,13.0,13.0,27.7771000195,63.7744805546,15.9161355105,5404788.97239
12238343.0,13.0,13.0,27.1617234397,63.6426668809,17.5790035949,14404597.2403
2841772.0,13.0,13.0,27.493630004,63.7050094338,15.4680055157,5513003.39103
13363960.0,13.0,13.0,27.9334061064,63.845355255,18.742035357,35522729.5016
11577852.0,13.0,13.0,28.1392917991,64.0582083955,20.6634770171,21095612.107
10622914.0,13.0,13.0,28.4442599475,64.0985719299,21.2093997755,58402707.0752
14060567.0,13.0,13.0,29.6239806839,64.1067861101,17.6179536454,49082175.7848
14683591.0,13.0,13.0,29.0433323662,64.2696281014,19.4448567722,22985699.3904
12159589.0,13.0,13.0,29.1512737185,64.3822692929,18.5732024901,11225981.37
13761991.0,13.0,13.0,30.171163951,64.305646416,16.759750612,3882801.23472
4218638.0,13.0,13.0,27.5356160501,64.5343330792,14.841516869,11718259.1857
15476769.0,13.0,13.0,27.9693882289,64.5156041476,18.3360023895,28932814.6254
4791908.0,13.0,13.0,28.5982071058,64.7218007865,24.6095584964,16844328.1327
7633367.0,13.0,13.0,29.7125435778,64.724411461,16.8501788603,2641075.2034
12233133.0,13.0,13.0,29.8969095778,64.7437184102,16.1160895209,2588623.169
15525970.0,6.0,25.0,29.6413317333,66.1295967491,16.6073560894,3127976.94145
7885811.0,6.0,25.0,29.3348921106,65.7626289581,17.2528670683,9157943.17647
9125839.0,6.0,25.0,29.9377889287,65.9318165997,12.964581377,2128244.67011
7246571.0,30.0,25.0,24.3346513682,66.437032341,17.0607309225,14607548.474
10283814.0,30.0,28.0,24.3986673407,66.7199920271,16.8303967512,4703508.31317
7240264.0,30.0,25.0,24.7008108519,66.687718949,33.7212988179,25715632.0587
3734236.0,30.0,25.0,25.0803685148,66.6169997722,15.5135128227,3612836.0063
15474192.0,30.0,25.0,26.2626038969,66.7815137703,15.8003399662,6163187.33577
5468683.0,30.0,25.0,26.7889730857,66.8495663618,17.0223157163,10248300.1324
15510575.0,6.0,25.0,28.3903829492,66.4940770769,18.1885753308,9232950.83741
5028976.0,6.0,25.0,29.0858548199,66.7733472288,16.8390958117,19434688.1831
1606616.0,6.0,25.0,29.2105897378,66.3262556545,17.0418003952,10226844.9347
16033479.0,30.0,28.0,24.3704603683,67.1193425696,17.4644103033,8455120.51381
3763130.0,14.0,8.0,24.1062344949,67.801269272,17.7506688905,13087163.8674
10136124.0,14.0,8.0,23.8652974664,68.0227428035,17.1314394185,6340150.23122
13031865.0,14.0,8.0,24.2171327841,68.0285333186,34.450865657,17476414.8074
2256468.0,14.0,8.0,23.7993436658,68.7261429085,15.6839934617,15325115.7958
7899046.0,14.0,15.0,26.5995544589,68.8695809509,25.7455912157,20975384.9555
13075011.0,26.0,15.0,26.5788015336,69.1314178076,30.4994977243,6598615.35616
15991479.0,26.0,15.0,27.2100674285,69.5444814673,20.6917695356,2190093.31474
15699714.0,26.0,15.0,28.478509168,69.4565248521,19.4289780926,3911442.55531
12886482.0,26.0,15.0,28.3458083882,69.3977229319,16.3380153644,7947113.231
10106848.0,26.0,15.0,28.6060233485,69.3211378453,15.7790165138,5960490.08473
8209803.0,26.0,15.0,28.6902601643,69.4005349506,19.3933808113,20205594.9795
9984811.0,26.0,15.0,28.1498446285,69.2806237605,16.8631009735,4361708.99322
4152797.0,26.0,15.0,27.0180950368,69.8477166683,30.4295752079,2802370.226
7420503.0,5.0,23.0,18.0091901854,67.4817892166,16.4682655393,230747.959963
5911317.0,20.0,18.0,24.699470808,60.9826396923,14.217205747,1940228.45213
13294671.0,20.0,18.0,25.35166129,60.5529101511,25.9591718498,3134351.04225
12066932.0,24.0,29.0,26.1025725173,60.5527216465,18.1568404702,6498637.11268
11373726.0,20.0,18.0,21.6411657787,60.9846960835,15.3027934486,4396952.71566
3124852.0,20.0,18.0,22.0220725566,61.7527044909,16.944729569,3489775.97053
1529000.0,24.0,29.0,25.9764638174,61.4265929055,16.8318976146,3999189.3546
3131313.0,20.0,18.0,22.6258897096,62.2082655271,15.6783486307,9506980.62524
7150247.0,22.0,13.0,26.3116112595,63.1434299879,16.5980117629,10191327.4844
12830114.0,18.0,4.0,19.157578115,64.4050842076,10.0050015531,92028.4347473
8273483.0,22.0,13.0,26.9954999056,63.0638370654,14.4545251144,1362009.36083
3021080.0,5.0,26.0,17.9626445073,66.7926538166,20.4396305566,17959281.9735
14450051.0,28.0,13.0,28.8672749487,62.9719221643,16.5872617102,1283814.13653
5104190.0,13.0,13.0,27.3158481701,63.5822807629,17.9538402974,3687598.07274
10829814.0,13.0,13.0,26.821746862,64.0042323345,13.718385666,2666576.80666
16657625.0,13.0,13.0,25.975546882,64.4254866882,12.0181350591,3565379.48642
6514847.0,13.0,13.0,29.2922671293,64.4184458088,14.0979868213,1213461.91275
15770006.0,13.0,25.0,26.692728491,64.8573714768,14.2553234393,4933643.16246
8805248.0,30.0,28.0,24.545143926,67.0127686107,16.5780809863,6064171.2264
3756750.0,30.0,25.0,26.7909703578,66.5926360918,14.1480818578,6118439.85561
2926555.0,14.0,8.0,24.9627280543,67.8716667233,10.8969639554,2006210.49901
733425.0,14.0,8.0,26.169652968,68.7472681193,17.6436029206,1116988.81013
9073756.0,14.0,8.0,26.4050634144,68.7563255688,17.9769601508,6407114.12578
926812.0,3.0,7.0,9.83629886554,59.7142884452,26.1945781051,3593484.69424
1243355.0,23.0,24.0,7.83421310646,60.4522167764,22.8870465106,1747055.91795
14872318.0,1.0,1.0,27.1296203629,70.3105429468,13.5006037917,249390.189122
2853802.0,21.0,30.0,12.265342065,62.2948999166,19.4580091504,3166943.66913
13720513.0,27.0,22.0,11.4936462512,63.370940907,54.352936758,2851045.41597
1967103.0,3.0,7.0,9.19976747214,59.0131741007,60.5463397854,17144130.0155
8011968.0,18.0,4.0,19.4370006613,64.9065694656,19.522245137,16364860.726
14300722.0,16.0,5.0,14.5603847809,56.8386114749,17.4318213921,18069538.9506
3854333.0,19.0,17.0,18.5111341165,66.2486884821,16.385526912,10987201.9008
3585423.0,25.0,5.0,15.7964746562,58.1164685748,22.6971613871,8322006.26522
2671594.0,4.0,23.0,16.87888415,67.8913089202,16.0385874466,8493089.21804
2885208.0,11.0,14.0,14.6626589599,61.9597631067,15.5502052303,7227136.71734
11542389.0,25.0,11.0,16.5237026008,59.0486689719,21.5881770279,5353506.57207
13702233.0,16.0,5.0,14.601666783,57.2129089841,19.8429894499,13681251.1569
13019110.0,7.0,6.0,13.9606786921,64.5744817728,62.0005988973,66024561.4047
13154698.0,2.0,14.0,13.8688855142,60.7724290852,16.7267829928,15251758.6997
2111120.0,17.0,20.0,15.4772210907,65.9613001684,25.4946346769,18528123.495
13330446.0,25.0,11.0,15.3697547489,59.4294883569,20.7279106581,18814004.9047
6656713.0,18.0,12.0,16.2370920091,64.2134497102,16.9089621823,10207065.682
10209908.0,25.0,11.0,16.300028673,58.845897444,18.7474875284,7378940.2769
11359422.0,7.0,6.0,12.8918558222,64.0300211656,23.8792553678,8168934.01331
16201221.0,7.0,6.0,14.0935357459,64.5964878496,27.5390926411,8747871.95991
15212249.0,12.0,10.0,19.8165971126,68.4311352208,22.669133479,28358031.134
6483965.0,17.0,20.0,15.2117859727,65.6100204358,95.8636764689,25410688.719
8959194.0,4.0,23.0,17.0683723705,68.1299705979,72.9509221823,14548086.9408
9561357.0,10.0,16.0,12.3883524599,60.6939894872,17.9331464308,3393880.9303
8798143.0,19.0,17.0,18.0344659144,66.073605728,27.2191643755,34823680.2196
13160207.0,19.0,17.0,20.223739265,66.7288997368,40.1163204394,21292654.2502
1310193.0,7.0,6.0,14.1449275132,64.0431548792,32.050109276,9209793.18027
5194485.0,10.0,2.0,12.188869338,58.8997946185,33.4923217313,11414544.4857
6113350.0,5.0,26.0,17.8295276297,66.4891709683,27.7592026548,12837477.6278
8871923.0,18.0,4.0,20.3192303131,64.9147807265,19.1752273416,4237042.69773
16727226.0,7.0,6.0,15.0073628304,64.1781144152,30.1716442983,5564660.79832
7374858.0,30.0,17.0,22.9118888723,66.2823468803,14.9608705053,8731811.40965
10345784.0,2.0,14.0,16.7659713482,61.0130283312,17.1469186414,3896421.74856
15440022.0,19.0,17.0,19.2155645718,65.6020812536,17.3753883024,10185259.1749
8258805.0,21.0,14.0,13.2852551606,61.4527671817,11.5882226613,4100297.34935
12574839.0,21.0,30.0,13.7849440013,63.2786072958,17.9095314554,8016187.05095
7843132.0,2.0,11.0,14.19488495,59.6731149125,23.8213283903,7306356.30219
5162942.0,11.0,12.0,14.8686430201,62.3126156828,22.139472226,5053826.32697
9066291.0,2.0,2.0,13.834506794,60.2484944566,24.0532644465,12338219.7906
15017336.0,25.0,5.0,15.4229827897,57.9964313609,22.8699009175,3402456.35116
11549292.0,11.0,12.0,16.0691328702,62.1907510405,20.3482284502,5098080.70104
13483587.0,5.0,26.0,18.1352895684,66.8153551659,17.4899801243,4966581.2283
11781147.0,11.0,12.0,15.0885633259,63.0860801668,20.6953538701,6426287.62242
15083656.0,19.0,17.0,17.9767790294,65.8477843336,20.074449081,5384153.41382
14489046.0,11.0,12.0,16.175192292,62.7846125122,20.3345377995,4992676.7932
10535424.0,7.0,12.0,15.0429438237,63.7007902477,17.8835107914,15406300.772
7185647.0,7.0,6.0,14.0578090655,63.8174757812,17.6517101537,3421073.62753
8243753.0,2.0,14.0,14.512880922,60.3900025853,19.0128301105,7713659.74195
15453416.0,25.0,5.0,19.1607691195,57.9428592428,8.67986244115,391152.454978
16282626.0,4.0,23.0,18.1180476691,68.2503143499,21.8602722543,364159.600614
3712971.0,11.0,14.0,16.3869128749,61.5083614584,18.3899477583,4784556.14367
8132782.0,10.0,2.0,12.3731977838,58.8865182798,43.8335992011,5784120.54748
14188433.0,2.0,14.0,16.0949883146,60.6643588018,21.8932062245,11944108.9334
12065941.0,19.0,26.0,17.7150060907,66.0778186931,15.5424683427,2568243.08891
10986021.0,30.0,28.0,23.9315827007,66.3709798632,14.5000723822,4433408.3744
10792691.0,18.0,12.0,16.3480762703,63.6137968638,24.9954546611,10493562.8907
11016217.0,2.0,11.0,18.1201610064,60.3806657725,11.358273627,2155194.99689
7232160.0,25.0,11.0,18.0257169015,59.2311078088,17.0499904624,599027.13232
10026181.0,4.0,23.0,17.6222601337,67.7924321445,26.5632065088,10276397.0398
12499692.0,21.0,30.0,12.6471258969,62.4384543541,14.929494854,187441.994465
8770256.0,7.0,12.0,14.4065866935,63.4369178679,11.8054398106,3230730.88004
7433956.0,16.0,5.0,14.7080976541,56.4667299088,15.7968739822,5126271.44912
8312155.0,19.0,17.0,20.3588580699,65.7611739773,15.1625082551,79511.9107693
14716419.0,18.0,12.0,16.0429242638,63.8729905211,21.4458842123,5496267.25362
2037962.0,2.0,11.0,14.5719991993,59.6018982232,13.7126590451,134025.864558
14757342.0,5.0,26.0,17.4203227263,66.0861238824,32.1887045783,35060916.7764
15283843.0,12.0,10.0,20.206740176,68.3754672411,7.67121394069,31900.1489367
1940973.0,11.0,12.0,15.1879235225,62.6785318648,16.1297300867,1621183.78116
5984486.0,12.0,10.0,20.3430456547,68.4870511465,7.78444222071,31813.2947348
3985471.0,18.0,4.0,17.1235249701,64.9545965039,17.6544085558,8685337.8673
6558594.0,18.0,4.0,18.9287449062,63.4892572993,25.813925633,8488800.53613
2853022.0,16.0,3.0,13.4820124726,56.8095231587,12.2297859635,2107549.70444
743110.0,12.0,28.0,21.1368882457,67.3710621769,7.68351064137,31075.7129551
7420236.0,16.0,3.0,13.6161189798,57.5412540811,15.3912539733,2964828.79524
5560924.0,19.0,17.0,21.8200384767,66.0785549763,16.4480476855,1387480.66936
5189473.0,21.0,30.0,11.7316618642,62.3803122359,9.30009398657,35870.8261557
9125022.0,14.0,8.0,22.7929479904,68.4995589361,16.6259090764,1831644.59452
5322297.0,7.0,6.0,13.786382431,63.9436286496,11.5482244228,16770.9999807
13044481.0,7.0,12.0,15.857590205,63.8314918555,17.7860214633,3130651.96224
14785584.0,16.0,3.0,13.1116103201,57.2040073312,16.3094170039,864756.907962
115404.0,2.0,11.0,15.9381060664,60.3247453598,16.4560400165,971374.695153
8170822.0,2.0,14.0,14.7550409939,60.665687802,18.8046401795,3978081.38028
4578240.0,25.0,5.0,15.6824737347,57.6254092364,17.3501222108,2096047.19095
11847166.0,25.0,11.0,17.8587218107,58.9404325721,16.9058715748,300109.536555
9621384.0,19.0,17.0,19.8915046801,66.5616204218,18.8978493241,689705.209539
7394948.0,19.0,17.0,20.8717440631,66.5540710559,12.8201108637,65585.1778632
13546061.0,17.0,20.0,16.2598921866,65.8779808354,7.66314004568,13382.8951161
9543056.0,2.0,14.0,14.4982117812,60.3446991399,16.8868354213,322907.987009
15005782.0,25.0,5.0,15.8221537189,57.8154054661,25.3878059104,7448411.85196
14487042.0,12.0,28.0,21.5285100322,68.3154679796,8.57248967768,195054.931151
14214876.0,11.0,12.0,14.8413576336,62.5927403078,13.4397111139,180685.147118
350422.0,21.0,30.0,12.6961583355,62.3177837532,15.3368575004,3348522.67132
8992734.0,18.0,4.0,19.2126491873,64.3583737542,16.2022657086,3123863.18304
1775489.0,18.0,4.0,20.9041612022,64.6915920062,17.0272997436,795067.360777
8296955.0,16.0,5.0,14.3754415827,56.3829160384,16.7925014021,295616.989524
8997960.0,17.0,20.0,15.1590664658,65.3244833389,35.978560758,9329730.07818
6579173.0,17.0,20.0,14.1942628642,65.1645273112,9.68089909437,149143.019685
5139531.0,2.0,11.0,17.2721680287,60.4151560453,15.3190206808,9193107.92959
11147851.0,19.0,17.0,20.7381609696,66.4970259529,10.3078499757,54945.0977606
12995455.0,21.0,30.0,12.6007460157,61.6243240543,10.0268494229,181237.672469
16039526.0,11.0,12.0,15.8011765028,62.1602917694,19.5393380046,2884952.37747
12656161.0,7.0,6.0,15.1679248422,64.4455811353,8.5970338652,70333.00363
1219332.0,19.0,17.0,17.6836013036,65.8779348835,17.1117697713,2776653.49359
16580816.0,12.0,28.0,21.9607047278,68.184328068,7.68810326496,37843.2706299
13176603.0,18.0,4.0,18.7626110595,64.7836438173,18.4725882524,2183379.04763
16031707.0,19.0,17.0,22.8481127161,65.8598166587,17.1452004566,4053271.78812
5094042.0,10.0,2.0,13.0958247263,60.2783344805,18.2571581008,2626188.58195
3002398.0,5.0,26.0,17.6286605077,66.6492615767,12.1336279063,26596.0942663
15000103.0,16.0,3.0,12.8825743865,57.8880927199,26.9495086675,11843806.6595
9626165.0,16.0,5.0,14.8598675861,56.2477414501,16.5977461207,284677.32541
11295504.0,25.0,11.0,18.3069052689,59.5666814503,17.0978247381,237028.549587
10495392.0,11.0,12.0,14.8876521904,62.2717527282,19.673431138,2309699.83253
15702641.0,25.0,11.0,15.6009710377,58.6282770289,15.4346462338,257926.872513
13671904.0,21.0,30.0,13.8143862436,62.2770812461,18.6278925098,3216522.11403
2459638.0,2.0,11.0,18.636040201,60.1300718166,12.6405796742,206214.607692
10789856.0,16.0,3.0,14.0174124596,56.2610501293,16.6585287953,4538015.43126
2503465.0,19.0,17.0,18.1412594145,65.6201737045,17.7570033291,16107727.6703
5577967.0,18.0,4.0,18.0930761558,65.0970497796,10.2032759459,108969.698793
15960847.0,17.0,20.0,16.4868802686,65.2939616055,18.7758195176,528357.99066
6942125.0,2.0,11.0,16.3139694166,60.3886986899,12.3139295363,810720.457433
254702.0,2.0,14.0,13.6544253133,60.8142193959,13.0149616192,238366.932
2106727.0,10.0,16.0,12.5269052668,60.6351037732,15.6586408765,205927.376759
10065339.0,25.0,5.0,15.7965487822,58.3198754174,20.9566511946,4863136.71352
5264601.0,18.0,4.0,19.9468681887,64.4079871568,13.2247015448,2309598.83157
1991842.0,17.0,20.0,15.2632739329,64.8034798352,12.8895212309,680819.146576
6709248.0,18.0,4.0,16.5142796094,64.2312237376,18.1339302712,5648740.69922
6814412.0,18.0,4.0,19.1579438788,63.7314589227,16.9410735238,170371.498833
11850413.0,16.0,3.0,13.5593087277,56.6927062383,16.1167220383,3158573.3805
8640740.0,16.0,5.0,15.6248921296,56.8403407482,10.1452815765,221096.565042
13470950.0,12.0,28.0,22.4636365333,67.6825783162,10.1920712619,178664.061375
2573275.0,10.0,2.0,12.3342503489,59.5984022106,24.2490333743,2009843.64681
386548.0,25.0,5.0,15.9957911312,58.1197511108,19.6758627687,900375.998964
2330288.0,2.0,14.0,14.962439511,60.3149265917,12.541581181,73096.539342
14540389.0,2.0,11.0,18.4244357617,59.9246416424,13.115993201,251383.964833
4002244.0,16.0,3.0,11.9129975345,57.9840974145,15.7188743688,71424.8778832
3718336.0,11.0,12.0,14.7878732804,62.583710861,18.2121700381,1088907.88762
10683614.0,21.0,30.0,13.7140156238,63.2227529072,14.6368075162,661822.06132
853324.0,18.0,4.0,17.7373239731,64.1397698861,17.1509155235,3163311.15227
14896047.0,11.0,12.0,15.1983172196,62.719524341,17.9612937074,3080801.16487
15803330.0,7.0,6.0,12.7817131419,63.79918618,11.9970008789,67784.4736554
10846644.0,18.0,12.0,18.2149093017,63.3994028339,18.061027535,1050170.7851
12523144.0,21.0,30.0,13.4651975781,63.2433157536,13.5417037594,374463.596461
8170082.0,7.0,12.0,15.8368352688,63.881488758,9.73793460454,1212934.14677
8077165.0,2.0,14.0,14.4318768564,60.6964837189,8.55672844341,139484.964006
12870592.0,15.0,10.0,21.3223718541,68.9388504907,7.74247952007,25196.8460369
3587103.0,10.0,11.0,14.2347968966,59.4552066391,16.4907123417,1653678.28297
8078890.0,4.0,23.0,18.4364685004,68.341528279,27.5454416042,1037054.2835
6173546.0,10.0,3.0,11.8247402814,58.3946133294,16.7768137905,109094.676736
12264054.0,18.0,4.0,16.5819371972,64.3306213242,8.42520960001,233121.358594
6416697.0,16.0,5.0,15.4044481614,57.0216811462,12.4302609496,382168.976267
12386611.0,11.0,12.0,17.0560223517,63.0163623455,27.1339945574,17370596.254
747040.0,16.0,3.0,12.2552516026,57.7123726584,15.9417558346,820219.104434
5538046.0,19.0,17.0,19.1875081187,66.2959689272,8.30457822722,96917.3913448
5542937.0,18.0,12.0,16.9314850494,63.6399146615,17.7114071223,1210951.99683
9978904.0,2.0,14.0,15.5075987084,60.6695312882,17.9731074671,2280347.51228
9080230.0,18.0,4.0,17.1140364053,64.9132599035,9.40052520322,1510838.70958
1386083.0,25.0,11.0,15.1936561503,58.665827361,10.0556963508,188172.748563
7282695.0,10.0,2.0,11.7306616511,58.703198167,14.2888265398,485742.786148
9037873.0,18.0,4.0,18.0290557778,64.2348964357,9.73416764675,355996.925564
15550850.0,5.0,26.0,17.0608677892,67.3299459437,21.9348003198,3971443.84917
12067544.0,16.0,3.0,12.8009208155,57.0306455746,16.7138943159,581833.044642
3660398.0,19.0,17.0,17.9484018449,65.3174851203,12.7196342485,1062136.5863
6983776.0,10.0,2.0,12.5652690756,60.1238981959,22.1008425884,1834637.73847
3604862.0,10.0,2.0,12.5400453841,60.4976373551,18.1966317946,4964050.36635
2929419.0,16.0,3.0,13.904056429,57.5815692796,18.9360623299,3924639.39451
2640547.0,16.0,3.0,12.0197778296,58.0340931452,13.3659787298,80713.795296
8493992.0,12.0,28.0,20.4540791939,67.0558163846,14.2864436967,2633669.22519
15484637.0,11.0,12.0,14.7824214442,62.6697001758,31.3722603189,4852915.38267
4099084.0,11.0,14.0,16.8367489714,61.3734510432,15.6119520838,457708.511033
353167.0,12.0,28.0,21.0794149546,67.3640600386,13.2629303066,302464.674371
1362698.0,7.0,6.0,12.9080074579,64.1713456709,19.2945700942,1696434.61557
6332747.0,18.0,4.0,19.3084131236,64.8706722478,15.0020726665,1937287.10493
1317565.0,12.0,8.0,22.1388465255,68.3489985729,12.1692399939,2764307.82401
7525408.0,11.0,12.0,15.741798115,62.8607399487,17.3212590579,175276.731507
14582063.0,16.0,3.0,12.8027760658,57.5360121255,12.7283060482,108054.859356
11220557.0,25.0,5.0,15.867121592,57.7954719548,8.40401735391,13123.4238816
10132231.0,10.0,2.0,12.50405263,59.0149497319,27.3802447551,3029892.37262
12859537.0,2.0,11.0,14.9202052345,59.4903207726,21.9184965916,9722561.44405
9339720.0,14.0,8.0,23.9819120847,67.8248956488,15.4393860504,1417469.09717
5421911.0,18.0,12.0,16.490519578,64.0607871976,12.1578580973,72583.4349037
15174343.0,5.0,26.0,17.8737616363,66.4148430603,14.3276037261,93366.7383306
9894972.0,4.0,23.0,18.3584447488,68.4367447392,11.2403491572,1702222.32925
593863.0,16.0,3.0,12.8789396345,57.2044027725,16.111856831,416486.25744
9379783.0,5.0,26.0,16.6849771052,66.9593985727,9.9888530608,17682.9113628
10604111.0,16.0,5.0,14.5268789217,57.5221439968,8.83135550094,36878.8335097
12602959.0,12.0,28.0,20.4474813193,67.9048683799,20.2278925176,10992348.5537
16385695.0,4.0,23.0,16.6590533819,67.9208857294,38.5804350325,5328232.08711
7451765.0,21.0,30.0,13.4859461061,63.0853837729,17.8683701255,872144.658313
8551277.0,18.0,4.0,19.957444016,64.2208234199,13.9819115541,134968.600825
9451560.0,5.0,26.0,17.5467780453,66.6212290112,53.5771299729,67058316.2758
11382010.0,10.0,2.0,12.5188549252,58.9875659932,11.7718898098,154030.067724
2428383.0,10.0,2.0,12.0977990425,59.0231574967,16.0345241043,508463.737714
553619.0,5.0,26.0,16.07241058,66.6969776487,11.6712944704,356995.458188
3916970.0,11.0,12.0,17.4102984482,63.052647722,24.2285918895,3749014.84868
1035739.0,21.0,30.0,12.4577643274,62.3457521917,16.529226932,702839.804319
3575944.0,7.0,6.0,13.3198986176,63.7063679362,15.7472925106,256996.686777
14909532.0,19.0,17.0,19.8283696344,65.6334953852,19.1592070038,11205487.0855
14337949.0,2.0,2.0,13.5491596715,60.2975271403,19.2444028485,1828827.87659
12515560.0,4.0,23.0,18.0991288171,68.389569154,38.8980115401,2212426.29147
12848127.0,11.0,12.0,15.8945355423,62.1645438728,17.7584991772,626153.070859
7625007.0,18.0,12.0,16.4113678206,63.7566180485,16.4736077735,1786654.26215
6228343.0,16.0,5.0,15.3024657685,56.2364618119,9.95999160777,18868.6768657
8414170.0,7.0,20.0,14.1887717734,64.9265002213,23.4172062253,5069849.32448
12266810.0,17.0,20.0,15.8197286727,65.228154472,12.0997688091,228733.768463
13146129.0,25.0,11.0,18.6414678539,59.755261102,17.3650352532,2178599.46433
4728974.0,2.0,14.0,15.8575397754,61.2109774143,18.2812063644,16831589.9788
8846462.0,19.0,17.0,17.9290147132,66.013169064,14.8156286324,8450488.68095
7199025.0,12.0,10.0,20.2500863054,68.3253611466,8.61329039969,155616.437614
4459738.0,4.0,23.0,18.1556948533,68.3678103626,13.3821334663,18206.3609332
1501873.0,19.0,17.0,20.5796322539,66.2619816104,20.530252924,836810.358824
1364321.0,18.0,4.0,20.0020483903,64.1494705984,14.7803905502,200883.605731
6070559.0,12.0,28.0,23.3564702736,67.3651886471,7.76027393251,116690.580678
15214321.0,19.0,4.0,19.7103420912,65.0627168877,14.4347154391,1080173.22563
14066060.0,5.0,23.0,16.5563442303,67.5372661011,7.84599597254,141081.588999
14867483.0,2.0,16.0,12.5006036832,60.9994176535,33.6812079304,15932267.1341
6271316.0,25.0,5.0,16.0027462887,58.0661089433,20.7575383316,1751943.73992
10031067.0,19.0,17.0,21.5449886016,66.1551071703,16.9931796545,1670324.95942
16410443.0,11.0,14.0,16.9745742571,61.4152592566,16.1219388826,863484.946077
11404248.0,16.0,3.0,13.0136726145,56.9501803102,13.4256644345,524058.433341
8479510.0,19.0,17.0,18.9396455516,65.6511703242,8.73843505214,630408.94201
5265043.0,2.0,11.0,16.5138672039,60.0704824786,13.1119053513,3193663.75076
614858.0,10.0,2.0,12.1101107655,58.4375048115,11.9162128108,138422.014101
3817947.0,18.0,4.0,20.1442308257,64.3766904398,8.00489616551,15554.6841841
5880862.0,17.0,20.0,15.8590607939,65.000755476,17.849658203,1125292.73063
10357446.0,5.0,26.0,16.8380354459,66.7772249517,16.8268600955,409905.684936
14705339.0,2.0,14.0,14.2497422105,60.5404280388,14.1772172709,294089.05679
1533295.0,16.0,3.0,12.4747570395,57.2743218242,16.194491661,155056.623557
13355579.0,12.0,28.0,22.4704340956,67.7991195558,9.72021909285,162713.31137
4401402.0,21.0,30.0,12.9233893193,61.6343619504,16.84078726,1733084.87029
11756728.0,14.0,8.0,23.1809818955,68.0869491918,11.3457917167,629238.136087
8159024.0,12.0,28.0,23.6706417144,67.4695935238,10.812876506,653421.498225
116761.0,7.0,6.0,13.6522528453,63.9734840186,34.4045694271,9078193.01664
7516000.0,21.0,30.0,13.5407369404,62.8373496139,17.503798137,1114351.11472
14022715.0,21.0,30.0,12.9145267184,62.8905364417,8.2827870024,29947.4870201
6421718.0,7.0,6.0,13.7159039391,63.6423736033,14.5251350689,1058679.76985
6236035.0,16.0,5.0,15.4346572699,56.6339512398,13.5819356595,1719066.48079
5278954.0,16.0,5.0,14.2891859361,56.8452354404,15.9555742023,6075514.58233
10540235.0,2.0,14.0,14.6228106872,60.7031027769,17.4657302924,1381277.56605
14806223.0,2.0,11.0,16.2976844578,59.7115057406,10.6144913201,265762.123452
4809868.0,5.0,26.0,17.4207967581,66.9782403084,16.0873706068,118195.235082
2611324.0,12.0,28.0,20.2945712393,68.1095198322,13.7398229461,313760.505028
5728517.0,12.0,23.0,19.1658027361,68.0503125967,9.11983472441,79517.0952551
7842155.0,19.0,17.0,18.6170786233,66.3215938852,10.0792655919,1279639.11821
14900823.0,11.0,14.0,15.6993495139,62.0623038795,16.81349583,1542340.2404
7958501.0,19.0,17.0,21.4082687814,65.740821491,20.4874353129,7676105.80271
6041112.0,17.0,20.0,15.3742611228,65.0202301819,15.354223239,4615935.98968
11847437.0,18.0,12.0,17.9317637117,63.3201036981,30.5598632081,6087986.99184
