-999	"MyLake model input data time series for Vansjoen, from PGS data, 1984-2000, Last modified 28.02.2005"																
Year	Month	Day	Global_rad (MJ/m2)	Cloud_cov (-)	Air_temp (deg C)	Relat_hum (%)	Air_press (hPa)	Wind_speed (m/s)	Precipitation (mm/day)	Inflow (m3/day)	Inflow_T (deg C)	Inflow_C	Inflow_S (kg/m3)	Inflow_TP (mg/m3)	Inflow_DOP (mg/m3)	Inflow_Chla (mg/m3)	Inflow_DOC (mg/m3)
1986	7	29	NaN	0.9375	16.275	92	1005.9	2.85	5.7	29354.839	15.775	0.5	0.0061	33	7	0.1	3000
1986	7	30	NaN	0.65625	16.4	87	998.175	4.4	5.8	29354.839	15.785	0.5	0.0061	33	7	0.1	3000
1986	7	31	NaN	0.65625	15.2	78.25	1002.2	5.025	0	29354.839	15.345	0.5	0.0061	33	7	0.1	3000
1986	8	1	NaN	0.65625	15.275	84.5	1001.875	7.075	11.5	81290.323	15.21	0.5	0.0223	192	7	0.1	3000
1986	8	2	NaN	0.625	13.575	72.25	1009.425	3.85	0	81290.323	14.71	0.5	0.0223	192	7	0.1	3000
1986	8	3	NaN	0.5	15.6	79	1009.125	7.95	0	81290.323	14.77	0.5	0.0223	192	7	0.1	3000
1986	8	4	NaN	0.875	13.9	95.25	1006.375	3.35	23.9	81290.323	14.74	0.5	0.0223	192	7	0.1	3000
1986	8	5	NaN	0.75	15.5	86.5	1002.95	5.5	1	81290.323	14.495	0.5	0.0223	192	7	0.1	3000
1986	8	6	NaN	0.5625	15.125	65.75	1009.725	3.975	0	81290.323	14.305	0.5	0.0223	192	7	0.1	3000
1986	8	7	NaN	0.71875	12.35	85.25	1010.375	2.1	2.3	81290.323	14.415	0.5	0.0223	192	7	0.1	3000
1986	8	8	NaN	0.875	14.65	85.75	1003.075	3.225	12.3	81290.323	14.155	0.5	0.0223	192	7	0.1	3000
1986	8	9	NaN	0.65625	14.45	89.75	1001.725	2.3	25.3	81290.323	14.06	0.5	0.0223	192	7	0.1	3000
1986	8	10	NaN	0.40625	14.2	79.5	1007.625	1.15	4.2	81290.323	14.48	0.5	0.0223	192	7	0.1	3000
1986	8	11	NaN	0.375	14.65	73.5	1012.8	3.35	0	81290.323	14.445	0.5	0.0223	192	7	0.1	3000
1986	8	12	NaN	0.25	14.45	68.75	1012.375	1.775	0	81290.323	14.405	0.5	0.0223	192	7	0.1	3000
1986	8	13	NaN	0.3125	14.475	71	1011.975	2.475	0	81290.323	14.335	0.5	0.0223	192	7	0.1	3000
1986	8	14	NaN	0.3125	14.25	80.5	1012.7	2.95	0	81290.323	13.805	0.5	0.0223	192	7	0.1	3000
1986	8	15	NaN	0.75	13.85	82.75	1008.075	2.95	1.6	81290.323	13.235	0.5	0.0223	192	7	0.1	3000
1986	8	16	NaN	0.78125	12	98.5	999.75	3.975	7.7	81290.323	12.7	0.5	0.0223	192	7	0.1	3000
1986	8	17	NaN	0.82813	11.6	88.5	993.6	2.45	3.3	81290.323	12.195	0.5	0.0223	192	7	0.1	3000
1986	8	18	NaN	0.53125	11.8	78.75	997.9	1.65	0.5	81290.323	12.205	0.5	0.0223	192	7	0.1	3000
1986	8	19	NaN	0.5	11.725	85.75	1001.775	3.05	0	81290.323	11.77	0.5	0.0223	192	7	0.1	3000
1986	8	20	NaN	0.625	13.9	70	1000.875	2.575	0	81290.323	11.31	0.5	0.0223	192	7	0.1	3000
1986	8	21	NaN	0.40625	9.825	87.5	1001.4	0.75	2.4	81290.323	11.215	0.5	0.0223	192	7	0.1	3000
1986	8	22	NaN	0.71875	9.3	90	995.15	2.55	1	81290.323	10.705	0.5	0.0223	192	7	0.1	3000
1986	8	23	NaN	0.84375	11.325	66	996.8	5.375	0.2	81290.323	9.89	0.5	0.0223	192	7	0.1	3000
1986	8	24	NaN	0.6875	9.175	77.75	1002.275	1.525	0.1	81290.323	9.835	0.5	0.0223	192	7	0.1	3000
1986	8	25	NaN	0.3125	9.825	69.75	1006.275	1.925	0.1	81290.323	9.73	0.5	0.0223	192	7	0.1	3000
1986	8	26	NaN	0.34375	9.55	68.75	1006.075	2.05	0	81290.323	9.505	0.5	0.0223	192	7	0.1	3000
1986	8	27	NaN	0.96875	8.775	84.25	998.775	6.7	15	81290.323	10.145	0.5	0.0223	192	7	0.1	3000
1986	8	28	NaN	1	10.2	95.75	998.5	5.3	8.2	81290.323	10.43	0.5	0.0223	192	7	0.1	3000
1986	8	29	NaN	0.875	12.375	90	1003.425	3.475	14.8	81290.323	10.695	0.5	0.0223	192	7	0.1	3000
1986	8	30	NaN	0.5	11.25	86.25	1000.925	1.525	1	81290.323	11.41	0.5	0.0223	192	7	0.1	3000
1986	8	31	NaN	0.375	10.875	78.5	1004.375	1.925	1.7	81290.323	11.64	0.5	0.0223	192	7	0.1	3000
1986	9	1	NaN	0.5	12.35	67.25	997.125	4.225	0	94000	11.23	0.5	0.0046	41	7	0.1	3000
1986	9	2	NaN	0.375	11.35	73.75	989.5	2.45	0	94000	11.13	0.5	0.0046	41	7	0.1	3000
1986	9	3	NaN	0.34375	10.325	69	993.625	3.45	1.2	94000	11.465	0.5	0.0046	41	7	0.1	3000
1986	9	4	NaN	0.40625	10.75	70.25	1005.8	3.475	0	94000	10.96	0.5	0.0046	41	7	0.1	3000
1986	9	5	NaN	0.5625	12.55	69.75	1001.975	4.25	2.1	94000	10.225	0.5	0.0046	41	7	0.1	3000
1986	9	6	NaN	0.5	9.825	72.5	997.55	2.575	0.1	94000	9.655	0.5	0.0046	41	7	0.1	3000
1986	9	7	NaN	0.28125	7.675	62.5	994.45	2.325	0	94000	9.035	0.5	0.0046	41	7	0.1	3000
1986	9	8	NaN	0.21875	7.475	76	999.075	2.7	0	94000	7.825	0.5	0.0046	41	7	0.1	3000
1986	9	9	NaN	0.71875	7.65	79.5	1002.85	2.55	0	94000	7.035	0.5	0.0046	41	7	0.1	3000
1986	9	10	NaN	0.65625	6.5	82	996.425	2.825	8.1	94000	6.735	0.5	0.0046	41	7	0.1	3000
1986	9	11	NaN	0.71875	5.875	80.75	1001.65	2.45	0.1	94000	6.43	0.5	0.0046	41	7	0.1	3000
1986	9	12	NaN	0.28125	6.175	79	1004.05	2.075	0	94000	6.48	0.5	0.0046	41	7	0.1	3000
1986	9	13	NaN	0.4375	5.95	87.75	1006.85	2.8	0	94000	6.48	0.5	0.0046	41	7	0.1	3000
1986	9	14	NaN	0.875	7.9	86.5	1003.05	4.125	1	94000	6.45	0.5	0.0046	41	7	0.1	3000
1986	9	15	NaN	0.625	6.5	79	995.625	1.925	1.8	94000	6.305	0.5	0.0046	41	7	0.1	3000
1986	9	16	NaN	0.1875	5.725	71.25	1000.9	1.9	0	94000	6.24	0.5	0.0046	41	7	0.1	3000
1986	9	17	NaN	0.3125	5.45	68.75	1008.825	1.55	0	94000	6.6	0.5	0.0046	41	7	0.1	3000
1986	9	18	NaN	0.15625	5.625	78.25	1016.025	1.55	0	94000	7.375	0.5	0.0046	41	7	0.1	3000
1986	9	19	NaN	0.71875	9.7	71.25	1016.775	5	0.6	94000	8.91	0.5	0.0046	41	7	0.1	3000
1986	9	20	NaN	0.84375	10.375	78.5	1006.975	3.1	0	94000	9.39	0.5	0.0046	41	7	0.1	3000
1986	9	21	NaN	0.6875	13.4	67	996.55	6.05	0	94000	9.15	0.5	0.0046	41	7	0.1	3000
1986	9	22	NaN	0.25	7.85	56.25	1000.5	3.35	0	94000	8.195	0.5	0.0046	41	7	0.1	3000
1986	9	23	NaN	0.28125	4.425	77.25	1007.675	0.75	0	94000	6.84	0.5	0.0046	41	7	0.1	3000
1986	9	24	NaN	0.40625	4.925	67	1011.25	1.8	0	94000	4.795	0.5	0.0046	41	7	0.1	3000
1986	9	25	NaN	0.53125	3.6	72.75	1014.375	1.925	0	94000	3.785	0.5	0.0046	41	7	0.1	3000
1986	9	26	NaN	0.21875	3.175	68.5	1014.2	2.7	0	94000	4.775	0.5	0.0046	41	7	0.1	3000
1986	9	27	NaN	0.28125	2.8	75.5	1017.125	2.725	0	94000	5.975	0.5	0.0046	41	7	0.1	3000
1986	9	28	NaN	0.875	9.375	94.75	1011.325	7.575	5.5	94000	7.06	0.5	0.0046	41	7	0.1	3000
1986	9	29	NaN	0.4375	10.925	61.25	1008.8	3.2	0	94000	8.6	0.5	0.0046	41	7	0.1	3000
1986	9	30	NaN	0.71875	9.025	93.5	1015.4	4	0.7	94000	10.35	0.5	0.0046	41	7	0.1	3000
1986	10	1	NaN	0.78125	10.875	98.25	1009.4	7.2	0	280000	9.99	0.5	0.1145	114	7	0.1	3000
1986	10	2	NaN	0.40625	11.55	62.5	999.275	6.55	0	280000	8.79	0.5	0.1145	114	7	0.1	3000
1986	10	3	NaN	0.21875	7.575	35.25	1003.075	6.825	0	280000	7.825	0.5	0.1145	114	7	0.1	3000
1986	10	4	NaN	0.09375	4.925	65.25	1013.425	1.55	0	280000	7.405	0.5	0.1145	114	7	0.1	3000
1986	10	5	NaN	0.53125	4.2	87.75	1020.4	3.575	0	280000	6.74	0.5	0.1145	114	7	0.1	3000
1986	10	6	NaN	0.8125	8.775	94	1007.725	5	7.5	280000	6.13	0.5	0.1145	114	7	0.1	3000
1986	10	7	NaN	0.5625	8.225	83.75	1004.65	2.95	0.3	280000	6.64	0.5	0.1145	114	7	0.1	3000
1986	10	8	NaN	0.40625	4.525	80.75	1012.975	1.675	0	280000	7.85	0.5	0.1145	114	7	0.1	3000
1986	10	9	NaN	0.8125	7.475	96.25	1007.075	3.35	0.1	280000	7.635	0.5	0.1145	114	7	0.1	3000
1986	10	10	NaN	0.85938	10.25	100	1000.625	4.25	4.2	280000	6.99	0.5	0.1145	114	7	0.1	3000
1986	10	11	NaN	0.21875	7.7	85	1008.675	1.9	0	280000	7.93	0.5	0.1145	114	7	0.1	3000
1986	10	12	NaN	0.5	5	91.25	1019.925	2.7	0	280000	7.9	0.5	0.1145	114	7	0.1	3000
1986	10	13	NaN	0.71875	9.225	92	1019.95	4.9	0	280000	7.845	0.5	0.1145	114	7	0.1	3000
1986	10	14	NaN	0.96094	7.325	95.5	1014.075	2.05	0.3	280000	7.935	0.5	0.1145	114	7	0.1	3000
1986	10	15	NaN	0.92969	9.975	100	1011.75	2.325	6.9	280000	8.4	0.5	0.1145	114	7	0.1	3000
1986	10	16	NaN	0.46875	8.15	83	1014.8	3.6	0.2	280000	7.97	0.5	0.1145	114	7	0.1	3000
1986	10	17	NaN	0.75	7.325	60.75	1017.575	2.05	0	280000	7.9	0.5	0.1145	114	7	0.1	3000
1986	10	18	NaN	0.75	7.075	90.5	1009.25	5.525	0.2	280000	6.825	0.5	0.1145	114	7	0.1	3000
1986	10	19	NaN	0.96875	6.975	95.5	983.975	7.575	17.4	280000	5.63	0.5	0.1145	114	7	0.1	3000
1986	10	20	NaN	0.71875	4.6	86.25	981.4	3.225	10.1	280000	4.61	0.5	0.1145	114	7	0.1	3000
1986	10	21	NaN	0.53125	2.175	99.5	984.625	1.55	1.5	280000	3.095	0.5	0.1145	114	7	0.1	3000
1986	10	22	NaN	0.71875	2.225	96.75	974.425	2.075	3.9	280000	1.865	0.5	0.1145	114	7	0.1	3000
1986	10	23	NaN	0.20313	-0.5	100	974.525	1.675	0	280000	1.62	0.5	0.1145	114	7	0.1	3000
1986	10	24	NaN	0.25	0.825	83.25	988.8	2.2	0	280000	2.335	0.5	0.1145	114	7	0.1	3000
1986	10	25	NaN	0.71875	3.375	95.5	993.5	3.6	6.5	280000	2.735	0.5	0.1145	114	7	0.1	3000
1986	10	26	NaN	0.8125	5.75	94.75	999.775	3.6	2	280000	4.665	0.5	0.1145	114	7	0.1	3000
1986	10	27	NaN	0.625	4.225	96.25	1010.05	3.7	0.2	280000	6.29	0.5	0.1145	114	7	0.1	3000
1986	10	28	NaN	1	9.15	99.5	1004.225	6.825	14	280000	7.005	0.5	0.1145	114	7	0.1	3000
1986	10	29	NaN	0.6875	8.95	90	995.1	6.575	14.7	280000	7.26	0.5	0.1145	114	7	0.1	3000
1986	10	30	NaN	0.59375	6.95	87.5	1001.6	7.05	5.8	280000	7.045	0.5	0.1145	114	7	0.1	3000
1986	10	31	NaN	0.59375	7.025	74	989.8	7.725	21.8	280000	5.355	0.5	0.1145	114	7	0.1	3000
1986	11	1	NaN	0.4375	3.15	79.5	993.675	2.45	0	982333.33	3.31	0.5	0.0396	196	7	0.1	3000
1986	11	2	NaN	0.03125	0.7	74.75	1009.025	3.6	0	982333.33	2.365	0.5	0.0396	196	7	0.1	3000
1986	11	3	NaN	0.53125	-1.275	88.5	1013.7	1.675	0.5	982333.33	1.995	0.5	0.0396	196	7	0.1	3000
1986	11	4	NaN	0.125	2.225	73.5	1006.925	3.35	0.2	982333.33	2.215	0.5	0.0396	196	7	0.1	3000
1986	11	5	NaN	1	5.175	91	1001.05	3.2	11.4	982333.33	2.89	0.5	0.0396	196	7	0.1	3000
1986	11	6	NaN	0.15625	4.25	50	998.475	6.05	0.2	982333.33	4.805	0.5	0.0396	196	7	0.1	3000
1986	11	7	NaN	0.6875	4.075	84.25	1006.225	4.225	7.2	982333.33	5.445	0.5	0.0396	196	7	0.1	3000
1986	11	8	NaN	0.96875	8.3	96	990.1	5.9	10.6	982333.33	6.135	0.5	0.0396	196	7	0.1	3000
1986	11	9	NaN	0.40625	5.425	71.25	994.7	6.3	0.1	982333.33	7.085	0.5	0.0396	196	7	0.1	3000
1986	11	10	NaN	0.96875	8.625	93.25	989.425	11.425	14.4	982333.33	7.52	0.5	0.0396	196	7	0.1	3000
1986	11	11	NaN	0.6875	9	78.25	993.425	8.5	3.2	982333.33	5.925	0.5	0.0396	196	7	0.1	3000
1986	11	12	NaN	0.34375	6.25	51.75	1000.4	6.7	0	982333.33	5.545	0.5	0.0396	196	7	0.1	3000
1986	11	13	NaN	0.59375	0.325	90.25	1017.275	2.3	0	982333.33	4.635	0.5	0.0396	196	7	0.1	3000
1986	11	14	NaN	1	3.525	92.75	1011.125	2.975	1.6	982333.33	3.895	0.5	0.0396	196	7	0.1	3000
1986	11	15	NaN	1	4.075	98.5	1008.3	3.75	4	982333.33	4.165	0.5	0.0396	196	7	0.1	3000
1986	11	16	NaN	0.90625	5.3	99.5	1007.275	3.475	9.1	982333.33	5.195	0.5	0.0396	196	7	0.1	3000
1986	11	17	NaN	0.96875	7.6	97.75	1007.25	5.4	3	982333.33	4.905	0.5	0.0396	196	7	0.1	3000
1986	11	18	NaN	0.75	5.475	93	1000.775	4.725	13.4	982333.33	4.005	0.5	0.0396	196	7	0.1	3000
1986	11	19	NaN	0.5625	2.075	92	994.575	3.2	7.4	982333.33	2.925	0.5	0.0396	196	7	0.1	3000
1986	11	20	NaN	0.78125	-0.425	100	999.925	1.525	0.3	982333.33	1.765	0.5	0.0396	196	7	0.1	3000
1986	11	21	NaN	0.71875	-0.1	100	1001	1.675	0.4	982333.33	1.67	0.5	0.0396	196	7	0.1	3000
1986	11	22	NaN	1	1.8	95.75	995.35	5.025	3	982333.33	2.265	0.5	0.0396	196	7	0.1	3000
1986	11	23	NaN	0.96875	5	98.75	987.075	5.525	11.8	982333.33	3.92	0.5	0.0396	196	7	0.1	3000
1986	11	24	NaN	0.9375	5.05	98.5	989.35	5.15	7.2	982333.33	5.37	0.5	0.0396	196	7	0.1	3000
1986	11	25	NaN	0.96875	7.85	99.75	990.35	6.175	3.8	982333.33	5.99	0.5	0.0396	196	7	0.1	3000
1986	11	26	NaN	1	7.15	89	994.625	6.175	1.4	982333.33	6.6	0.5	0.0396	196	7	0.1	3000
1986	11	27	NaN	0.4375	4.9	73.75	1009.325	3.725	0	982333.33	7.02	0.5	0.0396	196	7	0.1	3000
1986	11	28	NaN	0.65625	8.05	92.25	1012.6	6.8	0.1	982333.33	6.61	0.5	0.0396	196	7	0.1	3000
1986	11	29	NaN	0.375	7.15	71	1009.875	5.65	0	982333.33	6.58	0.5	0.0396	196	7	0.1	3000
1986	11	30	NaN	0.875	5.8	82.5	1009.075	5.675	0	982333.33	6.16	0.5	0.0396	196	7	0.1	3000
1986	12	1	NaN	0.65625	7	87.5	996.8	5.925	0	409032.26	5.79	0.5	0.009	34	7	0.1	3000
1986	12	2	NaN	0.5	2.8	48.25	997.95	4.775	0	409032.26	5.905	0.5	0.009	34	7	0.1	3000
1986	12	3	NaN	0.96875	6.2	92.25	993.45	6.05	6.7	409032.26	6.12	0.5	0.009	34	7	0.1	3000
1986	12	4	NaN	0.78125	7.725	65.75	990.8	4.75	0	409032.26	5.585	0.5	0.009	34	7	0.1	3000
1986	12	5	NaN	0.875	6.875	82.75	988.65	7.325	6.9	409032.26	4.935	0.5	0.009	34	7	0.1	3000
1986	12	6	NaN	0.15625	4.325	51.5	990.425	4.125	0	409032.26	4.685	0.5	0.009	34	7	0.1	3000
1986	12	7	NaN	0.6875	-0.45	82.5	1013.975	3.35	0.1	409032.26	4.365	0.5	0.009	34	7	0.1	3000
1986	12	8	NaN	0.96875	4.95	97.25	1008.25	9	16	409032.26	3.9	0.5	0.009	34	7	0.1	3000
1986	12	9	NaN	1	6.125	100	1003.625	7.2	3	409032.26	2.675	0.5	0.009	34	7	0.1	3000
1986	12	10	NaN	0.53125	4.55	82.75	1009.075	4.9	1.7	409032.26	3.37	0.5	0.009	34	7	0.1	3000
1986	12	11	NaN	0.3125	-1.8	100	1022.075	0.9	0	409032.26	2.84	0.5	0.009	34	7	0.1	3000
1986	12	12	NaN	0.95313	3.025	95.25	1016.575	3.875	1.6	409032.26	1.62	0.5	0.009	34	7	0.1	3000
1986	12	13	NaN	1	2.3	100	1008.525	4.875	3.7	409032.26	0.38	0.5	0.009	34	7	0.1	3000
1986	12	14	NaN	0.96875	0.025	93.25	1003.775	3.875	5.2	409032.26	0.765	0.5	0.009	34	7	0.1	3000
1986	12	15	NaN	0.96875	-1.65	96.75	1006.05	4.475	4	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	16	NaN	1	0.125	97.25	990.575	5.925	3.1	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	17	NaN	0.84375	-2.975	99.75	994.575	2.7	0.5	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	18	NaN	0.96875	-0.175	100	985	5.65	8.6	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	19	NaN	0.96875	-0.65	91.5	981.9	4.25	3.7	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	20	NaN	0.75	-7.125	71.75	1000.1	5.375	0	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	21	NaN	0.4375	-10.475	70.25	1003.85	6.425	0	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	22	NaN	0.1875	-8.5	59.25	1008.3	7.075	0	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	23	NaN	0.5	-7.125	62.25	1016.025	6.05	0	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	24	NaN	0.28125	-11.6	89.5	1024.225	2.05	0	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	25	NaN	1	-5.15	99.25	1009.1	5.15	15.5	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	26	NaN	0.9375	-4.125	100	998.525	2.475	1.9	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	27	NaN	1	-4.45	100	995.125	1.525	1.6	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	28	NaN	0.79688	-5.7	100	993.925	1.525	1.2	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	29	NaN	0.65625	-2.35	89.75	973.825	5.9	9.6	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	30	NaN	0.32813	-9.725	89.25	995.425	2.975	0	409032.26	0	0.5	0.009	34	7	0.1	3000
1986	12	31	NaN	0.8125	-11.275	94.5	999.275	3.6	0	409032.26	0	0.5	0.009	34	7	0.1	3000
1987	1	1	NaN	0.09375	-18.25	90.5	1008.15	1.15	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	2	NaN	0.71875	-17.925	90	1007.875	0.625	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	3	NaN	0.34375	-15.775	92.75	1012	0.9	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	4	NaN	0.40625	-18.625	90	1014.425	1.15	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	5	NaN	0.5625	-11.075	94.75	994.575	6.3	8.9	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	6	NaN	0.4375	-12.375	86.75	1008.875	4	0.1	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	7	NaN	0.6875	-17.075	89	1019	0.875	1.3	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	8	NaN	0.875	-12.45	91	1008.775	4.25	2.7	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	9	NaN	0.125	-19.725	74.75	1020.475	5.525	0.5	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	10	NaN	0.125	-24.05	73.25	1028.1	5.275	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	11	NaN	0.15625	-22.2	75.5	1035.275	4.225	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	12	NaN	0.125	-18.3	76	1036.675	5.925	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	13	NaN	0.15625	-16.475	75	1028.85	5.15	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	14	NaN	0.96875	-10.3	65.5	1027.175	5.675	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	15	NaN	0.75	-10.15	68	1030.325	3.35	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	16	NaN	0.0625	-13.475	90	1031.3	2.075	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	17	NaN	0.42188	-15.1	93	1034.3	1.4	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	18	NaN	1	-6.7	98	1035.075	1.8	0.1	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	19	NaN	1	-7.625	100	1033.2	0	0.5	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	20	NaN	1	-3.775	99	1026.85	4.75	5	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	21	NaN	0.9375	-4.7	100	1026	1.525	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	22	NaN	0.67188	-10.025	98.5	1024.275	0.5	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	23	NaN	0.59375	-7.95	97.25	1019.125	1.15	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	24	NaN	0.8125	-5.525	99.5	1020.425	1	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	25	NaN	0.65625	-0.7	61.5	997.75	6.7	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	26	NaN	0.15625	-4.325	48.25	996.45	6.55	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	27	NaN	0.53125	-5.675	66	990.725	2.55	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	28	NaN	0.34375	-14.625	89.5	993.7	1.925	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	29	NaN	0.25	-13.825	61	1009.15	3.075	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	30	NaN	0.92188	-3.5	88	998.775	3.225	1.8	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	1	31	NaN	0.71875	2.075	59.5	998.65	3.875	0	108064.52	0	0.5	0.00625	43.5	7	0.1	3000
1987	2	1	NaN	0.25	-6.025	89.25	1008.25	0.875	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	2	NaN	0.67188	-4.625	100	1012.175	1.15	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	3	NaN	1	-2.425	100	1008.4	2.6	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	4	NaN	0.6875	0.05	90.5	1007.225	3.35	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	5	NaN	0.82813	1.6	98.75	997.625	5.025	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	6	NaN	0.75	1.425	100	982.65	2.975	6.2	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	7	NaN	0.25	-1.725	45.25	996.85	4	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	8	NaN	0.375	-1.825	50.75	1000.475	2.325	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	9	NaN	0.65625	-7.025	87.75	999.5	1	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	10	NaN	1	-4.525	87	993.275	3.575	9.6	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	11	NaN	1	-0.7	99.25	982.425	2.975	12.2	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	12	NaN	0.96875	-1.5	100	994.625	1.025	0.5	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	13	NaN	1	-0.325	100	993.45	2.45	11	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	14	NaN	0.375	-3.65	91.25	994.9	2.35	1.2	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	15	NaN	0.09375	-12.15	97	1007.05	0.625	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	16	NaN	0.40625	-13.7	93.75	1010.4	1.525	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	17	NaN	0.0625	-8.925	91	1009.325	3.6	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	18	NaN	0.0625	-12.775	93	1011.55	1.4	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	19	NaN	0.46875	-11.05	95.75	1013.175	0.75	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	20	NaN	0.64063	-7.85	99.25	1013.725	1.025	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	21	NaN	0.875	-0.1	82.75	1005.75	2.45	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	22	NaN	0.40625	-0.15	42.75	999.6	5.65	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	23	NaN	0.1875	-7.45	66.5	1010.725	1.675	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	24	NaN	0.65625	-8.525	82	1011.475	1.175	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	25	NaN	0.75	-6.325	75.75	1014.35	2.575	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	26	NaN	0.9375	-6.15	78	1021.175	0.625	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	27	NaN	0.40625	-4.65	89.25	1014.725	2.575	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	2	28	NaN	0.375	-7.825	71.75	1016.575	3.2	0	57857.143	0	0.5	0.0035	53	7	0.1	3000
1987	3	1	NaN	0.09375	-14.1	75.25	1026.975	1.4	0	76129.032	0	0.5	0.0066	60	7	0.1	3000
1987	3	2	NaN	0.4375	-16.525	75	1022.25	2.2	0	76129.032	0	0.5	0.0066	60	7	0.1	3000
1987	3	3	NaN	0.15625	-16.25	70.25	1025.45	1.7	0	76129.032	0	0.5	0.0066	60	7	0.1	3000
1987	3	4	NaN	0.71875	-14.1	68.75	1017.275	1.8	0	76129.032	0	0.5	0.0066	60	7	0.1	3000
1987	3	5	NaN	0.15625	-14.725	71.75	1025.425	0.5	0	76129.032	0	0.5	0.0066	60	7	0.1	3000
