,id170,id180,id189,id191,id214,id233,id236,id242,id252,id258,id261,id264,id277,id285,id288,id326,id328,id339,id340,id344,id345,id349,id353,id361,id363,id374,id378,id380,id394,id395,id404,id405,id433,id436,id453,id481,id482,id486,id487,id498,id519,id2252,id2268,id2312,id2374,id2678,id2870,id2872,id2875,id2878,id2887,id2888,id2899,id3017,id3019,id3020,id3025,id3027,id3029,id3031,id3106,id3160,id3165,id3167,id3185,id3189,id3201,id3220,id3384,id3397,id3399,id3516,id3541,id5000,id10000,id10001
2011-07-17,4.53052855,4.36323166,3.00047708,3.88524652,3.50630593,3.3236227,3.24315834,3.54566956,3.3695190000000004,3.22501493,3.92476368,3.82216811,2.13901639,2.78559875,1.9164256999999998,3.88698101,3.21106648,3.07317328,3.85569644,3.85569644,3.49551463,4.11186361,4.37157106,4.23232126,4.25078344,5.19254446,5.03307486,5.36725855,4.21441031,5.47872972,3.10670114,1.98318911,3.97814488,5.48918724,4.82584429,4.00639343,3.26214957,4.00639343,6.42594671,3.04674721,3.59129238,3.7744,4.23523521,4.56040525,3.80124164,4.43988752,3.77843928,4.71497869,3.26473069,3.16579795,3.33223724,3.20867467,3.29331851,3.27097607,3.29925847,3.02805996,3.45077896,3.21938896,3.21938896,3.57187772,3.04732823,2.33711839,3.00318718,2.86153626,3.05437684,3.20505834,3.17970943,3.06440806,2.57787013,2.14203882,2.46174169,2.80502319,2.74361324,3.71652055,3.85225701,3.75060558
2011-07-18,2.26213598,2.22254682,1.74598706,2.55124211,1.69826543,1.69365978,1.18542778,2.39264655,1.63705873,2.09315729,2.83666325,2.32370639,1.92731798,2.15146995,1.58421957,1.96471226,2.06774306,2.12466335,2.90538621,2.90538621,1.89529383,2.19418311,2.18171811,2.03263283,2.11463594,5.64203644,4.91194677,5.74860573,4.26469755,5.56668425,1.67826355,0.9310360000000001,2.43664145,3.54016852,3.20596886,2.67277074,2.09257007,2.67277074,4.00864267,2.66164184,5.39267778,1.92327988,2.17654252,2.53317094,4.10446501,2.29986405,2.57702541,2.22713637,2.43368864,1.66160095,2.09609795,1.78183711,2.08794665,2.45374179,2.26377988,2.57474685,2.54341984,2.40465784,2.40465784,2.68405128,2.62051749,2.59871888,3.12314296,3.25539231,1.89938784,2.28459954,2.35745311,2.75907898,3.24053073,3.0630157000000002,3.04162407,3.8213861000000002,3.77600837,2.61613202,1.98386133,1.99039423
2011-07-19,3.7213037000000004,3.17811131,2.71522117,3.77957511,3.05919719,3.26557279,2.87567234,3.43962216,2.77722931,1.4679445,2.78490162,2.91472507,1.60086477,1.97857189,1.45201349,3.66374016,3.16700578,2.92743087,3.10268402,3.10268402,3.41448188,3.43340802,2.90082073,2.75665474,2.7969767999999995,5.07689571,4.84566641,5.49191523,4.59422731,5.70981264,1.78028238,1.20840156,2.4527452000000003,3.7647263999999994,3.33184695,3.36981654,3.01171112,3.36981654,4.99989557,2.60928464,3.23145127,3.01723981,3.58196568,3.26860499,3.43103147,2.99288392,3.1297132999999997,2.91336465,2.92370057,2.77678514,3.06109357,3.01888776,2.90611911,2.51554465,2.20207,2.59643769,2.66298461,2.81591249,2.81591249,2.97607803,2.6790668999999996,2.98637033,2.85604858,2.83495879,2.76754308,3.13481522,2.99805045,2.55712724,2.63855958,3.25133705,3.40972066,3.97145367,3.76810765,2.4274075,3.62752128,3.21385288
2011-07-20,2.82079029,2.2862289000000002,2.2200458,2.62256455,2.21961045,2.63137317,2.31573415,2.76616764,2.07797456,2.17028856,3.41182876,2.10759497,1.53140795,1.32134831,0.80046248,2.89454722,2.76693249,2.49377275,2.69812465,2.69812465,2.89610982,2.61036658,1.88545334,2.0080893,2.00071692,3.05381131,3.26526952,3.44046044,3.40570617,3.89070821,1.68613446,1.14307737,1.77953863,2.83096385,2.40918207,2.30259824,2.18864751,2.30259824,3.46370196,1.82649624,2.59635592,2.14904046,2.71701884,2.24845386,2.58105493,1.47329569,1.94961703,1.92661953,1.9778043,2.12100625,2.3569026,2.27307916,1.90471184,1.66440392,1.28943944,1.85218108,1.6643616,1.87122476,1.87122476,1.75623286,1.72195053,2.03663898,2.12623858,2.40003276,2.16268373,2.16925406,2.03779387,1.80880117,2.3039,2.56698895,2.51523352,2.72239566,2.8985814999999997,2.19194031,2.76905441,2.5925324
2011-07-21,1.12086713,1.04622495,1.17413867,1.22074556,0.96731824,1.02447379,1.02430201,1.45877409,0.86536574,1.81599867,4.24196196,1.79463279,2.76071334,3.73651409,2.06857181,1.55322134,1.36537015,1.53793383,1.69749212,1.69749212,1.44845104,0.95744038,1.43227041,1.04600787,1.10923147,4.52505922,3.82372189,4.85998917,4.60580969,4.86577749,2.17190552,1.31265211,1.18489861,1.61151695,1.59600151,1.35213053,1.13788199,1.35213053,1.70814764,3.30492282,3.83443165,0.93991679,1.14594901,1.15584099,4.40573549,1.86467922,1.81286466,1.34567451,2.28437066,0.8859992,1.07151973,0.9972052,1.50792158,2.88321757,2.78798795,2.92572784,2.85811257,2.61372924,2.61372924,2.82398152,3.3353187999999996,1.70553148,3.28125024,2.71895504,1.13781559,1.48482311,2.08330083,3.05908012,2.86265564,1.74036646,1.61862528,1.55721366,1.36493194,3.40730572,1.23494101,1.16972053
2011-07-22,5.24820757,4.74772215,4.77843142,4.91362333,4.0580678,4.07659292,4.15290117,6.00232744,4.57233047,1.93803442,3.58049655,2.64523053,4.94986153,5.44861364,3.29838371,4.569694999999999,4.00121355,3.90813136,3.6745584000000004,3.6745584000000004,4.19834232,4.97907019,4.12639046,4.22525549,4.66818953,3.56773019,2.34829545,3.47030258,3.68216324,3.33444571,2.86631513,1.64512587,2.51500058,3.76949596,2.85838985,5.49828959,4.20558786,5.49828959,6.85424376,5.11231327,4.25003958,4.40905333,4.75097227,4.1895565999999995,4.88644266,4.57169724,5.22576618,4.41538572,5.48242044,4.63283205,5.49263,4.94658089,5.18061018,5.5093646,5.47761774,5.28006506,5.77156591,5.61073303,5.61073303,6.03431082,5.01324224,4.47619677,5.2930851,4.82490492,5.16072989,5.11078119,5.41984701,4.90320635,5.24195719,3.90118289,4.22204447,3.70451927,3.94467926,4.46981096,5.32558584,4.8611207
2011-07-23,4.62882233,4.51791286,3.88482857,3.78926492,3.99086738,3.98305202,3.96080112,4.45695829,4.30151272,2.46686673,2.4610548,2.20709443,4.74548435,5.1985898,3.19547391,4.0770483,3.44709754,3.40841889,3.07628703,3.07628703,3.75575256,4.26032686,4.49821234,4.21001911,4.36759138,2.30761838,1.85049689,2.00553489,2.69116187,2.37313247,2.44309068,1.63430154,2.97204304,3.98603892,3.33299947,4.04417086,3.2752676,4.04417086,5.39012766,3.9427712,3.55076027,4.41142368,3.93318725,4.51469946,4.27495146,4.7780261,4.08504629,4.64316225,4.35183716,4.08501101,4.57103491,4.2583642,4.40399075,4.53448439,4.67933702,3.86827493,4.78883553,4.2346344,4.2346344,4.75454283,4.17414904,4.01078224,3.84840035,4.36808729,4.34026146,4.33792305,4.34340191,3.69973302,4.36735773,3.50704002,3.83345294,3.28225875,3.55199599,4.20268583,4.22201824,4.23680305
2011-07-24,3.20825934,3.12732625,2.46081328,3.10882545,3.23099208,3.24720383,3.00764751,3.23636603,3.17054009,1.21019614,2.05659223,1.4910139999999998,1.89494431,1.51738358,0.86197358,3.32672668,3.16288471,3.06665301,2.72267151,2.72267151,3.27290797,3.10108972,3.48376298,3.0240642999999996,3.13294244,1.37930071,1.11418152,1.1926614,1.46097505,1.29827344,1.35219574,1.04921687,1.69197941,2.12220383,1.85072505,3.18556404,2.64965177,3.18556404,4.65081263,3.88516784,6.20029974,3.27665496,3.04869056,3.38507342,6.26571274,3.82335925,4.05900955,3.61689162,3.60649037,3.09602237,3.75267863,3.25866532,3.25706077,3.99061704,4.05705881,3.56362653,4.23246622,3.75861621,3.75861621,4.38060904,4.08953905,3.28952956,4.37219334,4.47297812,3.44323802,3.92797184,3.3775568,3.84289718,4.01599121,3.03655219,3.51109529,3.78695035,3.488554,4.54575729,3.41650653,3.12771964
2011-07-25,1.86729896,2.31356025,2.01351118,1.87440014,2.56408596,2.85836983,2.15685821,3.03327465,2.41560698,1.30651498,2.03545427,2.06507993,2.69735718,2.17487431,1.62643659,2.49763036,2.43225908,2.49288678,3.26846623,3.26846623,2.38687515,2.03303742,2.56652665,2.38438916,2.22468042,1.1184261999999998,1.16952384,1.37741816,1.29646313,1.40065897,1.91583359,1.32949412,1.4588908,2.14598417,1.83693457,2.19667721,1.74652004,2.19667721,3.74050117,3.25412083,4.36351919,2.51802635,2.21897483,2.52023053,4.29574156,2.63966918,2.85263443,2.79953098,3.03745818,2.3370173,2.98715806,2.56362963,2.76677823,3.0450057999999998,2.81095672,2.98598671,3.12452126,3.00448775,3.00448775,3.22763181,3.69055963,2.83904386,3.96126246,3.42459369,2.69830394,2.92787242,3.03196907,2.98785472,3.15096927,2.95343566,2.98058414,4.66258812,4.01383686,4.15758657,2.48905635,2.19204926
2011-07-26,2.21008134,2.09596014,1.05122602,2.15760732,1.46611977,1.79273474,1.00857019,1.80689764,1.60041618,1.0254823,1.80432761,1.33772278,2.21061516,1.94526672,1.17517436,2.21775079,1.86171758,1.55582809,1.43153417,1.43153417,2.05637956,1.83704567,1.89239824,1.92475522,1.8843918999999998,1.65479815,1.41967976,1.68136358,1.69108403,1.64210284,1.06961489,1.03902304,0.72005385,1.7780714,1.38231194,2.05740714,1.39742482,2.05740714,3.1473763,1.13219655,1.89240551,1.59732342,1.93337214,2.24350762,1.42019212,1.54364121,1.35458624,1.9192462,1.41807282,1.60150957,1.88713682,1.66941452,1.44836032,1.23717368,1.08655322,1.43172741,1.15998638,1.44637883,1.44637883,1.27169371,1.18857491,1.67450392,1.17226732,1.42132914,1.72672987,1.8059907,1.50854623,1.28492296,1.3795228000000002,1.89197302,1.90601552,2.4477036,2.3520999,1.2100233999999999,1.69988298,1.69930589
2011-07-27,1.65025842,1.41387892,1.00785244,2.00387192,0.83192676,0.85259765,0.98590708,0.91290432,1.01082349,1.30233085,2.64798903,1.02425492,1.48460591,2.04593158,1.3191427,0.73080319,0.71112305,0.69419426,1.05990934,1.05990934,0.61210191,1.40487921,1.6837486000000002,1.4526782,1.38144958,2.78265643,2.09677649,2.82464123,2.69105339,2.77821541,0.71384448,0.7622357,1.17087853,1.54188299,1.54822052,1.70478833,1.52446759,1.70478833,2.10877633,1.64686048,2.58844328,1.05963707,1.11398804,1.89099801,2.07885933,1.56654358,1.10627389,1.60537398,1.03214717,0.96110588,0.75921553,0.88825399,0.8549493,1.29009402,1.44236791,1.1577419,1.38018072,1.17188764,1.17188764,1.309708,1.61551487,0.94640106,1.76424062,1.35333884,0.75739813,0.89530331,0.88560385,1.46579015,1.48504364,0.92819089,0.90655237,1.65677893,1.16739118,1.72594583,0.909509,1.02044702
2011-07-28,1.08444393,1.57812083,1.028373,1.27538455,1.22517943,0.95637798,0.91582233,1.04329503,1.38670778,1.3637290000000002,3.34894371,1.09791291,1.40787494,1.91805375,1.37763417,0.75387651,0.80734128,1.06653154,0.52358645,0.52358645,0.70838958,1.03223562,1.88591337,1.60284507,1.67281342,3.77133536,2.62589741,3.82962513,3.55941296,3.56841874,0.92437786,0.87837452,0.77645892,0.87675732,1.0556618,1.51528168,1.07451141,1.51528168,1.87374341,3.4344492,3.67551327,1.34811246,0.88140708,1.58340693,3.3651638,2.11845756,2.10557628,1.79894841,2.49312496,1.46444046,1.94159126,1.47204411,2.02894878,2.86038995,2.80638957,2.92224765,2.8619597000000003,2.74592781,2.74592781,2.87829113,3.46732926,2.41830921,3.81448817,2.85349941,1.98932695,1.99451792,2.4376862,3.10457444,3.28351665,2.11937547,2.27714491,1.81925249,1.9029578,2.84593487,1.61757314,1.15643573
2011-07-29,2.24092126,2.36183095,1.91189492,2.35532022,1.94358873,1.84286213,1.79533815,2.32416081,1.95611846,1.5956278999999998,5.07913446,1.32431412,2.4041419,3.53258395,2.0917604,1.96607912,1.82030761,2.0717814,1.56000006,1.56000006,1.88031292,2.01378274,2.33529043,2.32933092,2.40571809,5.08588791,3.42541504,5.16578531,5.07907772,4.8788023,2.22286487,1.07373416,1.27151144,1.51242876,1.52706635,2.24414611,2.05192161,2.24414611,2.23121381,4.84840298,5.146621700000001,2.13315392,1.85855389,2.23133874,5.33907509,2.30508399,2.86944079,2.38322663,3.45037055,2.00295448,2.09543777,2.09687352,2.7374661,4.15183496,4.04090118,4.17765379,4.14497709,3.87561679,3.87561679,4.07724047,5.03619385,3.15891576,5.01441336,4.21797609,2.19149518,2.57450724,3.34984374,4.45429087,4.60238409,2.40501308,2.85939002,2.26364589,2.2445631,4.46096087,2.40058637,2.13900948
2011-07-30,2.25943208,2.43346429,1.66699111,2.1204679,2.1475779999999998,1.77676499,2.01278043,2.01023889,2.29572129,1.23964608,3.17057729,1.46345866,2.53607488,3.41742325,2.09631872,1.96423829,1.60103619,1.68799829,1.10002136,1.10002136,1.75116396,2.02687645,2.6483295,2.35080218,2.44339275,3.69713593,2.21319556,3.60291219,3.47942162,3.20095634,1.73539245,0.89223772,1.22110987,1.43840182,1.12555873,2.57678604,1.8554827,2.57678604,2.47839952,3.88961053,3.68837333,2.36173606,1.86782551,2.45801973,4.01373148,2.66836715,3.05972409,2.59897923,3.37190509,2.3399508,2.59321713,2.36252213,2.93510699,3.34179091,3.40141034,3.53727841,3.43344784,3.24759841,3.24759841,3.48043466,4.03341389,3.2437582000000003,3.96655679,3.49294281,2.60734153,2.7348689999999998,3.43817139,3.75887275,3.73270893,2.23666906,2.65622616,2.55750442,2.32337022,3.60407352,2.4381063,2.23064899
2011-07-31,1.68705761,1.44496357,1.81731808,1.84729517,1.43084717,1.91875172,1.6845361,2.35861754,1.50523174,1.12416744,1.52010715,1.5285815,1.54337931,1.5812781999999999,1.02340961,1.73347151,1.77392244,1.82661104,1.72844648,1.72844648,1.79077566,1.9580766,1.08597529,1.28570998,1.42120087,2.34115529,1.86614287,2.44791675,1.75883353,2.25497866,1.12813151,0.90379435,1.04580176,1.58699858,1.36743891,1.8304888,1.57275188,1.8304888,1.87551069,2.89278722,3.39253211,1.54170907,1.85332,1.07151413,2.62176704,1.04500449,1.57591486,1.10968196,2.1940279,1.52308857,1.69527483,1.63865328,1.6934513999999998,2.42060065,2.07079887,2.4800365,2.43185544,2.28936172,2.28936172,2.43497419,2.97198796,2.16033745,3.11168599,2.50355697,1.63422287,1.74429607,2.13262105,2.68626285,2.69544601,1.90568578,2.08345199,1.70132542,1.80947936,1.94643545,1.69161117,1.72326565
2011-08-01,1.95568693,1.8582201,1.40301275,1.93196106,1.8190998999999999,1.97449684,1.73394406,2.09423447,1.88818538,1.16851723,1.2703824,1.55337751,1.27272749,1.40501416,1.00798762,2.17110085,1.75194502,1.63492906,1.46706057,1.46706057,2.00541329,2.08392549,1.60390854,1.67434537,1.7160629,1.79966772,1.75663328,1.51962841,1.46201324,1.84200442,1.12531197,0.79370397,1.07866502,1.62447798,1.3930608,1.63637078,1.62028301,1.63637078,1.83587921,1.98607552,3.08261418,1.9791558999999999,2.18763208,1.58870709,2.56868625,1.73437274,1.44226646,1.60577095,1.20707834,1.84288883,1.81954849,1.83973372,1.42358744,1.21414936,1.3878926,1.28388727,1.3156215,1.3162663000000001,1.3162663000000001,1.37891865,2.06768632,1.67596674,2.56472468,2.06314707,1.64531815,1.55065715,1.18376768,1.6021862,2.2741251,1.81351244,2.02616358,2.65183544,2.36157227,1.4899738999999999,1.75585091,1.95583618
2011-08-02,2.26854825,1.76959372,1.60668695,2.23853493,1.98582757,2.28703332,1.92798615,2.28496099,1.92534792,1.12228489,1.95135152,1.30167329,1.33350945,1.5653882,1.1977576,2.61911058,2.2487308999999995,2.0267117,1.82329023,1.82329023,2.47982097,2.3268466,1.08226275,1.49659681,1.47716296,3.10306764,1.51237202,2.60220027,2.21710014,1.84053183,0.87464136,0.73317409,1.31126046,1.99861062,1.76701593,1.90990412,1.8063133999999998,1.90990412,2.38664937,1.59084547,2.64967227,1.9750644,2.42905354,1.32461643,2.35232282,1.35556352,1.14090383,1.25359356,1.42631447,1.9905616000000002,1.96627474,2.07060981,1.35314989,1.46060097,1.43326271,1.44685113,1.55871093,1.43825018,1.43825018,1.56766593,1.63034093,1.54213536,2.12200665,1.81783402,1.81017816,1.78747213,1.36167085,1.35487592,1.97080648,1.83310187,1.92831314,2.67247891,2.62915349,1.87839663,2.15322661,2.26556945
2011-08-03,2.09303355,1.70913279,1.76670361,2.07957602,2.21247697,2.37952256,2.06451249,2.33483005,2.0604713,1.45497358,2.10264301,1.18448949,1.18401015,1.39257634,1.05226052,2.70162368,2.41871881,2.16458774,1.71276379,1.71276379,2.72109866,2.10716128,0.9969960999999999,1.34942949,1.54004812,3.66138482,2.42976213,3.44677901,2.29489112,2.93852496,1.00571609,0.7189045000000001,1.38257873,2.03328896,1.83169425,1.4932276000000002,1.67929471,1.4932276000000002,1.63121045,1.75462425,3.09399867,2.01196361,2.30312896,1.37335443,2.78583837,1.1825515,1.6096678999999998,1.08415508,1.70833671,2.11726928,2.16187882,2.17572045,1.7903651000000003,1.29490602,1.27727807,1.66450751,1.17940891,1.57180703,1.57180703,1.28784144,1.97496116,2.04379129,1.89391792,1.8023001,2.0128181,1.93792999,1.92538977,1.69844198,1.76751935,2.2744348,2.31116605,2.17770362,2.29066253,2.40013289,2.19755483,2.17874098
2011-08-04,1.65739667,2.22161388,1.18628192,1.64527225,1.97285271,1.77587187,1.44678366,1.40064859,1.745875,1.43984425,1.88784254,1.70516694,1.62604582,1.43095911,0.97376585,1.62402022,1.14444673,1.10640466,1.5815344999999998,1.5815344999999998,1.41350925,1.66624153,2.10715246,2.24385095,2.10967374,4.21335936,3.40105057,4.02998209,2.61267209,3.50893569,0.9875110999999999,0.50399476,1.53692245,2.47811913,2.0523572,1.67801428,1.65883672,1.67801428,2.3523407000000005,2.65025973,3.43002415,1.84557712,1.60582578,1.8735403999999998,3.34233284,2.14507365,2.44838929,2.23415661,2.06688571,1.79750586,1.90756559,1.85858333,2.05948925,2.16368461,2.35574222,2.18211722,2.22529507,2.06402946,2.06402946,2.182482,2.6666379,2.03246379,2.87392807,2.43016839,1.83959532,2.04302931,2.01537347,2.53253198,2.34484959,1.67063367,1.56820631,1.21164131,1.27338612,2.91112399,1.71322191,1.78930032
2011-08-05,2.77097011,2.85264874,1.89598179,2.89505982,2.57198787,2.56102896,2.22962928,2.50049782,2.48779678,1.68862736,2.38005543,2.47706842,1.44812286,1.5287261,1.07454669,2.55045199,2.08592534,1.94884777,3.27105975,3.27105975,2.27986121,2.62039232,2.75126338,2.71783638,2.78957558,3.8570025,3.63359141,4.02049971,2.83268142,4.0994792,2.16882801,1.2661921999999999,2.55641055,3.68092847,3.13353992,3.2047596,2.53157735,3.2047596,5.25716114,2.96942496,4.14887238,2.7584343,2.67741799,2.82452703,4.45180273,2.96275997,2.9940988999999996,2.93204117,2.64320922,2.37233448,2.65573955,2.44115376,2.59518385,2.60647225,2.64342046,2.64620376,2.76532245,2.61981726,2.61981726,2.87787986,2.95933938,2.33561087,3.09006381,2.63364387,2.44155478,2.66326547,2.68151736,2.92581081,2.22733903,1.86729872,2.3164556,2.95175862,2.75977492,3.71119905,2.55422711,2.44192767
2011-08-06,3.86481857,3.78043199,1.83439767,3.52120519,2.30786467,2.20717144,2.11583638,1.72363651,2.22059083,1.92386389,3.01496792,1.61834764,1.48309708,2.51109958,1.96792686,2.36640263,1.86586189,1.51448536,1.37210143,1.37210143,2.23326969,3.04223752,4.00518084,3.6221477999999996,3.59343982,2.42878127,3.27530479,2.93627048,2.70871997,3.65746474,1.85311735,1.07372749,1.90164375,2.72694564,2.58440757,3.84941745,2.47590947,3.84941745,5.71620989,3.28882909,3.34474015,2.57044148,2.55310893,4.25092173,3.20472217,3.9031589,3.47896385,4.18351936,3.00023365,2.16085649,2.35927033,2.26961255,2.8595283,4.02427864,4.19449568,3.4566195,4.32199907,3.69242573,3.69242573,4.33460951,3.17136979,2.43565559,3.17369914,3.22925663,2.26957321,2.69547677,2.75147176,3.35271168,2.8939898,2.0200913000000003,2.29442382,1.85946739,1.77001154,3.00135994,2.76780391,2.47990513
2011-08-07,3.82380033,4.16050673,1.80883741,3.51873422,3.0064671,2.83979678,2.29651427,2.13479781,3.07400107,1.51133907,2.46906018,2.14141011,3.05609679,2.49563003,1.73084402,2.77428818,2.05573392,1.75292921,2.04625225,2.04625225,2.41193461,2.94343376,5.19178391,4.24027109,4.17652702,4.21133232,3.91201687,4.30127382,3.64821458,4.584846499999999,2.02146888,1.28025246,1.9731164,2.67513585,2.07537961,3.81766629,2.70454192,3.81766629,5.56401062,3.38032031,3.91443443,3.34471345,2.85640407,5.4599781,3.87521243,5.2226572,3.96486783,5.33428431,3.33135486,2.90167069,3.3821342000000003,2.95923734,3.24263835,3.89567924,4.15052032,3.30339527,4.22949982,3.55967331,3.55967331,4.29543114,3.39196205,2.52356696,3.52596021,3.7170464999999995,3.1074791,3.35252571,3.29464555,3.4313972,3.26946187,1.97230542,2.18207741,3.3203125,2.96041965,3.61021733,2.90838361,2.86893201
2011-08-08,4.11193609,4.16896296,2.31163549,3.46874928,4.25421095,3.86297011,3.30401325,3.32273221,4.12397766,1.96564817,2.86372209,1.69971097,2.69673061,2.71812248,1.69704533,4.40616083,3.77886558,3.07835889,2.4392066000000003,2.4392066000000003,4.31824064,3.2850666,4.32526302,4.02312851,4.15621805,2.66923594,2.99848175,3.03140569,3.13707662,3.68113613,1.39354944,1.17193973,1.82288587,2.0529262999999998,1.93892848,3.58949637,2.69993615,3.58949637,5.50219727,4.88474083,5.36297607,3.95275044,3.45854115,4.63444567,4.93207693,4.210223200000001,4.52556658,4.72508812,4.53596735,4.14363813,4.87389183,4.2151494000000005,4.16245985,4.69702387,4.53199244,4.38881683,4.88497591,4.52133989,4.52133989,4.97587919,4.57061148,5.24356461,5.32064199,5.87727308,4.41249895,5.22178507,4.743879799999999,4.766331200000001,5.34454346,5.20385551,5.50290155,3.87637997,4.27713633,4.00662279,4.0035677000000005,3.44295788
2011-08-09,2.24595332,2.08313251,2.31548738,2.44667697,3.11452675,3.87332511,2.65979123,3.0051930000000002,2.75631309,3.14846706,5.78576231,3.1465776,3.41488576,4.41768885,2.42584538,3.34161258,3.28543639,3.55512404,3.17530155,3.17530155,3.29461479,2.05926013,2.37245941,1.93441379,2.17062664,5.38265848,5.46516085,6.50099516,6.21652412,6.98060417,2.52540588,1.52795219,2.89370418,4.21849012,3.88836098,2.01289439,2.39291406,2.01289439,3.43449044,2.24752426,1.69132793,2.71116185,2.47514725,2.39350939,2.17398,2.4959116000000003,2.21093345,2.37451172,2.23243403,2.86275077,3.3779459000000003,3.17299438,1.99774218,2.60041118,2.3611237999999997,2.36867261,2.58855844,2.34450078,2.34450078,2.60447145,2.12731743,2.14366436,2.17255044,2.63413692,3.11189198,3.63180828,2.32543445,2.4262650000000003,2.11200428,2.42490101,2.30303025,2.74410605,2.56128716,2.22142434,2.98120785,2.307482
2011-08-10,4.31039715,4.24962854,2.11511588,3.92071033,3.7884903,4.04907179,3.26382327,4.00597668,3.14773083,1.43909466,2.74310327,1.80183685,2.04898429,2.88788104,1.73792589,3.42615438,2.89047933,2.97494006,2.9438343,2.9438343,3.04945064,3.56032467,4.24706316,4.03051186,4.32456112,3.44571042,3.704175,4.17411041,3.35979581,4.44563961,1.94595528,1.19387364,2.7010262000000003,3.40897846,3.22622657,3.18539715,3.0358447999999996,3.18539715,4.44602251,2.66863418,2.10230088,3.67609477,3.45119286,4.28610182,2.35856342,4.59237337,3.15374637,4.75841284,3.26486278,3.38458133,4.29508686,3.78111863,2.94098592,3.11462212,2.591048,2.84721732,3.22979379,2.90425014,2.90425014,3.48480058,2.27316475,3.59568191,2.53979611,3.10099101,3.71210957,4.36429071,3.47798061,2.85103345,2.38624859,3.64318871,3.95254612,5.45612574,4.26937914,2.56109691,4.52230787,3.53449631
2011-08-11,2.6752665,2.63215995,1.79799473,2.59711766,2.1025002,2.4476366,1.72504568,2.23914456,1.93969393,1.59674871,2.01064086,1.42670202,2.51843524,3.44935989,2.04098511,2.05890465,1.72277844,1.82444334,1.31281388,1.31281388,1.83163893,2.16504359,2.58835626,2.43232727,2.5280682999999997,2.20281267,2.7492373,2.62040663,2.50742984,3.15172029,1.37514174,0.9668178,1.52925003,1.58851087,1.50117588,3.13569045,2.03084302,3.13569045,3.95949244,2.64312816,2.91566467,2.16876531,2.16707945,2.64672232,2.94985032,2.72373462,2.76708531,2.80322671,2.46881747,2.09468722,2.63909483,2.2479589,2.10112977,2.74490643,2.62980819,2.60152602,2.88823676,2.56525445,2.56525445,2.98338795,2.70885491,3.01503849,2.54138398,3.39454007,2.37577677,2.98489189,2.38198638,2.68307567,2.62248731,3.27750278,3.50163913,4.31943512,3.64339089,2.52074027,2.85112381,2.27850914
2011-08-12,1.2995187,1.23748779,1.75482547,1.76455736,1.10788357,1.68841839,1.33557594,1.98741198,1.28136659,1.04212558,1.36439562,1.37770283,1.46765268,1.53278589,1.16158354,1.65660799,1.65886545,1.55686271,1.62793243,1.62793243,1.69248307,1.59317696,2.00134397,1.51015627,1.34493732,1.5494312,1.70379317,1.47648942,1.37802279,1.61923897,1.48729265,1.08735597,1.30616152,1.65925205,1.45833814,1.94390106,1.63415098,1.94390106,2.85024452,1.96989906,2.77169538,1.10275519,1.44275129,2.10824132,2.69532108,2.23744678,1.57448423,2.0591228,1.52462065,1.30817497,1.50840092,1.46491766,1.07979655,1.95691526,2.0109055000000002,1.79620683,2.05086517,1.72401333,1.72401333,2.07804823,1.92878759,1.37113917,2.11008334,1.99389613,1.14974821,1.28705752,1.33146226,1.89886999,1.78053427,1.60156488,1.61496162,1.79579782,1.63256276,2.26522994,1.83888638,1.41152847
2011-08-13,2.36664128,2.46830082,1.91453505,1.91264582,2.06213737,2.27857327,1.97260392,2.4029274,1.99104726,2.59429717,4.07224512,3.09513497,1.36612833,2.50968504,1.97700274,2.61533761,2.02942705,1.84230745,3.03909755,3.03909755,2.31611848,2.12162566,2.8343122000000003,2.47100925,2.38753796,5.52861452,5.09975386,5.79707909,4.98750496,5.80050468,2.53238225,1.72012651,2.28348088,3.54953837,2.91924953,2.40527153,1.99222934,2.40527153,3.68689466,2.13213134,2.88240314,2.08361578,2.36537576,2.99048209,2.74018025,3.0802362000000003,2.29010105,2.92081761,2.21742463,1.93110037,2.23689389,1.97679472,2.07440877,2.4623127,2.62190795,2.11540484,2.66420698,2.29910779,2.29910779,2.72322392,2.26322961,1.91479433,2.0789752,2.44218135,1.9403887999999998,2.10682082,2.0604074,2.14503956,2.16065192,2.42395425,2.43904281,3.28195572,2.98860145,2.4427619,2.13064957,2.06279135
2011-08-14,4.46041012,4.49921465,2.65996408,3.90671945,3.83769774,4.09421968,3.4103241,3.725811,4.11579323,3.15184593,4.34857798,4.13090277,3.28847885,4.90384483,3.17853618,3.8386332999999997,3.00474143,2.71694255,3.6941669000000004,3.6941669000000004,3.42665315,3.81847119,4.57898903,4.36733961,4.20554113,5.78588104,5.58299255,6.17625952,5.18855429,6.1836400000000005,3.72993565,2.6370461,2.69556618,4.22375059,3.55346179,2.98072338,2.99261069,2.98072338,4.28999376,3.6839087,4.20958233,4.16683578,4.13522816,4.89514494,4.08398199,4.59244204,4.55208158,5.04771185,4.23466682,3.95809364,4.50438929,4.0322299,4.03515768,4.54441261,4.59577465,4.02472305,4.85213804,4.351873400000001,4.351873400000001,4.95308542,3.83828902,3.44490933,3.54470038,4.07781458,4.06191492,4.17967463,4.05038166,3.81186604,3.63605475,3.2135333999999998,3.62298894,4.16825294,3.7307682,3.94066453,3.28724027,3.36021042
