"ebint","ebhex","depth","area","longitude","latitude"
3511703,"0x359597",2.4,59239,12.2377075,59.6291525
1305494,"0x13eb96",3.6,131817,12.6695938,59.6389354
1895273,"0x1ceb69",3.7,138170,12.0869037,59.627861
14143344,"0xd7cf70",7.5,563572,14.3018133,59.6689998
4248706,"0x40d482",7.6,582903,14.3127296,59.6680758
16760549,"0xffbee5",3.9,149017,11.7661332,59.6290239
7101261,"0x6c5b4d",6.2,379203,11.7639122,59.6200193
3279100,"0x3208fc",4.8,234727,12.4175805,59.6437532
1667772,"0x1972bc",3.8,146314,12.686798,59.6509272
10137477,"0x9aaf85",2.7,70632,13.925879,59.6712485
6577530,"0x645d7a",3.8,140939,14.4408519,59.6829184
6806137,"0x67da79",3.9,148470,12.8000592,59.6541787
9145288,"0x8b8bc8",7.1,509348,12.37011,59.645921
5689297,"0x56cfd1",5.7,323188,11.7446991,59.6219526
10341592,"0x9dccd8",6.1,369617,14.6927413,59.6857097
7621651,"0x744c13",3.1,93907,14.2613267,59.6806067
12544511,"0xbf69ff",2.5,62089,14.3625871,59.6495104
12073750,"0xb83b16",2.5,63619,12.7126079,59.6211108
455619,"0x6f3c3",3,87280,13.9857251,59.6505842
214297,"0x34519",11.8,1395558,13.1464154,59.6357883
5324179,"0x513d93",3.7,138731,13.0682085,59.6221138
9978295,"0x9841b7",3.9,150576,12.0038007,59.6033318
2084895,"0x1fd01f",2.6,68461,11.9827407,59.5980623
12440657,"0xbdd451",5.9,343497,13.7073498,59.63985
14016844,"0xd5e14c",3.7,139783,12.3710502,59.6114733
14353689,"0xdb0519",4.5,203805,14.4224406,59.6532899
14964106,"0xe4558a",7.4,552289,12.300254,59.6123575
7103230,"0x6c62fe",4.1,167197,14.4274197,59.6680758
9865898,"0x968aaa",4.5,202566,14.6168656,59.6617342
12855005,"0xc426dd",9.1,822513,11.9538411,59.6269446
12974746,"0xc5fa9a",4,156890,11.7894081,59.6091077
9684877,"0x93c78d",9.2,838032,13.8215262,59.6619888
14648853,"0xdf8615",3.8,146197,12.2418746,59.6231782
891863,"0xd9bd7",4.6,209993,12.0216703,59.6151128
4695657,"0x47a669",4.1,165430,12.3502958,59.6269135
11319637,"0xacb955",2.9,81491,12.4173171,59.6259826
12288431,"0xbb81af",3.7,137276,12.2713461,59.5191516
14546839,"0xddf797",4.1,167922,14.4887568,59.561075
2142162,"0x20afd2",5.3,281652,14.0306137,59.5471823
1189947,"0x12283b",2.9,86101,12.1436359,59.509934
2182337,"0x214cc1",6.1,366968,12.0397233,59.5112706
646198,"0x9dc36",2.7,71848,14.2025561,59.5885307
7090,"0x1bb2",3.7,138564,14.4820471,59.5974371
11108166,"0xa97f46",8.6,734004,14.3736272,59.5844375
12652591,"0xc1102f",2.7,70651,13.1110508,59.5669435
4450324,"0x43e814",3.6,129141,14.3961516,59.5917299
1539022,"0x177bce",2.5,60872,12.3866916,59.5591659
15504053,"0xec92b5",2.9,86445,12.2799209,59.5436523
4964169,"0x4bbf49",7.3,530228,12.2047882,59.5440776
12610410,"0xc06b6a",9.2,852969,12.0155742,59.5386585
2597319,"0x27a1c7",2.6,66976,12.268268,59.5476493
7100508,"0x6c585c",3.7,135198,14.7592281,59.5877611
13439175,"0xcd10c7",7.8,601363,11.9691128,59.5350834
4338219,"0x42322b",2.7,73165,12.4053052,59.5600525
5067092,"0x4d5154",2.4,57194,13.9327638,59.5912501
983395,"0xf0163",2.5,63338,14.4442083,59.602882
3113446,"0x2f81e6",2.5,63794,13.8098651,59.5928609
6388478,"0x617afe",3.8,142956,13.1052215,59.5803453
8641061,"0x83da25",11.6,1343873,14.5540014,59.6091801
12501826,"0xbec342",8.6,731181,11.7376123,59.5537276
10837215,"0xa55cdf",3.1,93935,14.4104959,59.5707998
2752442,"0x29ffba",2.4,58559,14.1612948,59.5665634
10983585,"0xa798a1",3.3,112222,14.3784209,59.5673594
5975609,"0x5b2e39",2.6,68036,12.4660691,59.5336384
2424184,"0x24fd78",3.7,140018,11.9010654,59.521129
4023834,"0x3d661a",3.6,129866,12.1225326,59.5283346
5030095,"0x4cc0cf",4.3,182617,12.2518074,59.5226887
14849910,"0xe29776",3.2,99927,14.7609072,59.5726522
7167722,"0x6d5eea",4.7,224765,12.2017028,59.5244254
1120965,"0x111ac5",3.1,99177,12.2915254,59.5286518
1585515,"0x18316b",2.5,63295,14.3505979,59.5627068
10909701,"0xa67805",6,359819,11.8830043,59.519162
182425,"0x2c899",4.6,211762,13.1428193,59.5378355
5098148,"0x4dcaa4",6.6,430116,13.5986719,59.556145
2230934,"0x220a96",2.6,68975,12.5166458,59.5303031
6132903,"0x5d94a7",7.2,513659,11.8042474,59.5280369
11295288,"0xac5a38",7.2,517784,12.4238731,59.5485069
5214,"0x145e",1.7,30401,12.4552547,59.5475117
5808040,"0x589fa8",3.2,100030,13.0856838,59.5633578
15154526,"0xe73d5e",2.1,44696,13.3685223,59.5684927
4929444,"0x4b37a4",3.8,147299,14.349887,59.5801364
63552,"0xf840",1.9,37261,12.5183973,59.5386251
4704448,"0x47c8c0",3.6,128878,12.5749532,59.5388715
15163840,"0xe761c0",2.5,60175,12.2428161,59.5354952
11099558,"0xa95da6",2.6,66973,12.2503469,59.5311575
4722387,"0x480ed3",8.6,742657,12.1783645,59.5507484
5059409,"0x4d3351",6.6,437405,12.4627187,59.53944
7678746,"0x752b1a",3.1,95760,14.7616031,59.5794915
5488890,"0x53c0fa",5,251775,14.4043115,59.5809789
93061,"0x16b85",3.2,100927,11.7990059,59.5167037
6601172,"0x64b9d4",5,247226,11.9411718,59.5320345
2623667,"0x2808b3",2.8,80891,13.6206771,59.7771013
2443689,"0x2549a9",3,87989,12.9500961,59.7680225
14798408,"0xe1ce48",2.8,76932,12.496378,59.7582576
13437413,"0xcd09e5",3.5,121979,12.6844137,59.7642514
10970927,"0xa7672f",7.3,532181,12.3418202,59.7620227
5370608,"0x51f2f0",3.5,121857,13.6214198,59.7866727
13791174,"0xd26fc6",2.7,74657,14.0542194,59.7909311
6339932,"0x60bd5c",5.7,324206,13.3222407,59.7805654
10699954,"0xa344b2",7.5,558874,13.974339,59.7721237
7687335,"0x754ca7",2.4,58016,12.0132848,59.7459766
15718969,"0xefda39",3,89826,11.9906669,59.7461029
2305247,"0x232cdf",3.9,148248,14.0455432,59.7823748
15922774,"0xf2f656",6.6,437883,12.7415213,59.7665748
9900313,"0x971119",6,357107,12.9801346,59.7818576
6843362,"0x686be2",6,364999,12.9478314,59.7812844
3854291,"0x3acfd3",3.9,152141,14.0369904,59.8015258
8907854,"0x87ec4e",7.4,549514,13.9353969,59.8061178
3152106,"0x3018ea",6,362533,12.5837559,59.7732406
14095653,"0xd71525",2.5,64771,12.6806972,59.7755651
13801026,"0xd29642",8.2,665011,13.5603873,59.8000345
14454328,"0xdc8e38",15,2240506,14.4580131,59.807116
7496741,"0x726425",3.3,111573,12.6939477,59.7713168
9071800,"0x8a6cb8",3.4,113661,11.9695942,59.7507207
13695003,"0xd0f81b",3.4,115734,14.3891965,59.7999925
14206967,"0xd8c7f7",3.9,149686,14.107217,59.7782226
2492728,"0x260938",3.1,98530,12.9102342,59.7507886
4357880,"0x427ef8",7.6,584829,12.9892119,59.7511131
2831454,"0x2b345e",2.6,68788,14.1828794,59.7713059
3692304,"0x385710",2.5,60636,12.5298805,59.741276
345849,"0x546f9",3,88397,13.7601961,59.7518522
4559150,"0x45912e",2.8,77951,14.0900306,59.7614521
3081464,"0x2f04f8",3.1,93655,12.95038,59.741986
16201452,"0xf736ec",5.7,321949,14.1953798,59.7658267
3266933,"0x31d975",2.3,51884,12.0971169,59.76054
14696228,"0xe03f24",4.7,225118,12.3578067,59.7426719
12467686,"0xbe3de6",3.4,113436,12.8619649,59.7531107
9840647,"0x962807",4.6,209362,14.1733734,59.7749382
9670125,"0x938ded",3.5,122863,13.524392,59.7668297
3964903,"0x3c7fe7",6.9,471158,14.1019866,59.7659676
12926934,"0xc53fd6",12.2,1481620,14.066675,59.7811803
10963461,"0xa74a05",2.9,82810,14.0591655,59.7703613
8019934,"0x7a5fde",3.3,106201,13.0502322,59.8039273
5694713,"0x56e4f9",3,91949,12.9326213,59.796801
12056533,"0xb7f7d5",2.1,42325,11.9861435,59.7787455
15886472,"0xf26888",3.2,101674,11.9836907,59.7745695
3190027,"0x30ad0b",4.2,178842,12.6333251,59.7971244
9610244,"0x92a404",2.5,62439,13.5733322,59.818167
1497825,"0x16dae1",3.2,104287,12.0182412,59.7773162
8269700,"0x7e2f84",3.6,131726,14.0041727,59.8223341
757647,"0xb8f8f",3.4,115977,12.1336094,59.7756496
5320970,"0x51310a",4.4,197690,13.9242827,59.8314919
10921362,"0xa6a592",4.9,240700,14.4150786,59.8337763
7869953,"0x781601",4.2,180010,12.6838013,59.7980928
133939,"0x20b33",4.4,194307,12.8362377,59.8106054
10695070,"0xa3319e",2.9,87013,12.4722424,59.7951691
4356260,"0x4278a4",3.4,117952,13.2426638,59.8186231
15347280,"0xea2e50",2.2,50622,12.9607942,59.7889036
7961636,"0x797c24",3.9,154067,13.3412934,59.8012344
14642307,"0xdf6c83",4.1,169531,12.0190882,59.7558076
4590706,"0x460c72",2.4,55522,12.0917462,59.7615744
10175340,"0x9b436c",6.2,386205,11.987963,59.722654
10723677,"0xa3a15d",6.1,368926,14.3871865,59.8101916
6954796,"0x6a1f2c",5.7,326904,12.4617003,59.7824055
15357835,"0xea578b",3,91841,14.346861,59.8194626
13080228,"0xc796a4",2.8,79517,12.8711219,59.7967529
7788884,"0x76d954",4.3,188104,14.4036149,59.8206636
10409162,"0x9ed4ca",5.5,297447,13.885879,59.8118204
6215337,"0x5ed6a9",12.4,1533351,12.5363689,59.7956413
15544544,"0xed30e0",3.8,142012,12.7858881,59.7930476
3981575,"0x3cc107",10.6,1118659,14.2394149,59.8218232
9754018,"0x94d5a2",5.7,323368,12.872961,59.786596
9952211,"0x97dbd3",2.6,68512,12.4701216,59.7801348
16390049,"0xfa17a1",3.9,149785,11.9477779,59.7629675
3003064,"0x2dd2b8",4.6,208407,12.0215504,59.7664235
6079536,"0x5cc430",4.8,234205,13.0637308,59.7928065
15857459,"0xf1f733",5.5,305039,14.198454,59.7058085
14766206,"0xe1507e",3.6,129948,14.2334107,59.7072291
6000886,"0x5b90f6",2.6,69490,11.9820411,59.6571968
3688939,"0x3849eb",4.9,237221,14.2607893,59.7072132
8584161,"0x82fbe1",3.6,128029,13.5656182,59.6978072
13215076,"0xc9a564",4.2,179684,14.2907982,59.694799
16628480,"0xfdbb00",6.6,438914,14.0077516,59.6923016
9905559,"0x972597",3.8,148060,14.3691716,59.7065802
16763774,"0xffcb7e",3.9,154155,13.5662574,59.6887032
9079406,"0x8a8a6e",5.4,289740,12.2029043,59.6523674
6675978,"0x65de0a",2.8,77733,14.2270237,59.7004448
16255203,"0xf808e3",4.5,201976,13.7243962,59.690924
4071419,"0x3e1ffb",6.3,393675,14.3676675,59.6925725
15821830,"0xf16c06",3,89537,12.3824831,59.6614649
7379875,"0x709ba3",5.4,287454,12.0462306,59.6524592
11401111,"0xadf797",4.2,173975,12.2734166,59.7098082
1858914,"0x1c5d62",3.5,121509,12.2597209,59.7111164
13253404,"0xca3b1c",5.1,256287,14.1943642,59.7517745
11581770,"0xb0b94a",6.4,409566,14.0770212,59.7527885
12931879,"0xc55327",3.8,146827,14.0140758,59.7441089
4056341,"0x3de515",4.4,195454,12.7128535,59.7141931
14907630,"0xe378ee",3.2,105575,11.9583387,59.6984538
14274163,"0xd9ce73",3.1,99223,12.9776089,59.7244687
7556395,"0x734d2b",4.3,187977,12.9857437,59.726448
5754626,"0x57cf02",4.6,214427,12.9035166,59.725899
16057561,"0xf504d9",2.4,55463,14.356083,59.7562178
1809454,"0x1b9c2e",6.2,389333,13.9989396,59.7560622
4132524,"0x3f0eac",3.5,120566,12.050214,59.716804
5365139,"0x51dd93",3.1,95369,12.3860443,59.7223412
8557435,"0x82937b",8.9,799433,12.7497949,59.7321581
9329629,"0x8e5bdd",7.4,551977,14.1062001,59.7478907
3113026,"0x2f8042",3.9,153078,11.9809409,59.7037822
5249408,"0x501980",5.2,268675,12.9155853,59.7344446
9317122,"0x8e2b02",6.2,387377,12.888265,59.7362132
9069765,"0x8a64c5",2.9,86839,14.4821864,59.7600942
15797004,"0xf10b0c",6.6,431125,13.6643055,59.7272781
981043,"0xef833",5.2,267347,13.5907065,59.7207494
13603978,"0xcf948a",7.8,603837,12.2227244,59.6972917
9402755,"0x8f7983",5.5,303597,14.170557,59.7348217
2907968,"0x2c5f40",8,647041,12.6199028,59.7086316
11371230,"0xad82de",2.4,56861,11.9673112,59.6851708
760020,"0xb98d4",7.4,540319,13.7854192,59.7250792
4912650,"0x4af60a",6.1,368107,14.3635068,59.7445082
9458610,"0x9053b2",6.7,445882,14.1822542,59.7464909
13966526,"0xd51cbe",3.9,150836,14.2248437,59.7395029
14571540,"0xde5814",2.8,79133,12.7649977,59.7102904
14353199,"0xdb032f",4.4,193512,12.7431401,59.707603
9227570,"0x8ccd32",6.3,402587,12.5581563,59.7040184
8450207,"0x80f09f",2.5,62957,12.7579707,59.7080627
11068501,"0xa8e455",5,246177,12.7128434,59.7073152
5201192,"0x4f5d28",9,810015,14.3757685,59.7282601
361848,"0x58578",5.1,260387,14.4223298,59.9178078
2126770,"0x2073b2",4.3,185111,12.4306726,59.8289049
9921727,"0x9764bf",4.4,193059,13.6028428,59.8532985
4945541,"0x4b7685",6.9,474725,13.8566542,59.865716
12977847,"0xc606b7",2.2,47731,12.7274659,59.833346
7884973,"0x7850ad",6.3,391811,12.4168559,59.8273983
7475999,"0x72131f",4.5,200972,11.9375235,59.8096405
1489611,"0x16bacb",2.5,62512,14.3556851,59.8604537
10618875,"0xa207fb",4.7,223566,12.6528392,59.8290762
2359882,"0x24024a",5.7,325884,12.9140779,59.8355827
3650655,"0x37b45f",5.2,268579,13.6782547,59.859747
15632544,"0xee88a0",3.1,97231,12.9008812,59.8529726
2825532,"0x2b1d3c",3.1,93499,13.8732755,59.8679359
951851,"0xe862b",3.4,115435,12.5865214,59.8425356
8074393,"0x7b3499",2.6,67662,11.9270921,59.8192886
7252013,"0x6ea82d",6.7,454350,14.3646215,59.8679433
9372741,"0x8f0445",2.6,65274,12.2229535,59.8325883
9029337,"0x89c6d9",3.1,96607,13.9613507,59.8673172
3580767,"0x36a35f",4.5,199393,12.6373546,59.8115681
4192985,"0x3ffad9",2.6,66189,13.298812,59.829904
14552671,"0xde0e5f",5.3,275785,12.7516704,59.8269453
2594385,"0x279651",2.3,52804,12.8337765,59.8235973
9471251,"0x908513",6.5,424879,13.8806526,59.8484641
1591,"0x637",11.4,1300201,14.2466611,59.8594116
9080181,"0x8a8d75",2.4,57860,13.5910957,59.8284775
11687444,"0xb25614",4.2,178812,12.4881247,59.8102142
2261674,"0x2282aa",3.3,112024,13.4227165,59.826444
13287714,"0xcac122",4.9,241235,13.9529273,59.8501798
9080010,"0x8a8cca",9.6,919001,14.149098,59.8566634
14712372,"0xe07e34",6.4,410871,12.0972809,59.8119419
15764522,"0xf08c2a",2.1,42731,12.4027639,59.8207854
3391938,"0x33c1c2",2.8,78353,12.4052322,59.8136843
11425496,"0xae56d8",3.9,150325,12.0819132,59.8122782
3589183,"0x36c43f",3.1,93693,12.9012967,59.8302547
11269182,"0xabf43e",3,90342,13.9763394,59.8415624
8119026,"0x7be2f2",3.2,100053,11.9602205,59.7988209
2153195,"0x20daeb",3.1,94506,12.7328909,59.8269569
4915005,"0x4aff3d",12.3,1521680,13.9052193,59.8860271
5116264,"0x4e1168",4.9,236318,13.8973464,59.8701381
6124277,"0x5d72f5",3.3,110869,13.2906217,59.8596244
12469581,"0xbe454d",5,247022,14.5374425,59.8895085
14363842,"0xdb2cc2",2.3,54823,12.4545357,59.843167
11226771,"0xab4e93",8.9,794867,14.0451947,59.983891
4707786,"0x47d5ca",3.3,110903,12.5087191,59.9531108
9839947,"0x96254b",3.1,98994,14.2748169,59.9724008
3708008,"0x389468",2.6,66327,14.2677693,59.9708454
8072781,"0x7b2e4d",5,254035,13.9513281,59.9689497
14732041,"0xe0cb09",3.6,128004,13.0228001,59.9540244
14267478,"0xd9b456",5.8,341831,14.3628816,59.97847
12258803,"0xbb0df3",4.4,194951,14.3749914,59.9764358
4596094,"0x46217e",5.9,348928,12.5236452,59.9476246
10704591,"0xa356cf",2.4,56539,13.2715021,59.9534787
332606,"0x5133e",8.9,793643,13.9817506,59.9768515
8042089,"0x7ab669",10.5,1096245,14.0664243,59.9759531
16552342,"0xfc9196",2.5,62374,12.7622933,59.9522662
8845133,"0x86f74d",3.9,148502,14.5259157,59.9770796
14990056,"0xe4bae8",7.2,519930,12.5884102,59.9504649
1436464,"0x15eb30",5.2,267132,14.3542394,59.9866151
12928336,"0xc54550",3.8,145108,12.6163852,59.9905056
9409624,"0x8f9458",3,87217,12.5859408,59.9938314
1258617,"0x133479",1.6,24767,12.6063268,59.9804239
16318677,"0xf900d5",4.3,188233,13.4356283,60.0112099
5260424,"0x504488",6,358751,12.6142611,60.2615145
394296,"0x60438",3.9,152553,13.6983715,59.7966669
7281849,"0x6f1cb9",5,246460,12.1392305,59.4775459
14633819,"0xdf4b5b",2.8,78208,12.918257,59.5202153
14028830,"0xd6101e",3,88150,12.1524735,59.5031347
4802808,"0x4948f8",2.9,83293,12.1338754,59.5076969
6576494,"0x64596e",4.7,216957,13.1609705,59.5239332
9789925,"0x9561e5",4.5,200270,11.8174295,59.4921671
14712769,"0xe07fc1",5.2,266206,12.8343569,59.5232496
10643502,"0xa2682e",3,87811,11.985187,59.4933254
483019,"0x75ecb",5.2,274811,14.4919111,59.5472945
7418732,"0x71336c",2.4,58356,12.3226894,59.5042165
5260528,"0x5044f0",5.4,292234,14.2957975,59.5348291
8437222,"0x80bde6",8.4,706818,14.5636286,59.5466007
5051494,"0x4d1466",2.9,81523,12.5726626,59.5080716
4780609,"0x48f241",6.6,433393,13.1595897,59.5165867
4528496,"0x451970",5.8,341910,14.4316979,59.543065
1942886,"0x1da566",5.5,306145,12.2339069,59.4813406
938771,"0xe5313",4,163741,12.8303723,59.4951724
9025935,"0x89b98f",3.9,148921,11.8817577,59.4718045
6527009,"0x639821",4.3,185217,12.3347723,59.4871555
851271,"0xcfd47",11.6,1350647,14.1085603,59.5339864
3545202,"0x361872",2.7,73833,13.4303507,59.5092089
15677887,"0xef39bf",4.3,186966,12.2518404,59.4851227
9030154,"0x89ca0a",3.1,97599,12.2726643,59.4810509
6847728,"0x687cf0",3.1,94404,12.2205502,59.4790721
16215890,"0xf76f52",6.6,439119,14.7191649,59.5241582
4952852,"0x4b9314",3.5,121624,14.3810879,59.5122049
8374334,"0x7fc83e",2.9,86476,12.5500107,59.4995208
4520430,"0x44f9ee",2.9,86554,14.4250231,59.5343007
13045061,"0xc70d45",2.7,73403,12.5617399,59.5015215
8024400,"0x7a7150",5,253905,13.5593656,59.5198916
9151505,"0x8ba411",4.1,171982,12.199256,59.4884628
10951083,"0xa719ab",3.6,131760,12.0164406,59.4820315
12788393,"0xc322a9",2.9,82768,13.8820862,59.5214723
5906750,"0x5a213e",2.9,82791,14.3359854,59.530254
9876478,"0x96b3fe",10.4,1085991,12.2495699,59.4969623
16016130,"0xf46302",3.9,150440,14.064516,59.5267517
15017256,"0xe52528",6.3,402779,12.3147436,59.4887939
9497345,"0x90eb01",2.7,70820,14.0221258,59.528471
3326809,"0x32c359",5.3,285011,13.1200459,59.578636
132773,"0x206a5",6.2,378511,13.5567576,59.5822116
8585755,"0x83021b",2.6,67265,13.1187006,59.5710598
8251531,"0x7de88b",2.9,82246,13.3603995,59.5734097
4420566,"0x4373d6",4.8,226693,11.9992639,59.5386684
9617431,"0x92c017",3,90748,11.7277605,59.5317956
9248039,"0x8d1d27",8.8,780490,13.4949361,59.5820182
166784,"0x28b80",3,87240,12.4576188,59.5599529
16489390,"0xfb9bae",3.7,134188,11.9864709,59.5273786
2408102,"0x24bea6",8.4,706250,13.1760874,59.5641632
15968719,"0xf3a9cf",7.4,551128,13.5290299,59.5681197
216886,"0x34f36",1.8,31751,12.2181835,59.6743457
13653197,"0xd054cd",2.9,83855,12.7654147,59.662712
2048348,"0x1f415c",11.3,1269534,12.6979489,59.6575115
16690016,"0xfeab60",4,160582,14.3807654,59.6909361
5391373,"0x52440d",6.2,382886,12.005343,59.6426554
13240104,"0xca0728",2.9,83836,11.9966497,59.6359254
2751599,"0x29fc6f",3,92080,14.3484936,59.6882835
12671182,"0xc158ce",3.1,95492,12.0820474,59.6445251
13555059,"0xced573",3.4,114840,14.3759145,59.6831966
16168240,"0xf6b530",2.8,81198,13.1009227,59.6704415
7354124,"0x70370c",4.1,166585,11.9507924,59.6413169
16731281,"0xff4c91",2.3,52446,13.0424977,59.6743576
1197220,"0x1244a4",4.8,228085,14.2221187,59.6916912
10222284,"0x9bfacc",6.8,464146,19.0986608,57.9368228
12952797,"0xc5a4dd",6.4,410056,19.1382457,57.9285493
7519186,"0x72bbd2",6.1,374501,19.1246401,57.8692898
16189427,"0xf707f3",5.4,289832,19.1445037,57.9747781
11404009,"0xae02e9",8.7,759152,19.220329,57.9629242
9978774,"0x984396",4.2,173464,12.4759116,59.174219
10096648,"0x9a1008",2.5,60708,11.8498355,59.1598155
15370271,"0xea881f",3.7,138451,11.9172442,59.1598157
11285446,"0xac33c6",2.8,79622,12.6272588,59.1726625
1693850,"0x19d89a",7.2,521987,11.8094019,59.1569521
6102783,"0x5d1eff",5.3,278671,11.7935282,59.1548927
236812,"0x39d0c",4.2,174661,12.1496638,59.1731974
16521843,"0xfc1a73",3.6,129102,12.0441427,59.1729508
1942182,"0x1da2a6",4.4,190301,12.4646568,59.182111
10989852,"0xa7b11c",4.9,240302,12.6037855,59.1797881
11024077,"0xa836cd",5,245263,12.3885178,59.1783893
3270056,"0x31e5a8",4.3,186761,12.130827,59.1769145
5204959,"0x4f6bdf",6,357104,12.6321226,59.1630631
8143693,"0x7c434d",7.8,600687,11.8013656,59.1389317
160695,"0x273b7",3.8,144603,12.2584525,59.1568269
3727086,"0x38deee",3.4,115306,12.7006199,59.1733212
7920525,"0x78db8d",5.1,255964,12.0404444,59.1523058
1490454,"0x16be16",9.5,902143,12.5958559,59.1590941
1287151,"0x13a3ef",5.2,271554,12.90655,59.2358958
16676754,"0xfe7792",3.6,130329,12.9773223,59.2420099
10661826,"0xa2afc2",2.8,78826,11.9353206,59.2163382
12128601,"0xb91159",2.6,67738,18.4899899,59.2369614
10811107,"0xa4f6e3",5.9,351979,13.0956525,59.2380481
15366686,"0xea7a1e",2.8,79359,11.8141165,59.1997206
8252394,"0x7debea",2.5,63470,14.6455955,59.2605734
10828589,"0xa53b2d",3.4,114346,12.5143543,59.222795
15859356,"0xf1fe9c",4.4,193362,14.6476979,59.2555776
611815,"0x955e7",5,247423,18.4225675,59.2625882
13994701,"0xd58acd",4,162830,12.4536539,59.2478242
4605021,"0x46445d",4.5,202729,18.4748031,59.2589311
14685739,"0xe0162b",10.6,1113265,12.4877274,59.2449906
2730115,"0x29a883",5.1,257319,12.9204711,59.2666816
13460621,"0xcd648d",9.4,891691,12.5667982,59.2503877
8813922,"0x867d62",7.8,611679,12.0275703,59.2445096
967513,"0xec359",2.4,55749,18.4560019,59.2607155
6090457,"0x5ceed9",4,162608,12.5910903,59.2365226
1558744,"0x17c8d8",5.8,333619,12.8848095,59.2456986
6073056,"0x5caae0",5.3,277674,12.3071044,59.2450069
2753568,"0x2a0420",2.9,86519,11.8360925,59.1767691
9284188,"0x8daa5c",3.2,104436,12.3569281,59.1896423
5956537,"0x5ae3b9",2.6,66238,12.9031294,59.2065503
2797595,"0x2ab01b",3.3,111456,14.2761581,59.233371
6117201,"0x5d5751",4.8,231024,14.3192052,59.2253761
13093650,"0xc7cb12",4.6,214375,11.832798,59.1697393
1510801,"0x170d91",4.1,171354,12.1654525,59.1756312
12127263,"0xb90c1f",2.8,78300,12.4139395,59.1941914
1074055,"0x106387",3.8,140815,11.9568102,59.1784954
11335258,"0xacf65a",2.9,82773,12.9446197,59.2210951
11010593,"0xa80221",3.2,102598,11.9541646,59.1916703
3381387,"0x33988b",2.8,77343,14.6314669,59.2426885
6852867,"0x689103",2.4,58695,14.6589186,59.2463681
10369861,"0x9e3b45",3.9,150195,11.9467057,59.1988625
9858666,"0x966e6a",4.2,175876,14.6432683,59.2482661
521275,"0x7f43b",4,162353,12.3639485,59.1961625
6940530,"0x69e772",3.5,124409,12.2301328,59.2033617
15545600,"0xed3500",2.5,63721,12.3922003,59.1844259
12442349,"0xbddaed",7.9,627266,11.9879888,59.1928696
9003469,"0x8961cd",3.3,109847,14.6718386,59.4509358
13042089,"0xc701a9",3.3,109868,14.6815243,59.4486351
738603,"0xb452b",2.3,54310,14.5949014,59.4520803
998907,"0xf3dfb",3.6,126910,13.4182953,59.4340719
3057745,"0x2ea851",4.2,175288,11.9126793,59.397577
2917254,"0x2c8386",3.8,140638,14.6196547,59.452286
5016496,"0x4c8bb0",3.5,124807,12.4173985,59.4172634
9569286,"0x920406",4.4,197204,12.598214,59.4210232
16295237,"0xf8a545",3,91211,12.4738561,59.4146967
12393966,"0xbd1dee",6.8,463823,12.1728091,59.4073774
10762016,"0xa43720",4.7,220837,12.5001735,59.4205848
7220181,"0x6e2bd5",5.2,272574,12.3309384,59.4034199
5424624,"0x52c5f0",3.3,107777,14.1581281,59.4430935
6983928,"0x6a90f8",3.1,95088,12.4073619,59.4123182
8080273,"0x7b4b91",3.5,122008,12.6173454,59.4282768
12112979,"0xb8d453",3.6,129874,12.3714091,59.4210088
10730672,"0xa3bcb0",5.9,350581,12.2593272,59.4266084
9092758,"0x8abe96",2.6,65611,12.5413202,59.432355
5980702,"0x5b421e",3.1,97228,12.4361598,59.4261909
16444221,"0xfaeb3d",6.4,404596,12.5676275,59.4188008
6073809,"0x5cadd1",4,156225,12.4087362,59.4230826
6646497,"0x656ae1",5.5,307909,14.6486459,59.45146
3012880,"0x2df910",3.3,110974,12.4434731,59.4212365
11670545,"0xb21411",3.4,115266,14.6040688,59.4624451
7125663,"0x6cba9f",6.9,472327,12.6452387,59.4166053
276163,"0x436c3",5.5,307234,12.0792227,59.3791626
556811,"0x87f0b",3.2,103723,12.1627452,59.3820384
18024,"0x4668",7.3,532594,14.0879045,59.4240374
3825650,"0x3a5ff2",4.5,205985,11.9613129,59.3704045
14054374,"0xd673e6",5.4,294963,12.5590871,59.3868337
620351,"0x9773f",4.9,237810,12.4173408,59.3914173
3402034,"0x33e932",3.4,115041,14.1493586,59.4273438
16648478,"0xfe091e",3.5,120714,12.0063024,59.3820161
8016156,"0x7a511c",3.2,101836,11.8160223,59.3757904
12429990,"0xbdaaa6",7.8,601863,13.1033218,59.4107709
9328434,"0x8e5732",4,158884,14.6186084,59.4295602
7909264,"0x78af90",4.8,234417,12.7283138,59.3947369
9193502,"0x8c481e",3.6,126857,14.1882468,59.4131399
4168123,"0x3f99bb",3.5,123820,12.254998,59.3773427
10811610,"0xa4f8da",3.6,131820,12.7331572,59.3894122
13079341,"0xc7932d",4.1,165474,12.7036737,59.3883348
11827650,"0xb479c2",2.7,75367,13.0122538,59.416696
1841668,"0x1c1a04",2.9,84695,12.077938,59.3945156
5433835,"0x52e9eb",3.9,154190,12.5337853,59.4008689
9913529,"0x9744b9",2.8,77585,12.3460548,59.3987323
8088840,"0x7b6d08",4,160447,12.2439954,59.3967987
10341579,"0x9dcccb",4.4,191348,12.4582218,59.4017477
2603695,"0x27baaf",10.1,1022374,12.4427045,59.4089137
3464021,"0x34db55",2.4,55451,14.6166636,59.4447283
13171534,"0xc8fb4e",5.8,330703,13.0370135,59.411939
