"","mrros_historical_1961_1990","mrros_rcp45_2071_2100","mrros_rcp85_2071_2100","tas_historical_1961_1990","tas_rcp45_2071_2100","tas_rcp85_2071_2100","pr_historical_1961_1990","pr_rcp45_2071_2100","pr_rcp85_2071_2100"
"501",5.96741488229988e-05,4.14468640453422e-05,3.67793763986798e-05,270.831196598558,273.341170240644,274.812072425477,9.41230204232785e-05,9.35329157055822e-05,0.000105238416905586
"502",4.28602151277763e-05,2.53869501122639e-05,2.12572039027116e-05,273.510092435969,275.972933504828,277.407022621776,8.99950087838673e-05,9.04765831963558e-05,0.000101013133466221
"503",6.12153140095046e-05,5.31436134358013e-05,5.19269355288653e-05,268.978382056773,271.509964455064,273.040540695172,7.53340433869929e-05,7.16537971861882e-05,7.77588679359627e-05
"504",5.8784710639675e-05,5.12280374201392e-05,5.01831684442006e-05,268.531247269054,271.107964633873,272.663068057934,6.96436709222895e-05,6.56364542966695e-05,6.9494435773302e-05
"505",5.58935521495778e-05,4.83160841232215e-05,4.6734223480254e-05,269.471330261707,272.028657063742,273.598715668354,7.12212994814549e-05,6.75520868566635e-05,7.21707756751767e-05
"506",5.74923724033868e-05,4.97529130697181e-05,4.82081167176125e-05,270.247242275788,272.762532684506,274.311414356613,7.86141161911735e-05,7.52952399827905e-05,8.07861397033798e-05
"507",5.83299459160489e-05,4.91865863775439e-05,4.65102327657814e-05,270.51693128471,272.955044054814,274.467943082725,8.48281511283281e-05,8.28786986373223e-05,8.95143483406918e-05
"508",5.95337682122972e-05,5.15065648872245e-05,5.0612790258665e-05,268.299553227844,270.871953063801,272.414096012976,6.9521415006165e-05,6.55062014437202e-05,6.87971856811249e-05
"509",5.66782188484453e-05,4.90686789644581e-05,4.74997620032204e-05,269.408940117938,271.967986615136,273.536882795467,7.20501995409397e-05,6.83310875220572e-05,7.29822335629897e-05
"510",5.52322170235246e-05,4.76695311261337e-05,4.620458237113e-05,270.415109300657,272.906267225047,274.438883529353,7.66640372814258e-05,7.36272983811391e-05,7.89050613012521e-05
"511",6.22522620458596e-05,5.22787604797234e-05,4.95868089429153e-05,270.943768914107,273.42646005724,274.962088445539,8.97647112904873e-05,8.7235944326891e-05,9.44282315988553e-05
"512",4.23049674277243e-05,3.69700394282732e-05,3.61143367008086e-05,269.072942731307,271.646910725016,273.234083573171,5.43623478821594e-05,5.10758262876612e-05,5.39303096391415e-05
"513",4.34226820580516e-05,3.76472701670516e-05,3.67494737685083e-05,269.653320094218,272.218942469476,273.789333347605,5.79393997078956e-05,5.47845790899582e-05,5.81001778250757e-05
"514",4.70293733975624e-05,4.0338037626203e-05,3.92242066792549e-05,269.8442608256,272.343558622525,273.890542176101,6.28149635951149e-05,6.00128134618543e-05,6.40182958367687e-05
"515",6.10116922006098e-05,4.72992912425447e-05,4.33595486854325e-05,269.769241864656,272.300848560102,273.810304780915,8.29829445110509e-05,8.05761041618146e-05,8.64736680165642e-05
"516",5.27331163857822e-05,4.54009166423588e-05,4.40577344438266e-05,269.425588673598,271.921282762241,273.453295273446,6.77031992552588e-05,6.47401995506726e-05,6.96313450819197e-05
"517",4.65671059303579e-05,4.01519365205445e-05,3.93306486390245e-05,269.177179641127,271.722448830035,273.284117958681,5.93796699094775e-05,5.60435889665498e-05,5.92544969006058e-05
"518",5.19362543468613e-05,4.43376323153782e-05,4.27445307171771e-05,269.291606719669,271.788934455643,273.3516963038,6.63194553230196e-05,6.34229196138333e-05,6.77054076218815e-05
"519",5.00687565233531e-05,4.29737295770254e-05,4.21678314341363e-05,269.423122267361,271.977700198338,273.52654436705,6.38790399900474e-05,6.0417095054731e-05,6.41269014883099e-05
"520",3.69974948317387e-05,3.28508720286708e-05,3.15096923231353e-05,269.404756057305,271.992468784433,273.609426984593,4.99532363260366e-05,4.82604966015363e-05,5.075361322081e-05
"521",4.38359331760952e-05,3.81108712391625e-05,3.7229678155892e-05,269.170722516431,271.738490329542,273.315222258656,5.63402863883571e-05,5.30221259744834e-05,5.60358435486032e-05
"522",4.39432776167699e-05,3.89306509808773e-05,3.8183973376972e-05,268.730389675698,271.311027147239,272.901698560369,5.53748679699898e-05,5.31873540172464e-05,5.62940880111375e-05
"523",3.58744720512261e-05,3.17772449310675e-05,3.04982342927576e-05,269.466648034164,272.050088574331,273.67151030923,4.8884812415176e-05,4.70641898831125e-05,4.9469187304847e-05
"524",4.05195945989953e-05,3.51775363339895e-05,3.42098196116935e-05,269.245727446468,271.800979015475,273.407601120064,5.283910442976e-05,4.98859872901158e-05,5.26192045576621e-05
"525",5.13540426874069e-05,4.50022567848647e-05,4.46335198731953e-05,269.2119788568,271.75644363634,273.300325466146,6.61587259676659e-05,6.47664505058274e-05,6.96870908522311e-05
"526",5.24550502500289e-05,4.57178052956386e-05,4.59322291305039e-05,268.621053302286,271.198912181759,272.754042509763,6.42288569804289e-05,6.26731218714582e-05,6.73865350110068e-05
"527",5.98305633749338e-05,5.19296344463973e-05,5.11698334681422e-05,269.465720664037,271.972324061105,273.507104363331,7.87259616992861e-05,7.67839281897934e-05,8.45463448524513e-05
"528",5.52403686913771e-05,4.85109524665064e-05,4.90433769414201e-05,267.990262114838,270.58105766622,272.135347899991,6.46989970664203e-05,6.29010975062457e-05,6.77999926649526e-05
"529",4.18436474278577e-05,3.26646734550627e-05,2.82632851107207e-05,272.9099554854,275.397740453691,277.090652292424,7.10545906358037e-05,7.02647760937909e-05,7.73184380372308e-05
"530",6.37582337646623e-05,5.13766253234159e-05,4.71984729146741e-05,269.778785359145,272.33447006802,273.964630119764,8.55549191043079e-05,8.33324276202344e-05,8.91518355027967e-05
"531",6.66048990244722e-05,5.38171181631321e-05,4.97405509789455e-05,269.183558178845,271.766741825573,273.413717395292,8.50102879165975e-05,8.25939434235798e-05,8.80438659784574e-05
"532",6.53951846258828e-05,5.41711565440712e-05,5.18984816846589e-05,270.135507336727,272.67301721235,274.224165103621,8.85442755135636e-05,8.62721723306788e-05,9.44751205064079e-05
"533",6.28661655841442e-05,5.28241959375181e-05,5.11297040494998e-05,270.150280023673,272.652915731346,274.231769632408,8.56828172319018e-05,8.3283183485416e-05,9.11014469487923e-05
"534",6.46525920048519e-05,5.11347588179662e-05,4.65565177571563e-05,269.435940333617,272.047617782302,273.70402587414,8.37912241518362e-05,8.16361228834188e-05,8.78540248171292e-05
"535",4.59445128484572e-05,3.56173620910267e-05,3.08135889246418e-05,272.132624592327,274.668501028249,276.395026669287,7.15633384188847e-05,7.06043480834877e-05,7.69358230302322e-05
"536",5.93174114436888e-05,4.60564507206634e-05,4.11447409969287e-05,270.206496378885,272.817102594764,274.492588287474,8.06825890867041e-05,7.89248976810689e-05,8.61997263167273e-05
"537",2.65695577567487e-05,7.72992759116669e-06,3.17097067787751e-06,276.025424445474,278.557049597781,280.069189458142,8.26080541887041e-05,8.47042545860914e-05,9.49173044406231e-05
"538",6.15703542932527e-05,4.75631429246072e-05,4.25552888156275e-05,269.946273579917,272.567149572156,274.221662348099,8.30353568485907e-05,8.11798008909351e-05,8.72903376795766e-05
"539",5.51299484208985e-05,3.66844896528382e-05,3.07874123562013e-05,271.838536368227,274.465604715651,276.021657791945,9.10774053372656e-05,8.99350055427016e-05,9.8930153411299e-05
"540",7.38640555349167e-06,1.07599564096924e-06,1.8048413874468e-07,278.017296178813,280.341624596168,281.747970205693,7.50134844396618e-05,7.82370649938933e-05,8.8312355322011e-05
"541",2.77359060874153e-05,1.32511532319895e-05,1.01424806391755e-05,275.082786936162,277.535559862441,279.01036269996,8.79328682237772e-05,9.02336364894517e-05,0.000101568739802714
"542",3.55505820523432e-05,1.63736148631061e-05,1.08223774518452e-05,274.663682425773,277.195008794906,278.70082285106,8.91547379879976e-05,8.95238516000725e-05,0.000100780988772475
"543",4.47649335050481e-06,2.37240340516162e-06,1.5285911147753e-06,278.871970487469,281.218406321971,282.615219034861,4.89422122599283e-05,4.96829460945072e-05,5.77052942718296e-05
"544",5.82239492032254e-05,3.90833482629511e-05,3.36789195698509e-05,271.440214935294,274.047129549785,275.564266766509,9.44859644737176e-05,9.29746922333442e-05,0.000103379942834138
"545",5.91356599880095e-05,4.65712242847917e-05,4.29160990960687e-05,270.369570618631,272.970035255737,274.521094033578,8.33430346455482e-05,8.06149217163321e-05,8.90967329117944e-05
"546",5.53053000060168e-05,4.37922777828608e-05,4.05656910236668e-05,271.311768935846,273.879594883344,275.437428467038,8.14331295489528e-05,7.92479776197182e-05,9.09914965303258e-05
"547",6.88623040186831e-06,3.22822302171167e-06,2.36123009628643e-06,277.965464450086,280.242075627569,281.694578270978,5.65645309537966e-05,5.79035957998796e-05,6.63621335716968e-05
"548",5.87774795717075e-06,3.0804235145976e-06,2.27710438839099e-06,278.562964993428,280.919227532625,282.331382782709,5.36665127608539e-05,5.51843824704125e-05,6.27213406236177e-05
"549",5.52255243102483e-06,2.93207117984895e-06,2.11163415308275e-06,278.665826836471,281.027499493147,282.439115588886,5.25564507039405e-05,5.39855163586994e-05,6.13168610096077e-05
"550",7.35934716979769e-06,1.64684182860692e-06,4.99040378304075e-07,277.772149776852,280.048902139425,281.510722630797,6.48672932265735e-05,6.72092755805572e-05,7.79771905323091e-05
"551",8.74514128919202e-06,1.72066522897241e-06,3.89254462105674e-07,277.665060690223,279.979979699334,281.447685755901,6.92056452382975e-05,7.16398777188842e-05,8.26571792339697e-05
"552",2.03280037679459e-05,7.83624584400785e-06,5.33348260740833e-06,276.070325541646,278.475209087767,279.943475485864,8.05403987096072e-05,8.23358108869924e-05,9.37114735063546e-05
"553",5.42442823074712e-05,3.60634323439904e-05,3.03164871189032e-05,272.12338469232,274.71737942373,276.233306564769,9.19709408972201e-05,9.00250844769625e-05,0.000101605458958226
"554",1.96318466402455e-05,8.10823233075455e-06,5.88969523304171e-06,276.066095840835,278.456407258401,279.901300967709,8.02326266393323e-05,8.16338618451336e-05,9.55090323489711e-05
"555",5.39378371497334e-05,3.6867481861567e-05,3.13099095665842e-05,271.950203443357,274.544336680259,276.069944410118,8.9876879638461e-05,8.77274111906766e-05,9.81447250974939e-05
"556",4.52505675130515e-05,2.65908218026261e-05,2.06585724087437e-05,273.407782701128,275.989301232579,277.500612030458,8.8679060336217e-05,8.72473415106713e-05,9.92140763625415e-05
"557",5.14098483219127e-05,3.42209021268884e-05,2.87247742521896e-05,272.139023780548,274.735032405766,276.259515273415,8.78217747368389e-05,8.55863124227752e-05,9.6552312113425e-05
"558",5.27702223472559e-05,3.59986724156012e-05,3.03550113308052e-05,272.188577367884,274.777303132841,276.30793041926,8.95397379903345e-05,8.7554366437873e-05,9.84935364211115e-05
"559",2.95090536642368e-05,1.51213020930599e-05,1.27623261529032e-05,274.773351270903,277.214076477171,278.664772844785,8.5885266243307e-05,8.70896551699806e-05,0.000101745313982201
"560",1.51595264370782e-05,5.88277519445442e-06,4.26493013594182e-06,276.961461851616,279.485376342487,280.925019836096,7.39256536174682e-05,7.84574955819861e-05,9.07367271598523e-05
"561",3.89333976146699e-05,2.22058168409675e-05,1.8601355152652e-05,273.332349076671,275.873414749443,277.326778369219,9.05459466413031e-05,9.19263668721101e-05,0.000107036800045431
"562",3.40906020113104e-05,1.9927371690405e-05,1.76288477419034e-05,273.822260371367,276.330355430554,277.772839225413,8.78712728790526e-05,9.01538087107667e-05,0.000105590139351672
"563",8.04268597612127e-06,2.24127094721567e-06,1.00566036517937e-06,277.640309593252,279.968053270068,281.397788380647,6.58719437408628e-05,6.75086637310795e-05,7.93783770409909e-05
"564",3.32369897150874e-05,1.79117256231636e-05,1.53313768971269e-05,274.265752895889,276.748342804452,278.171428453136,8.47105290838034e-05,8.38867475505052e-05,9.7695443771378e-05
"565",2.98041945328922e-05,1.49957733175087e-05,1.22914861848196e-05,274.857506869778,277.336081222472,278.759182147385,8.29073310257388e-05,8.23498031260548e-05,9.60638869006241e-05
"566",2.19075337639283e-06,1.33354984071359e-06,7.5800943029612e-07,279.131210588868,281.632894283001,282.98573960179,4.74700153909583e-05,4.87501927938519e-05,5.46036912212531e-05
"567",2.51797536021696e-06,1.06062107921156e-06,4.65002720173627e-07,278.971689883312,281.448016562313,282.817915377613,5.0389943978896e-05,5.18067717805325e-05,5.8313196216865e-05
"568",6.80002434233091e-06,2.93765434143901e-06,2.0498923436479e-06,277.835160639648,280.225130761253,281.650419576528,5.69237433697348e-05,5.75850317480534e-05,6.7004309601823e-05
"569",1.19445632680749e-05,2.71601481597264e-06,7.68033913892013e-07,276.949540607006,279.404774310369,280.895903535693,6.96259971263537e-05,7.02519325457529e-05,8.21499406012806e-05
"570",3.39543884772742e-05,1.950296662881e-05,1.35729077420667e-05,273.965752180104,276.54875178974,278.163023339568,7.42026451664688e-05,7.34495701262131e-05,8.35951034777174e-05
"571",6.0503830528398e-05,4.65321685774841e-05,4.24681594777311e-05,270.253738316117,272.861651968807,274.401790774423,8.61974378517316e-05,8.32567900511999e-05,9.26670824473343e-05
"572",4.40412786202759e-05,3.04194099303002e-05,2.54404885885451e-05,272.435853415975,274.99520235385,276.567353204144,7.86466225770418e-05,7.67057784433808e-05,8.61409807761378e-05
"573",4.43794214734133e-05,2.71998855703262e-05,2.16921087817888e-05,273.014394453384,275.583808042123,277.113749066013,8.46193372288197e-05,8.27569520699797e-05,9.37637763889798e-05
"574",5.00926135790343e-05,3.37042722382377e-05,2.82383330587019e-05,272.26183134369,274.853418215786,276.387013810831,8.62670484756258e-05,8.41027960749975e-05,9.45543951700826e-05
"575",4.44062140774178e-05,2.58403132466486e-05,2.07290441658376e-05,273.147677642157,275.717234433173,277.210307677882,8.71104142668168e-05,8.53547049569798e-05,9.75809595152745e-05
"576",5.90587315850634e-05,4.98954817539583e-05,4.89524888583765e-05,269.562954097499,272.097698672946,273.650410701845,7.51504939094641e-05,7.22429794741404e-05,7.83144045158994e-05
"577",4.63999580094233e-05,4.07016807967273e-05,3.87096395641735e-05,271.082940207051,273.576876492738,275.217450793023,6.44170933687201e-05,6.43384050315629e-05,7.00415210248835e-05
"578",4.67420394545857e-05,4.13085713422804e-05,3.94239244717423e-05,271.059909069238,273.557958576178,275.191264265973,6.51032093506444e-05,6.50925420799119e-05,7.05902362615308e-05
"579",5.35839708432908e-05,4.71852127412535e-05,4.579306810439e-05,270.467835117975,272.999105212113,274.580883886429,7.28089942824559e-05,7.28985201329565e-05,8.01641258379148e-05
"580",5.39902159963608e-05,4.62851448556633e-05,4.51695961205917e-05,269.504371571052,272.00026867925,273.578239931524,7.08171463901606e-05,6.833652197014e-05,7.43791288027918e-05
"581",4.77952774189322e-05,4.17299684755116e-05,4.17921125241933e-05,268.036634892351,270.595319389004,272.15315350767,5.82896174085036e-05,5.63446443616493e-05,5.92642632134538e-05
"582",4.47796824368996e-05,3.88634071480722e-05,3.84719599616457e-05,268.856661976902,271.381304669713,272.951833498293,5.89889898396096e-05,5.73231717580191e-05,5.94542792878658e-05
"583",4.99314843867092e-05,4.35629885390734e-05,4.39350275895132e-05,267.706136061055,270.304612484051,271.86875536338,5.85167517959283e-05,5.63853507814969e-05,6.08261123482548e-05
"584",4.89504380960095e-05,4.25903706903681e-05,4.28476726244493e-05,267.920442390505,270.511338485485,272.075649162497,5.83185036858687e-05,5.62287688384962e-05,6.0061484756515e-05
"585",4.78708527275313e-05,4.14960869600223e-05,4.1650420406758e-05,268.152280587952,270.740362336186,272.308490386732,5.81880879273069e-05,5.62176306245919e-05,6.00282605318404e-05
"586",4.79593259361181e-05,4.17112103187892e-05,4.19091409501359e-05,267.969103255282,270.563667535076,272.133036766802,5.74125596837113e-05,5.54022498956105e-05,5.79764884152888e-05
"587",4.62000958427422e-05,4.03361902987494e-05,4.01097527225453e-05,268.46680592794,270.998704558979,272.56383035989,5.87694325024317e-05,5.71385686655873e-05,6.18052703978702e-05
"588",5.23704968166791e-05,4.53605728646961e-05,4.56510796780415e-05,268.607730977829,271.180118376846,272.73285865172,6.46202312697206e-05,6.29728421854723e-05,6.78920329503209e-05
"589",4.4151482007251e-05,3.9144414318525e-05,3.93826562113105e-05,267.666666667327,270.237518714236,271.800762711018,5.45358114662067e-05,5.27711436545936e-05,5.85102375248167e-05
"590",4.56361017565299e-05,3.99370625141803e-05,3.97525422631012e-05,268.424022063161,270.952470722658,272.516280248671,5.81719424614439e-05,5.66740984141904e-05,6.53198105026831e-05
"591",4.0790332608839e-05,3.64298419463746e-05,3.58588761274483e-05,268.748899770387,271.325326694635,272.913768125185,5.34027546851445e-05,5.26954335575975e-05,5.37413895197326e-05
"592",3.40053488889776e-05,2.998766655872e-05,2.90680976014106e-05,269.020553974916,271.581079528487,273.186698453327,4.90293205582312e-05,4.84333088111591e-05,5.08442049337414e-05
"593",3.76431867065409e-05,3.34510907029388e-05,3.3007732754459e-05,268.388757714149,270.9916713658,272.589663906805,4.98418472422226e-05,4.89697854219504e-05,5.13931710552971e-05
"594",4.46519414790267e-05,3.97150667059231e-05,3.90753201292791e-05,269.078524100242,271.614445958269,273.189691185461,5.78181732664168e-05,5.68129465115795e-05,5.9584033127805e-05
"595",4.37456055689528e-05,3.92405468750667e-05,3.884411014976e-05,268.393872046153,270.961521988027,272.532650140654,5.50520649642923e-05,5.40564473905206e-05,5.74437039786932e-05
"596",6.39543718349855e-05,5.66727600898994e-05,5.78147535385979e-05,267.912497951053,270.4860918982,272.00388938163,7.50870228591611e-05,7.35239788358713e-05,8.08902580164502e-05
"597",6.33897652619048e-05,5.60485611513419e-05,5.69321898516308e-05,268.187826103294,270.759322798567,272.284320268017,7.58128018203741e-05,7.4403813156854e-05,8.21006363375018e-05
"598",6.05358425482021e-05,5.32631495041586e-05,5.42501353575186e-05,268.457749037761,271.030403618743,272.563108297096,7.43298542621151e-05,7.3118947653076e-05,8.04859999598967e-05
"599",6.6715149617533e-05,5.87368128345903e-05,6.16533040933062e-05,267.34959617236,269.983467455923,271.5169864418,7.29011917532706e-05,7.06743015540135e-05,7.73096532864941e-05
"600",7.52019466924082e-05,7.20524610465834e-05,7.83088539000834e-05,268.32009213158,270.886493946906,272.42270401947,7.76164140664e-05,7.6227772497752e-05,8.65088757540999e-05
"601",4.96120451004278e-05,4.3378733336847e-05,4.46400620160618e-05,266.987564926191,269.659104088589,271.212215351384,5.73148137923181e-05,5.61216921294883e-05,6.07841827332329e-05
"602",4.88773690199835e-05,4.2551675444102e-05,4.36635487243804e-05,267.279785088111,269.944717740314,271.499252113475,5.72713850672606e-05,5.61269684179951e-05,6.00365755092087e-05
"603",4.97912951917746e-05,4.26164134178406e-05,4.34064276834135e-05,268.316116738253,270.932598523641,272.478275443623,6.18745433306287e-05,6.06312728289134e-05,6.56698751060032e-05
"604",5.81193041804817e-05,5.00962405943517e-05,5.16457356078512e-05,269.212330828617,271.817930246455,273.380813486464,7.41179608027201e-05,7.29936799851665e-05,8.02155391645177e-05
"605",4.20068758923712e-05,2.6243576413163e-05,2.30360241270636e-05,272.380372177332,274.958530659076,276.497410021108,8.39861785865317e-05,8.38678562675067e-05,9.78420259549842e-05
"606",1.4113904704928e-05,9.6427938963902e-06,8.81713301982602e-06,276.615299461063,279.073841952163,280.525799554506,6.06711135780859e-05,6.18367857791286e-05,8.77171381220046e-05
"607",9.73627109730686e-06,5.62703295739287e-06,4.54706126561699e-06,277.374801878523,279.833375665207,281.289595376389,5.8306395828806e-05,5.99506287923482e-05,8.09366350152182e-05
"608",1.10772502716772e-05,1.58336487472088e-06,1.77463709567353e-07,276.86661912267,279.306710638277,280.860609866875,6.75790056787291e-05,6.87762348456107e-05,8.05571274219506e-05
"609",1.04629341567272e-05,4.13927189660383e-06,2.47326920993881e-06,276.807008021448,279.193237188671,280.701438967917,6.50697473474597e-05,6.59890953582434e-05,7.75387588012284e-05
"610",5.21894182101585e-05,3.74429657450889e-05,3.16938328643866e-05,271.238495370649,273.877170572454,275.471490010138,8.24616997543376e-05,8.15373075969097e-05,9.23690618602935e-05
"611",3.95033090886009e-05,2.45378063748793e-05,1.78457758099491e-05,273.407035071082,276.009636473611,277.612790142639,7.90972684437456e-05,7.92439158242621e-05,9.10534312216985e-05
"612",5.58794577805827e-05,4.48120539922915e-05,4.02178496458378e-05,271.14101503973,273.700183820061,275.215310556715,8.75971111329708e-05,8.75399124073969e-05,9.83719039121626e-05
"613",7.77727162506087e-05,7.32080271286065e-05,7.82385853616751e-05,268.895586021101,271.433735063999,272.905574675411,8.41575151802596e-05,8.38022924024837e-05,9.31649230819278e-05
"614",5.11078315657056e-05,4.43483991516653e-05,4.36557686590003e-05,272.05504238022,274.55595945339,276.073477747935,7.71895939819862e-05,7.8171672227676e-05,8.65911186165316e-05
"615",8.05784672438024e-05,7.88096022337096e-05,8.62795924574964e-05,269.473116323612,272.001801818717,273.497728739602,8.33792708974397e-05,8.34586167575261e-05,9.25965735824875e-05
"616",4.83490467825809e-05,4.00943270078578e-05,3.71541626095789e-05,272.61513320959,275.137218944208,276.673045715667,7.95003246268758e-05,8.03520957102668e-05,9.00836385845012e-05
"617",5.75726592993399e-05,4.49326756332349e-05,3.89624413123588e-05,270.836035914957,273.455582853733,274.983197859024,8.58583566272731e-05,8.44296462346205e-05,9.52875790471478e-05
"618",5.96651742210852e-05,4.90138051900065e-05,4.55220268227112e-05,270.526851020014,273.072561569143,274.58059239338,8.79379316189865e-05,8.80447886056319e-05,9.90102260883755e-05
"619",5.93297585608114e-05,4.85565423113239e-05,4.48610661192195e-05,270.557734461947,273.105660135569,274.611600730039,8.80695451593504e-05,8.81563626118805e-05,9.88022640547457e-05
"620",3.39843969483514e-05,1.72985285107333e-05,1.14782924474779e-05,274.433761592967,277.020812503815,278.593580139288,8.20954748751075e-05,8.30257702686363e-05,9.68052370370074e-05
"621",4.08814321851912e-05,2.42997357450042e-05,1.63396432545361e-05,273.881206989656,276.502006158495,278.078157820529,8.58409309661116e-05,8.55752108816415e-05,9.9978095705273e-05
"622",4.51383917554257e-05,3.13005500374242e-05,2.41043216014234e-05,273.073430704862,275.688007756924,277.259308908844,8.31791037866835e-05,8.23858558265275e-05,9.42420141282367e-05
"623",3.9423144617903e-05,2.23593477434538e-05,1.85770979323532e-05,273.313163087696,275.861766034792,277.311528593691,9.06020917636935e-05,9.18307029816072e-05,0.000108327138017823
"624",5.05290454531102e-05,3.21395960740131e-05,2.60483230975985e-05,271.934565591312,274.5784297095,276.058996509374,8.71041269167437e-05,8.40977115804639e-05,9.51202647749997e-05
"625",2.12156313068732e-05,1.13125983640112e-05,1.00243331252211e-05,275.981257612978,278.527656920949,279.947603268454,7.73519480776059e-05,8.15335656482713e-05,9.47531597456192e-05
"626",3.69490610068189e-05,2.05975023629057e-05,1.70905436826922e-05,273.631604665502,276.165373573668,277.616121286992,8.96075831788507e-05,9.1181106766828e-05,0.000107978376920579
"627",1.01657131195844e-05,7.13715521170647e-06,6.84336058433042e-06,277.356125502536,280.05460465112,281.524490059658,5.11356471836182e-05,5.09145084079304e-05,5.80482086276625e-05
"628",3.6235745029019e-05,2.44407984315642e-05,1.8418300577179e-05,272.950819890429,275.54476611733,277.15315033379,6.53461231054724e-05,6.42887382605819e-05,7.0641916721774e-05
"629",5.07080431465929e-05,3.85610124239627e-05,3.280626869511e-05,271.03122744457,273.637358377033,275.21252921596,7.62167431212901e-05,7.43548042355063e-05,8.21581443926463e-05
"630",5.08432442300324e-05,3.63752764547863e-05,3.10277931859685e-05,271.477563280673,274.106893476145,275.639955547794,7.91127177470894e-05,7.51373492079988e-05,8.31299562883862e-05
"631",5.63849607989374e-05,4.46379210144998e-05,3.95831171820601e-05,270.23791297079,272.827601577584,274.349645749335,8.15809464446947e-05,8.00958856191117e-05,8.89996639302376e-05
"632",4.75624696689835e-05,3.44134826697762e-05,2.81353610431376e-05,271.786013958891,274.408386043172,275.997992997442,7.64395257341125e-05,7.35137758589847e-05,8.17211157562749e-05
"633",5.88979736715611e-05,5.48739274755469e-05,5.73550312423686e-05,269.825363000676,272.361901626989,273.875132513658,7.14128128474416e-05,7.14118502013431e-05,7.77235536396118e-05
"634",1.68943554670321e-05,7.61506189161317e-06,4.76870579144224e-06,275.688775906198,278.260502385878,279.764151858918,5.2696064796069e-05,5.4446158294904e-05,5.95154250765213e-05
"635",1.8400608060251e-05,1.01354251980636e-05,8.06128436588572e-06,274.974206697557,277.469113532081,278.961431421853,5.60535958157734e-05,5.66808264134616e-05,6.24019503672834e-05
"636",2.83549469231473e-05,1.51962129030415e-05,1.22927005509976e-05,273.915796490464,276.509085151133,278.010530690239,6.64124596500292e-05,6.40260592735288e-05,7.13107125734434e-05
"637",3.10379330710131e-05,1.92325674243066e-05,1.71726684074368e-05,273.328091235559,275.924219529068,277.408979148758,6.48995965478236e-05,6.35248559509602e-05,7.11096039559035e-05
"638",2.19419157368708e-05,9.94799368739556e-06,4.33215720757183e-06,275.140106146628,277.702862665153,279.258785842263,6.18861201258632e-05,6.21996165720917e-05,6.83286381802019e-05
"639",3.8219573246688e-05,2.99848179986967e-05,2.35561164362309e-05,272.411128089423,274.962059370321,276.557721535307,6.56207252225707e-05,6.57628554220579e-05,7.14471123399218e-05
"640",4.49556737588329e-05,3.69630949102852e-05,3.10516054369465e-05,270.272165395436,272.856682544777,274.388883443107,6.73465646959331e-05,6.80030844768128e-05,7.20151977955318e-05
"641",4.29556989551509e-05,3.49920960637334e-05,2.94070194686984e-05,271.415487686222,273.96929606552,275.553848883576,6.66433631879515e-05,6.68602712815199e-05,7.25497284288796e-05
"642",4.82309908616899e-05,4.03179175016561e-05,3.61379197294063e-05,270.689227531419,273.224674437765,274.766711772797,7.03280516494444e-05,7.15813813437308e-05,7.86839460561132e-05
"643",3.30144642562913e-05,2.44347847886096e-05,1.77009684170452e-05,272.623444216708,275.219363455372,276.778655420245,6.21685580900269e-05,6.31938051573802e-05,6.67278097087083e-05
"644",1.16244147722467e-05,3.98160371753536e-06,1.42765104014364e-06,275.992298667443,278.492273549477,280.00243632464,5.0117413708983e-05,5.11997184195583e-05,5.6001595414899e-05
"645",1.36707868523059e-05,9.91856291380426e-06,9.4022196327434e-06,276.04871464383,278.541100853377,279.98758398678,4.91694209617715e-05,5.03219218647021e-05,5.58227747232816e-05
"646",1.74610914486603e-05,9.48677985591697e-06,7.31500128801895e-06,274.922043787467,277.442510954782,278.924823046223,5.19450124056893e-05,5.23316851117589e-05,5.7271291640516e-05
"647",4.05656218152988e-05,3.36120184374781e-05,2.86600480065204e-05,269.819865063594,272.447410083643,274.021100385923,6.16266369228734e-05,6.2919856499996e-05,6.69298942707404e-05
"648",5.04228930358877e-05,4.28632121608589e-05,4.15305202174419e-05,266.86531172533,269.577002410806,271.170507354203,5.67480045575929e-05,5.51237373079205e-05,5.82800450982879e-05
"649",3.59679560125282e-05,2.5103993507156e-05,2.07206861914741e-05,271.909230548915,274.505423585533,276.024831535071,6.27137663616683e-05,6.25251766352504e-05,6.65746940974135e-05
"650",3.86365183972841e-05,3.18045739288953e-05,2.66851766552725e-05,270.405332907104,272.997308740522,274.544163445624,6.1960697266299e-05,6.31899953677346e-05,6.71218908010281e-05
"651",4.1130136826608e-05,3.37802932000185e-05,3.1826612049648e-05,269.361082891401,271.995704283164,273.545904577331,5.57155611699649e-05,5.49509761682773e-05,5.84123044166429e-05
"652",1.87313052416999e-05,9.25386805785012e-06,6.23724690553835e-06,274.646028207644,277.235273154748,278.772972028836,5.18465943276142e-05,5.2128350641754e-05,5.54403910395457e-05
"653",4.80190131139238e-05,4.09719459028578e-05,4.00527399215683e-05,266.791583770316,269.526623861599,271.141388207432,5.3374802880641e-05,5.14733740534248e-05,5.41789042047038e-05
"654",3.81867964155848e-05,3.07030120391465e-05,2.50844088264673e-05,270.34259140301,272.977194519739,274.533457264496,6.25482484444295e-05,6.40014286625846e-05,6.81487097984218e-05
