"lakeid","d1","d2","dm","area","fractionalarea","cumsumarea","cumsumfraction","intervals.string","oneminusZdmdivZmaxdm"
"SW3-6084",30,34.6,32.3,58203.5877561034,0.0250835172184586,58203.5877561034,0.0250835172184586,"30-34.6",0
"SW3-6091",0,2,1,796336.804627868,0.346348595060882,2287846.870821,0.995047001241611,"0-2",0.904761904761905
"SW3-6091",2,4,3,932942.343801528,0.405762069730612,1491510.06619313,0.648698406180729,"2-4",0.714285714285714
"SW3-6091",4,6,5,366518.580194986,0.15940892669599,558567.7223916,0.242936336450118,"4-6",0.523809523809524
"SW3-6091",6,8,7,126770.970596147,0.055136152574284,192049.142196615,0.0835274097541281,"6-8",0.333333333333333
"SW3-6091",8,10,9,62838.4006471496,0.0273301342516543,65278.1716004674,0.0283912571798441,"8-10",0.142857142857143
"SW3-6091",10,11,10.5,2439.77095331786,0.00106112292818975,2439.77095331786,0.00106112292818975,"10-11",0
"SW3-6093",0,2,1,663902.068862268,0.272365868239541,2392888.02736544,0.981682473576687,"0-2",0.91869918699187
"SW3-6093",2,4,3,696682.771268872,0.285814153598521,1728985.95850317,0.709316605337146,"2-4",0.75609756097561
"SW3-6093",4,6,5,590858.025935812,0.242399544734202,1032303.1872343,0.423502451738625,"4-6",0.59349593495935
"SW3-6093",6,8,7,270636.708536867,0.111028727812908,441445.16129849,0.181102907004423,"6-8",0.430894308943089
"SW3-6093",8,10,9,129688.520646285,0.0532047242857064,170808.452761623,0.070074179191515,"8-10",0.268292682926829
"SW3-6093",10,12,11,37330.3941089489,0.0153147966847464,41119.932115338,0.0168694549058085,"10-12",0.105691056910569
"SW3-6093",12,12.6,12.3,3789.5380063891,0.00155465822106217,3789.5380063891,0.00155465822106217,"12-12.6",0
"SW3-6096",0,1,0.5,94897.8102214558,0.206992544120886,458460.040792746,1,"0-1",0.972222222222222
"SW3-6096",1,3,2,115334.717887056,0.251569837335496,363562.23057129,0.793007455879114,"1-3",0.888888888888889
"SW3-6096",3,5,4,93387.9107805591,0.203699128541448,248227.512684234,0.541437618543618,"3-5",0.777777777777778
"SW3-6096",5,7,6,56797.6948875929,0.123887994228202,154839.601903675,0.33773849000217,"5-7",0.666666666666667
"SW3-6096",7,9,8,53568.3849639855,0.116844174404726,98041.9070160821,0.213850495773968,"7-9",0.555555555555556
"SW3-6096",9,11,10,19198.8292072574,0.0418767776883231,44473.5220520966,0.0970063213692413,"9-11",0.444444444444444
"SW3-6096",11,13,12,17293.99475585,0.0377219238691906,25274.6928448392,0.0551295436809182,"11-13",0.333333333333333
"SW3-6096",13,15,14,5118.90305818445,0.011165429050988,7980.69808898924,0.0174076198117276,"13-15",0.222222222222222
"SW3-6096",15,15.5,15.25,615.714326449785,0.0013430054348578,2861.79503080479,0.00624219076073962,"15-15.5",0.152777777777778
"SW3-6096",15,17,16,1295.92871378342,0.00282669938157002,2246.080704355,0.00489918532588183,"15-17",0.111111111111111
"SW3-6096",17,19,18,950.151990571583,0.00207248594431181,950.151990571583,0.00207248594431181,"17-19",0
"SW3-6105",0,1,0.5,12274.935658138,0.152367732035518,80561.2546315033,1,"0-1",0.904761904761905
"SW3-6105",1,2,1.5,28294.0812368607,0.35121202327696,68286.3189733653,0.847632267964482,"1-2",0.714285714285714
"SW3-6105",2,3,2.5,10894.7558976382,0.135235678087092,39992.2377365047,0.496420244687522,"2-3",0.523809523809524
"SW3-6105",3,4,3.5,10239.4298126826,0.12710117114634,29097.4818388664,0.36118456660043,"3-4",0.333333333333333
"SW3-6105",4,5,4.5,14209.9278252927,0.176386625187139,18858.0520261838,0.23408339545409,"4-5",0.142857142857143
"SW3-6105",5,5.5,5.25,4648.12420089114,0.0576967702669503,4648.12420089114,0.0576967702669503,"5-5.5",0
"SW3-6110",0,1,0.5,127168.297177255,0.234228999035222,542922.941655622,1,"0-1",0.846153846153846
"SW3-6110",1,2,1.5,124125.905868142,0.228625273210273,415754.644478367,0.765771000964778,"1-2",0.538461538461538
"SW3-6110",2,3,2.5,227746.453137732,0.419482095273462,291628.738610225,0.537145727754504,"2-3",0.230769230769231
"SW3-6110",3,3.5,3.25,63882.2854724933,0.117663632481042,63882.2854724933,0.117663632481042,"3-3.5",0
"SW3-6111",0,1,0.5,388925.178062636,0.428380513870422,907896.520662653,1,"0-1",0.772727272727273
"SW3-6111",1,2,1.5,507693.584456792,0.559197632001318,518971.342600018,0.571619486129578,"1-2",0.318181818181818
"SW3-6111",2,2.4,2.2,11277.7581432263,0.0124218541282601,11277.7581432263,0.0124218541282601,"2-2.4",0
"SW3-6116",0,1,0.5,87411.7515871803,0.272881767092836,320328.296457572,1,"0-1",0.952380952380952
"SW3-6116",1,2,1.5,64076.1081540649,0.200032619230539,232916.544870392,0.727118232907164,"1-2",0.857142857142857
"SW3-6116",2,3,2.5,41380.7487955973,0.129182308441734,168840.436716327,0.527085613676624,"2-3",0.761904761904762
"SW3-6116",3,4,3.5,29381.8441380659,0.0917241606907416,127459.68792073,0.39790330523489,"3-4",0.666666666666667
"SW3-6116",4,5,4.5,25046.515342377,0.0781901431105523,98077.843782664,0.306179144544149,"4-5",0.571428571428571
"SW3-6116",5,6,5.5,20980.3245581041,0.0654963198384909,73031.3284402869,0.227989001433596,"5-6",0.476190476190476
"SW3-6116",6,7,6.5,14690.6569107717,0.045861252575036,52051.0038821828,0.162492681595105,"6-7",0.380952380952381
"SW3-6116",7,8,7.5,14992.6183425597,0.0468039149471315,37360.3469714111,0.116631429020069,"7-8",0.285714285714286
"SW3-6116",8,9,8.5,9823.58930883199,0.0306672542434387,22367.7286288514,0.0698275140729379,"8-9",0.19047619047619
"SW3-6116",9,10,9.5,10040.7211107881,0.0313450957090766,12544.1393200194,0.0391602598294992,"9-10",0.0952380952380952
